time,mean,max,min,hor,ver,horabs,verabs
20220406_160232,0.26499874,1.05554235,0.000481075,-0.08480745,0.15282126,0.14931466,0.18772289
20220406_160232,0.296659367,1.14805162,5.12E-05,-0.003830444,0.21229924,0.14697294,0.2290948
20220406_160233,0.305505133,1.07454288,0.000247078,-0.073272295,0.22636789,0.14811273,0.23764841
20220406_160233,0.30003978,1.100184917,0.000405672,-0.10179774,0.20101663,0.1653724,0.2168852
20220406_160233,0.289100913,1.109600663,0.000877257,-0.077890374,0.19854514,0.15120108,0.21586482
20220406_160234,0.318219355,1.033634543,0.000156399,-0.09390955,0.24278301,0.15259792,0.25219426
20220406_160234,0.327394723,1.225008249,0.000511151,-0.08837354,0.25336653,0.15252165,0.26262558
20220406_160235,0.310685747,1.106978536,0.000440572,-0.032049745,0.24086133,0.14017878,0.25125635
20220406_160235,0.321116282,1.211059809,0.000371557,-0.027059251,0.25083226,0.14233425,0.26072985
20220406_160236,0.34287986,1.286804676,0.00028577,-0.012563349,0.28222615,0.141436,0.28819448
20220406_160236,0.364588869,1.352114916,0.000345359,-0.018332932,0.30629227,0.14528246,0.31072888
20220406_160236,0.330610678,1.184647202,0.00031378,-0.06863864,0.24985066,0.15870705,0.26217607
20220406_160237,0.343687726,1.16580379,0.000218167,-0.04270326,0.27902138,0.14694704,0.28507125
20220406_160237,0.312929297,1.300197244,0.000323378,-0.07983056,0.22300875,0.1569093,0.23888214
20220406_160238,0.331555727,1.494215369,0.000609677,-0.05782491,0.24927151,0.15871444,0.26095018
20220406_160238,0.297846153,1.240033746,0.000295152,-0.06424462,0.2069149,0.15242144,0.22480206
20220406_160239,0.304075682,1.155119419,0.00037841,-0.0700478,0.21483606,0.1536376,0.2328699
20220406_160239,0.278434786,1.189537406,5.64E-05,-0.045938477,0.1801998,0.14239055,0.21060377
20220406_160239,0.324922118,1.227957964,0.00043945,-0.023672532,0.25352097,0.1444854,0.26469705
20220406_160240,0.299032591,1.173371673,0.000364808,-0.08122486,0.19140925,0.16473979,0.21646246
20220406_160240,0.344552721,1.38597548,9.72E-05,-0.08956406,0.26089522,0.16190054,0.27293232
20220406_160241,0.317755204,1.177599192,0.000311735,-0.085209236,0.22360891,0.16371982,0.24090514
20220406_160241,0.330767099,1.294265985,0.000615187,-0.12557465,0.23736517,0.17469358,0.24676494
20220406_160241,0.348204852,1.287557125,0.000278836,-0.087941915,0.2757663,0.15826848,0.28166792
20220406_160242,0.335677012,1.428034663,0.000327453,-0.12630811,0.2478893,0.1742359,0.25721535
20220406_160242,0.321269152,1.27155304,0.000215172,-0.09344901,0.23150979,0.16444035,0.24318235
20220406_160243,0.360943688,1.34646821,0.00045389,-0.064677276,0.2935448,0.15569879,0.2998836
20220406_160243,0.34465576,1.335878968,0.000931474,-0.0568902,0.28115287,0.14620724,0.2862392
20220406_160244,0.332878188,1.197203517,0.000426378,-0.07667162,0.24868785,0.16114444,0.26066726
20220406_160244,0.348797131,1.264961362,0.000587521,-0.049101587,0.27095127,0.16461417,0.27890733
20220406_160245,0.345830016,1.25990665,0.000673338,-0.02132239,0.26813105,0.15455493,0.28278154
20220406_160245,0.315366395,1.292924523,0.000381153,-0.0621707,0.21857458,0.1637004,0.23790318
20220406_160245,0.313009398,1.250981092,0.000546551,-0.07046995,0.2127526,0.16797744,0.23120192
20220406_160246,0.305717763,1.32811141,0.000755341,-0.1050133,0.19158645,0.17552038,0.21460907
20220406_160246,0.333087063,1.383752346,0.000180214,-0.12406496,0.22426225,0.18153892,0.24491201
20220406_160247,0.330436515,1.134755373,0.000279637,-0.045067627,0.23798361,0.16670857,0.25306964
20220406_160247,0.325727034,1.138743043,0.000305004,-0.09157166,0.22574139,0.17387164,0.24298896
20220406_160247,0.334723891,1.302395463,0.000602866,-0.11735025,0.23295316,0.1764138,0.25036916
20220406_160248,0.314900267,1.244495273,0.000354812,-0.11866853,0.20036799,0.18352795,0.22046483
20220406_160248,0.330722544,1.28567183,0.000348117,-0.09303425,0.23697731,0.1736404,0.24978201
20220406_160249,0.304366497,1.294543386,0.000397922,-0.05737289,0.19510022,0.17228402,0.21679035
20220406_160249,0.316505238,1.509868145,0.000595603,0.046191983,0.19619542,0.1806769,0.22485289
20220406_160249,0.366224914,1.602781534,0.000280052,0.12953849,0.24476105,0.21041967,0.26504937
20220406_160250,0.379703285,1.358005643,0.000252904,0.11686436,0.2835875,0.19473548,0.2942528
20220406_160250,0.334315955,1.320060849,0.000227305,-0.04876454,0.2396042,0.17248714,0.25497487
20220406_160251,0.346195534,1.281971335,0.0005294,-0.020481974,0.25585538,0.17463909,0.26814598
20220406_160251,0.315032644,1.248925805,0.001081433,-0.04487272,0.21685053,0.16961676,0.23478514
20220406_160251,0.331864507,1.095734119,0.000187416,-0.059741773,0.24169,0.16854079,0.2545451
20220406_160252,0.332006722,1.248954058,6.91E-05,-0.07179218,0.23360457,0.17187653,0.25009787
20220406_160252,0.331575301,1.297083497,0.000468498,-0.08872971,0.23554873,0.17557587,0.25066572
20220406_160253,0.335560019,1.21112299,0.000112927,-0.085564524,0.23731273,0.1775148,0.25366345
20220406_160253,0.326021987,1.212727904,0.000559136,-0.06734009,0.23176636,0.1659844,0.24868524
20220406_160254,0.334196598,1.314230084,8.07E-05,-0.091090046,0.237135,0.17397031,0.25535005
20220406_160254,0.328317072,1.263033628,0.000966399,-0.034172703,0.24097206,0.16041282,0.25928733
20220406_160254,0.33706387,1.309260607,0.000415736,-0.0968916,0.24409662,0.16902979,0.25735247
20220406_160255,0.326190041,1.198870063,0.000201011,-0.11113096,0.21467486,0.18111452,0.2359776
20220406_160255,0.327194786,1.225892663,0.000106697,-0.109790616,0.21936251,0.18392108,0.23828036
20220406_160256,0.33756384,1.287974834,0.000102553,-0.093707494,0.24132216,0.1748682,0.25565076
20220406_160256,0.348181941,1.313237548,0.000563128,-0.120931484,0.2498619,0.18611266,0.2607681
20220406_160257,0.332299138,1.268609762,0.000729435,-0.11650833,0.22742371,0.18440299,0.24111757
20220406_160257,0.329250631,1.226796269,0.000234864,-0.13439453,0.2123898,0.19206224,0.23095492
20220406_160257,0.331232909,1.236255884,0.000365869,-0.10104949,0.22479054,0.18285523,0.24177255
20220406_160258,0.318212892,1.337004423,0.000275147,-0.07963026,0.21862102,0.16734609,0.23947382
20220406_160258,0.321122696,1.217787981,0.000143578,-0.07977433,0.21912107,0.17430702,0.23652951
20220406_160259,0.317486254,1.201909542,6.36E-05,-0.04655023,0.21660161,0.1664744,0.23938923
20220406_160259,0.343920648,1.168943405,0.000747135,-0.033011872,0.26108247,0.1662804,0.27267942
20220406_160259,0.340899628,1.29897058,0.000280318,-0.05782179,0.25009084,0.17172249,0.2623494
20220406_160300,0.338443311,1.246791363,0.000901331,-0.08202658,0.24078871,0.17398822,0.25626284
20220406_160300,0.347644206,1.382222176,0.000101977,-0.09429206,0.25582865,0.17648816,0.26932898
20220406_160301,0.316658402,1.317797303,0.000374329,-0.07143422,0.2136905,0.16855545,0.23486648
20220406_160301,0.308760665,1.201682091,0.000198055,-0.06998607,0.1996818,0.16963029,0.22404867
20220406_160302,0.33376793,1.068426251,0.001122141,-0.07610739,0.22913487,0.17665377,0.24850766
20220406_160302,0.321603455,1.211646318,0.000195725,-0.045056906,0.22804302,0.16560511,0.24360928
20220406_160302,0.321644118,1.229474664,0.000308925,-0.045483835,0.22383508,0.1671372,0.24134196
20220406_160303,0.315875577,1.294245124,0.000131098,-0.0586042,0.2175802,0.16468775,0.23665169
20220406_160303,0.320491636,1.286687613,0.000197347,-0.036217455,0.22501071,0.16495785,0.24501443
20220406_160304,0.334274271,1.218588233,0.001276942,-0.052326422,0.24197045,0.168736,0.25809315
20220406_160304,0.325344863,1.211129904,0.000857075,-0.07484553,0.22455198,0.1757599,0.24038742
20220406_160304,0.337623297,1.246010303,0.000660811,-0.10469938,0.22474818,0.18310355,0.24564815
20220406_160305,0.336301422,1.188456416,0.000318465,-0.045171484,0.24205187,0.16833812,0.25743565
20220406_160305,0.343818188,1.268353581,0.000542762,-0.061597753,0.2425527,0.17784807,0.2612623
20220406_160306,0.310745888,1.259973288,0.000220732,-0.06060529,0.21347927,0.1648237,0.23333617
20220406_160306,0.330506829,1.136497974,0.000335805,-0.0785322,0.23668286,0.17017038,0.2502493
20220406_160307,0.345052178,1.287461519,0.001297206,-0.089339636,0.2488883,0.17750621,0.26328316
20220406_160307,0.380761609,1.306281686,0.000213887,-0.023323856,0.29891655,0.17041777,0.31081325
20220406_160307,0.355992225,1.252400994,0.000248931,-0.026150445,0.27057,0.17039345,0.28220487
20220406_160308,0.360670493,1.391492367,0.000638311,-0.05546898,0.27111405,0.17559884,0.28209934
20220406_160308,0.346202599,1.222042441,0.000179582,-0.048996884,0.25084823,0.17244008,0.26879004
20220406_160309,0.349628641,1.212096334,0.000219985,-0.07587389,0.25439548,0.17126514,0.27282077
20220406_160309,0.356148269,1.28208828,0.00066619,-0.022516018,0.2725848,0.1654379,0.28540146
20220406_160310,0.363778042,1.189545631,0.000149443,-0.066300265,0.2746404,0.17436847,0.28597662
20220406_160310,0.347774318,1.338431001,0.000392886,-0.011021388,0.2586615,0.16340627,0.27647
20220406_160310,0.369852896,1.271862745,0.00013497,-0.043294407,0.28708673,0.17187737,0.29913276
20220406_160311,0.352036985,1.289049864,0.001201053,-0.056729693,0.26236424,0.1711241,0.27637303
20220406_160311,0.343958789,1.249501109,0.000275163,-0.023386814,0.25475952,0.1645662,0.27119794
20220406_160312,0.35085741,1.273302078,0.000569376,-0.055940527,0.26572695,0.15913026,0.2820273
20220406_160312,0.353576877,1.486941218,0.000422499,-0.06574176,0.2683371,0.16286603,0.28354412
20220406_160312,0.369674265,1.339591265,0.000411748,-0.086722456,0.28414533,0.172469,0.29510885
20220406_160313,0.38278076,1.452548146,0.000564878,-0.07932994,0.29963332,0.1724839,0.31098813
20220406_160313,0.371790072,1.398775578,2.57E-05,0.006064239,0.28641683,0.16918531,0.2999936
20220406_160314,0.355549048,1.299999356,0.001103165,-0.010160954,0.2637742,0.16885445,0.28199846
20220406_160314,0.377166144,1.478470206,0.000321586,-0.049286213,0.29975,0.1659702,0.30893445
20220406_160315,0.356475293,1.349687338,0.000269168,-0.020171067,0.26632634,0.1746397,0.2781903
20220406_160315,0.368581638,1.244123459,0.00113841,0.009433261,0.28312027,0.17139177,0.2965151
20220406_160316,0.307922345,1.176462889,0.000655755,-0.018637143,0.18980123,0.16740748,0.22455537
20220406_160316,0.382287135,1.481027126,0.000524078,-0.066957444,0.29590854,0.17402455,0.30981362
20220406_160316,0.383914171,1.549777508,1.82E-05,-0.100233,0.2950805,0.18381612,0.30566716
20220406_160317,0.342142778,1.141322255,0.000378069,-0.10967264,0.22953962,0.19032186,0.24899721
20220406_160317,0.356868338,1.518315077,0.000191774,-0.11460411,0.25470456,0.18557878,0.2696045
20220406_160318,0.347176584,1.362099886,5.29E-05,-0.108558774,0.23591037,0.18739016,0.255539
20220406_160318,0.358579025,1.25692153,0.000467988,-0.0613897,0.26238278,0.17484277,0.2798471
20220406_160319,0.375902167,1.249745131,0.000396509,-0.119793504,0.27557427,0.19174935,0.28854194
20220406_160319,0.384722207,1.376118183,0.0003639,-0.066674076,0.30287203,0.17433424,0.31355447
20220406_160319,0.369747591,1.336296797,0.000880321,-0.0708781,0.28366455,0.17196707,0.29637763
20220406_160320,0.347925129,1.177573085,0.000223653,-0.06926977,0.24050717,0.1802471,0.25975844
20220406_160320,0.338132508,1.274579763,0.000307936,-0.013554791,0.23938553,0.17364146,0.258045
20220406_160321,0.344669664,1.094566822,0.000119713,-0.060724493,0.24850604,0.17375898,0.26604363
20220406_160321,0.357043215,1.30027771,0.000695043,-0.07855838,0.2628035,0.17435384,0.27751666
20220406_160322,0.343293195,1.307263494,0.000265575,-0.060171895,0.23574087,0.17796858,0.2590192
20220406_160322,0.394880321,1.354629993,0.00038474,-0.04821418,0.3178112,0.17205122,0.32615942
20220406_160322,0.370923867,1.25748992,0.000288409,-0.042117,0.28039727,0.17396744,0.2958447
20220406_160323,0.373218545,1.131853461,0.001034469,-0.06361261,0.28606784,0.16633104,0.3018253
20220406_160323,0.368088334,1.359009862,0.000636879,-0.069714464,0.27632058,0.17552091,0.29232883
20220406_160324,0.363803263,1.30553627,0.000239003,-0.07302345,0.26493397,0.18241408,0.28147796
20220406_160324,0.356907584,1.191700935,0.000218522,-0.08668313,0.24413352,0.19040678,0.26649573
20220406_160324,0.361506828,1.235302567,0.000187503,-0.06906064,0.26173857,0.18581206,0.27622455
20220406_160325,0.39360912,1.295278311,0.000667258,-0.024747299,0.30656323,0.17735714,0.3214698
20220406_160325,0.355747881,1.193171501,0.000226777,-0.015260206,0.2620567,0.1741804,0.27903756
20220406_160326,0.36660651,1.267959237,0.000259726,-0.014985068,0.2740495,0.17678963,0.2896099
20220406_160326,0.368616308,1.288843393,0.000214238,-0.010703057,0.2759588,0.17775175,0.29013142
20220406_160326,0.377199775,1.277456284,0.000128979,-9.02E-05,0.2880562,0.1754832,0.30196598
20220406_160327,0.380874095,1.300005317,0.000484843,0.048972808,0.2867982,0.18301556,0.30295923
20220406_160327,0.367437344,1.260973811,0.000146968,-0.01731556,0.2777942,0.17572404,0.29082325
20220406_160328,0.378443416,1.271891713,0.000100565,-0.0433305,0.28737667,0.17706636,0.3033639
20220406_160328,0.370706587,1.284310222,0.000939443,-0.024058605,0.28416047,0.17243414,0.29912922
20220406_160328,0.377708629,1.323085904,0.000131474,0.03474501,0.28212202,0.17898537,0.29988518
20220406_160329,0.379545128,1.251412868,0.000799108,0.01994092,0.28835547,0.17621112,0.30336362
20220406_160329,0.393077274,1.29900682,0.000603977,0.008892391,0.3059883,0.17933652,0.3181108
20220406_160330,0.38875032,1.302101016,0.001137055,-0.001274412,0.2951833,0.18544915,0.30797446
20220406_160330,0.39130706,1.396651864,0.000872291,0.053796727,0.30293477,0.18187645,0.31734905
20220406_160331,0.391038572,1.292341352,0.000182183,0.017206078,0.29429036,0.18962064,0.30931827
20220406_160331,0.399339305,1.3230443,0.000377137,-0.024665598,0.3138146,0.18107861,0.32568708
20220406_160331,0.353017461,1.273761988,0.0001999,-0.019577406,0.2475234,0.17744908,0.27168372
20220406_160332,0.347904111,1.258984685,0.000673425,-0.031057503,0.2451319,0.17454864,0.2667293
20220406_160332,0.383915865,1.311914563,0.000107513,-0.017529653,0.29908457,0.17750631,0.31115344
20220406_160333,0.4185387,1.35742712,0.000362513,-0.002396732,0.34434676,0.17592002,0.35437676
20220406_160333,0.43255891,1.483487368,0.00062627,-0.012350973,0.36452276,0.17279676,0.3722971
20220406_160334,0.416452103,1.410843492,0.000329369,-0.04673936,0.34233004,0.1722284,0.35128415
20220406_160334,0.410080949,1.420492053,0.000343808,-0.07236624,0.32445338,0.18549012,0.3352732
20220406_160334,0.423285595,1.477651119,0.00025059,-0.034482397,0.35053092,0.1701461,0.36042932
20220406_160335,0.384872851,1.365441322,0.000187992,0.019550595,0.29638997,0.18031584,0.31117696
20220406_160335,0.376301787,1.259015322,0.000310534,-0.018450702,0.28954694,0.175803,0.30226493
20220406_160336,0.365522491,1.274483085,0.000254458,-0.023334853,0.27352569,0.17461906,0.29080623
20220406_160336,0.377810716,1.385004997,0.000727073,-0.008149279,0.28818426,0.17124566,0.3043729
20220406_160336,0.378236203,1.172943354,0.000314346,-0.014756058,0.29589063,0.169664,0.30820218
20220406_160337,0.380879293,1.260282874,0.000564669,-0.034859445,0.28927344,0.1798938,0.30296323
20220406_160337,0.373281668,1.273305893,0.000659106,-0.018586433,0.2877712,0.17417099,0.30054313
20220406_160338,0.392657415,1.342974305,4.00E-05,0.020384345,0.31014746,0.1728917,0.3229494
20220406_160338,0.387071352,1.387964964,0.00105967,-0.00044476,0.29673716,0.18027826,0.31104374
20220406_160338,0.393623573,1.36660552,0.000445117,-0.001734696,0.3103712,0.17264749,0.3234142
20220406_160339,0.338692458,1.297676921,0.000191249,0.003893231,0.2372746,0.16680817,0.26303038
20220406_160339,0.351020268,1.356144309,0.000300365,-0.019218815,0.24977078,0.17440936,0.27353466
20220406_160340,0.406117634,1.428518772,0.000259171,0.028217701,0.33138567,0.17450961,0.34029287
20220406_160340,0.403423934,1.361394286,0.000470153,0.013774758,0.3237613,0.17449316,0.3356573
20220406_160341,0.409256703,1.395170808,0.000317735,0.012711433,0.33008552,0.1749367,0.34113902
20220406_160341,0.418064013,1.472914934,0.000245502,0.030946316,0.3343606,0.1786406,0.3481643
20220406_160342,0.427038294,1.500355482,0.000224098,0.024905376,0.34911522,0.17875904,0.3605201
20220406_160342,0.423563162,1.384459257,0.000857639,0.01745024,0.34602615,0.17649966,0.35760406
20220406_160343,0.428738552,1.341085672,0.000668563,-0.023558123,0.3533823,0.17641664,0.36232007
20220406_160343,0.392518099,1.365345597,0.000722447,-0.008825311,0.30673808,0.17527491,0.32172877
20220406_160344,0.363227839,1.328984618,0.000201037,-0.055082414,0.25698915,0.18229403,0.28056696
20220406_160344,0.373827617,1.34886384,0.000243238,-0.1165188,0.25853696,0.2014066,0.27618682
20220406_160345,0.401088727,1.42640686,0.000498213,-0.06772999,0.30095378,0.19547236,0.31621164
20220406_160345,0.412496347,1.401915789,0.00095342,-0.023229342,0.33141577,0.18027627,0.3432361
20220406_160345,0.401755626,1.376068115,0.000344989,0.009435932,0.31130514,0.18542507,0.32444742
20220406_160346,0.370973614,1.283834815,0.000297702,-0.01495427,0.2745264,0.18121716,0.29311013
20220406_160346,0.367503069,1.282959819,0.000469131,-0.008973478,0.26201,0.17840496,0.28858453
20220406_160347,0.396353006,1.407306671,0.00049843,-0.01669554,0.31444842,0.17356059,0.3280641
20220406_160347,0.365177354,1.257344127,0.000162966,-0.015734721,0.26585323,0.17290907,0.28825355
20220406_160347,0.394050295,1.349705458,0.000665117,0.005700465,0.30172932,0.18343277,0.31764
20220406_160348,0.380179483,1.399427056,0.000470773,0.024864959,0.28827557,0.17712942,0.30649653
20220406_160348,0.399909362,1.507107258,0.00051451,0.02375211,0.3156276,0.18023296,0.3266501
20220406_160349,0.383582231,1.670420408,0.000517801,0.028348193,0.29141778,0.18048136,0.30938876
20220406_160349,0.357759237,1.510674715,0.000205692,0.028126275,0.25262848,0.17731823,0.27701396
20220406_160349,0.35962886,1.439597249,0.0006118,0.033074085,0.25340074,0.17776637,0.2796404
20220406_160350,0.351739512,1.41289866,0.000304471,0.05122303,0.23261665,0.18712674,0.26325598
20220406_160350,0.403647601,1.370332956,0.000431836,-0.013011286,0.3144474,0.18562783,0.3295849
20220406_160351,0.371596788,1.43388319,0.000531573,-0.026869036,0.2637928,0.18157211,0.29276153
20220406_160351,0.363736557,1.559686542,0.000672313,0.013284125,0.26128766,0.18127143,0.28286257
20220406_160352,0.341754226,1.509586096,0.000390539,0.029121231,0.2226082,0.1802766,0.25592917
20220406_160352,0.386185121,1.447563291,0.000272509,0.007446772,0.29116425,0.1809171,0.30854777
20220406_160352,0.343350784,1.254843235,2.41E-05,-0.02307166,0.23395224,0.17789833,0.26137114
20220406_160353,0.349791066,1.242976665,0.00012564,-0.060748957,0.24081402,0.17826211,0.2668143
20220406_160353,0.364147129,1.230217099,0.000375554,-0.04135244,0.2620173,0.17978323,0.28447136
20220406_160354,0.370847978,1.425814271,0.000262515,0.00643398,0.27399594,0.17916657,0.29289383
20220406_160354,0.386799054,1.468321443,8.65E-05,-0.026452208,0.2905637,0.18192932,0.30954003
20220406_160354,0.372982459,1.403208375,0.000309091,-0.070659816,0.2675066,0.19138938,0.28525528
20220406_160355,0.396723149,1.420784712,0.000156939,-0.029052507,0.31284213,0.17793798,0.32595244
20220406_160355,0.369580916,1.501494765,0.000166899,-0.035452083,0.27139562,0.17614637,0.29243293
20220406_160356,0.390278117,1.398419619,0.000189907,-0.05597848,0.29518247,0.18625133,0.31081927
20220406_160356,0.39178418,1.354293108,0.000196186,-0.016661827,0.29726124,0.18100667,0.31670913
20220406_160357,0.398917713,1.448454738,0.000336462,-0.056708124,0.3070671,0.18193962,0.32344
20220406_160357,0.389554633,1.614727855,0.000141043,0.025190702,0.2975791,0.17772599,0.31629506
20220406_160357,0.397759815,1.480390191,0.000683088,-0.025775885,0.30780938,0.18298315,0.32149723
20220406_160358,0.393862299,1.380651951,0.000335029,-0.031053558,0.30072364,0.18665451,0.3149118
20220406_160358,0.392332601,1.461840987,0.001182731,-0.045030326,0.30349225,0.18166329,0.3180759
20220406_160359,0.3760852,1.326814413,0.000398951,-0.034215726,0.27612266,0.17764242,0.29808545
20220406_160359,0.399434122,1.553732038,0.00028379,-0.039640192,0.30296034,0.19070967,0.31905243
20220406_160359,0.389052605,1.476579428,0.000402223,-0.003857405,0.29536372,0.17836104,0.3158064
20220406_160400,0.368450963,1.540865302,0.000127168,0.03219756,0.27150455,0.17853095,0.29017195
20220406_160400,0.367267748,1.455045819,0.000339951,0.005348121,0.26219946,0.1797541,0.28839716
20220406_160401,0.381987507,1.391958714,0.000541135,0.003142665,0.29078054,0.17754002,0.30742645
20220406_160401,0.378855381,1.565954566,0.000411125,0.01859703,0.28038776,0.17574278,0.30431807
20220406_160402,0.359187118,1.406936169,0.000471738,0.010399636,0.24830465,0.18440163,0.27485588
20220406_160402,0.367299292,1.589975476,0.000255725,0.029358702,0.2526278,0.18328649,0.2834912
20220406_160402,0.367624148,1.51690352,0.000152172,-0.031204913,0.26309457,0.17966767,0.28759617
20220406_160403,0.344668849,1.45401597,0.00023999,-0.06426297,0.21576376,0.18964812,0.25166133
20220406_160403,0.343707091,1.322267413,9.77E-05,-0.09403253,0.20740484,0.19618163,0.24392945
20220406_160404,0.353281408,1.450390697,0.000157292,-0.071793556,0.23371036,0.18785688,0.26361728
20220406_160404,0.354759412,1.33014977,0.000292671,-0.025987377,0.24427916,0.17892495,0.2727268
20220406_160404,0.362249061,1.544459462,0.00039872,0.012617156,0.25451726,0.17643358,0.28416833
20220406_160405,0.383419909,1.566140652,0.000512589,0.019789046,0.2811754,0.1846455,0.30318588
20220406_160405,0.389329352,1.58795464,8.08E-05,0.069108926,0.29171857,0.18596591,0.31041458
20220406_160406,0.388322206,1.573812127,0.000304112,0.047266517,0.28956822,0.179693,0.31199935
20220406_160406,0.377424858,1.605834603,0.000510873,0.06219236,0.2738356,0.1846184,0.29456708
20220406_160406,0.35822574,1.759465694,6.49E-05,0.042169362,0.23948093,0.18838163,0.26910156
20220406_160407,0.41756044,1.648871183,0.000318016,0.051007293,0.32950062,0.1829068,0.34612137
20220406_160407,0.391530781,1.745348454,0.000573361,0.07689758,0.2891227,0.18728067,0.312496
20220406_160408,0.404977309,1.632827282,0.000533166,0.001925142,0.31556922,0.18249267,0.3318489
20220406_160408,0.370391678,1.445898414,0.000194331,-0.012171608,0.27198213,0.17832989,0.2937926
20220406_160408,0.392353545,1.431421876,0.000415666,-0.038185887,0.29748553,0.18355748,0.3155106
20220406_160409,0.386161036,1.487687707,0.000252891,-0.013520593,0.29285717,0.17587551,0.31326684
20220406_160409,0.398030665,1.557932019,0.000240446,0.019897424,0.30026498,0.18222304,0.32115132
20220406_160410,0.383588431,1.575361609,0.000491878,-0.017918501,0.29000828,0.17347714,0.31065917
20220406_160410,0.360849679,1.364223242,0.000749762,-0.048600685,0.25421542,0.17967634,0.27907765
20220406_160410,0.361825041,1.417269707,0.00018026,-0.046739824,0.24306811,0.1874188,0.27284074
20220406_160411,0.387117702,1.581337214,0.00051221,-0.028216012,0.29387602,0.17746817,0.31280538
20220406_160411,0.387459999,1.563376307,0.00033138,-0.029705787,0.29354987,0.17649578,0.31442985
20220406_160412,0.394007651,1.490832925,0.00034447,-0.009678468,0.2999457,0.18200023,0.31793976
20220406_160412,0.384573719,1.559956908,0.000288575,-0.008526199,0.28659222,0.1785788,0.308716
20220406_160413,0.381280084,1.415885329,0.00030266,-0.01128268,0.295867,0.1677732,0.31357673
20220406_160413,0.418334601,1.424511909,0.000229981,-0.08173745,0.32653317,0.19286846,0.3390683
20220406_160413,0.393564475,1.488304257,0.000220616,-0.031801935,0.2964252,0.18384176,0.31697664
20220406_160414,0.383292775,1.376649976,0.000138544,-0.03752887,0.2811152,0.18199445,0.30396754
20220406_160414,0.398838183,1.499711633,0.000258369,0.016001469,0.31741503,0.17050874,0.33279046
20220406_160415,0.427540417,1.590454817,0.000588928,-0.021786204,0.3521663,0.17203009,0.36489847
20220406_160415,0.405863168,1.499358296,0.000274948,0.008675048,0.31531107,0.17947663,0.33433107
20220406_160416,0.401145542,1.535956502,0.000137072,0.064805,0.30963156,0.18105246,0.32827193
20220406_160416,0.400751738,1.638397455,1.99E-05,0.03761693,0.30512205,0.17893459,0.3265121
20220406_160416,0.391137438,1.522060752,0.00019468,-0.012456111,0.28561038,0.18984766,0.30716443
20220406_160417,0.386380119,1.526272655,0.000396657,0.000861595,0.29102337,0.17395322,0.31441757
20220406_160417,0.395918924,1.733991265,0.00038906,0.044704624,0.2955709,0.18623407,0.31618643
20220406_160418,0.395985023,1.642190695,0.00042927,0.017038198,0.30098724,0.18342479,0.32003614
20220406_160418,0.361798547,1.654205084,0.00060915,-0.007427862,0.25998628,0.17730781,0.28376502
20220406_160419,0.375684753,1.479469776,0.000471105,-0.053206652,0.2841709,0.17814392,0.30011335
20220406_160419,0.396539905,1.532404542,0.000381219,-0.04227427,0.29907042,0.18590192,0.3190989
20220406_160419,0.409556983,1.573798299,0.000386914,-0.042589653,0.32396093,0.17984831,0.33916676
20220406_160420,0.383076352,1.468327403,0.00026384,-0.027320886,0.2893839,0.17961958,0.30795905
20220406_160420,0.38744921,1.69054544,0.000109458,0.020747883,0.28077382,0.184657,0.3062848
20220406_160421,0.411772921,1.641500592,0.000439744,0.005940147,0.3247269,0.1769882,0.34283507
20220406_160421,0.403434819,1.649194241,0.000181464,0.046407335,0.31325865,0.17888312,0.33062637
20220406_160422,0.405963996,1.647798777,0.000236132,0.05985351,0.31341746,0.18462576,0.33233523
20220406_160422,0.40920968,1.654374719,0.000287064,0.01854654,0.3153072,0.18349098,0.33441228
20220406_160423,0.389583105,1.404507756,0.000783232,-0.038923815,0.28432134,0.18370157,0.31070292
20220406_160423,0.432035873,1.820209384,0.000567729,0.01392702,0.35769233,0.17497337,0.36754325
20220406_160423,0.374847692,1.405053377,7.08E-05,0.020640621,0.26399547,0.18719532,0.2907173
20220406_160424,0.405103211,1.604838967,0.000587809,0.045854695,0.3130861,0.18307362,0.33055368
20220406_160424,0.373008929,1.649647951,0.000182084,0.058088817,0.26373458,0.18157114,0.29277724
20220406_160425,0.381378014,1.556616306,0.000449223,0.06303303,0.27139717,0.18988472,0.29392883
20220406_160425,0.410320323,1.558088779,0.000390197,0.019998722,0.3204222,0.18180765,0.33501703
20220406_160425,0.378370746,1.495452642,0.000434877,0.020565405,0.280387,0.18218546,0.3010354
20220406_160426,0.370974863,1.42663765,0.000369181,-0.048060108,0.26721016,0.17795978,0.2916126
20220406_160426,0.356023472,1.338390231,3.53E-05,-0.07258927,0.2340257,0.18895084,0.26615894
20220406_160427,0.335804837,1.231136322,0.000189799,-0.111195065,0.1854082,0.19665132,0.23431891
20220406_160427,0.341456384,1.463399053,8.86E-05,-0.046538293,0.21159521,0.18866812,0.24851353
20220406_160427,0.393971089,1.522001743,0.000340372,-0.004826549,0.30560926,0.17476448,0.32337594
20220406_160428,0.400162821,1.427127123,0.000662249,-0.030127576,0.3133988,0.17710933,0.32956102
20220406_160428,0.410874639,1.742554069,0.000713836,0.035068616,0.3185837,0.18272139,0.33491564
20220406_160429,0.405688631,1.622140288,0.000290715,0.052425783,0.30826268,0.18766205,0.3260071
20220406_160429,0.368755788,1.411253095,0.000216161,0.002805452,0.26097867,0.18084235,0.2877317
20220406_160429,0.379700532,1.505580425,0.000466195,-0.04530345,0.28237477,0.17652014,0.30395618
