time,mean,max,,hor,ver,hormax,vermax
20220421_161314,0.019288314,0.052273981,7.31E-05,-0.000458646,0.003934922,0.049120802,0.047826901
20220421_161314,0.019288314,0.052273981,7.31E-05,-0.000458646,0.003934922,0.049120802,0.047826901
20220421_161314,0.021259861,0.095791429,9.48E-05,-0.000792318,0.005130062,0.046158835,0.085535161
20220421_161314,0.021259861,0.095791429,9.48E-05,-0.000792318,0.005130062,0.046158835,0.085535161
20220421_161314,0.019535765,0.056266792,0.000129684,-1.55E-05,0.003127252,0.046553131,0.04892708
20220421_161315,0.019535765,0.056266792,0.000129684,-1.55E-05,0.003127252,0.046553131,0.04892708
20220421_161315,0.019535765,0.056266792,0.000129684,-1.55E-05,0.003127252,0.046553131,0.04892708
20220421_161315,0.021536336,0.080390044,9.79E-05,0.005256773,0.006481298,0.049147774,0.066100806
20220421_161315,0.021228909,0.057217512,4.91E-05,0.011567677,0.004719081,0.056977212,0.045324646
20220421_161315,0.021228909,0.057217512,4.91E-05,0.011567677,0.004719081,0.056977212,0.045324646
20220421_161315,0.021228909,0.057217512,4.91E-05,0.011567677,0.004719081,0.056977212,0.045324646
20220421_161315,0.02229979,0.078429572,5.37E-05,0.012187826,0.000951285,0.057974309,0.057009455
20220421_161315,0.02229979,0.078429572,5.37E-05,0.012187826,0.000951285,0.057974309,0.057009455
20220421_161315,0.020720346,0.066251218,7.39E-05,0.007124816,0.003159811,0.051890843,0.063341387
20220421_161315,0.020720346,0.066251218,7.39E-05,0.007124816,0.003159811,0.051890843,0.063341387
20220421_161315,0.021632203,0.097384214,3.20E-05,0.002001204,0.002320579,0.05996624,0.090542719
20220421_161315,0.021632203,0.097384214,3.20E-05,0.002001204,0.002320579,0.05996624,0.090542719
20220421_161315,0.019382829,0.059486412,0.000125869,0.002840109,0.002864581,0.046308734,0.047563162
20220421_161315,0.019382829,0.059486412,0.000125869,0.002840109,0.002864581,0.046308734,0.047563162
20220421_161315,0.019638085,0.083633773,2.83E-05,0.003003276,0.000921337,0.04603754,0.061817065
20220421_161315,0.019638085,0.083633773,2.83E-05,0.003003276,0.000921337,0.04603754,0.061817065
20220421_161316,0.019591385,0.059276912,6.42E-05,0.003295884,-0.001909034,0.050444376,0.056115877
20220421_161316,0.019591385,0.059276912,6.42E-05,0.003295884,-0.001909034,0.050444376,0.056115877
20220421_161316,0.019943723,0.09300112,2.50E-05,0.001757525,0.002833615,0.054118685,0.088387288
20220421_161316,0.019943723,0.09300112,2.50E-05,0.001757525,0.002833615,0.054118685,0.088387288
20220421_161316,0.019943723,0.09300112,2.50E-05,0.001757525,0.002833615,0.054118685,0.088387288
20220421_161316,0.01965553,0.066462152,4.07E-05,0.006493897,7.48E-05,0.066087395,0.0386298
20220421_161316,0.01965553,0.066462152,4.07E-05,0.006493897,7.48E-05,0.066087395,0.0386298
20220421_161316,0.019654689,0.07243564,0.00011966,0.002401795,-0.003260456,0.05295812,0.043757353
20220421_161316,0.019654689,0.07243564,0.00011966,0.002401795,-0.003260456,0.05295812,0.043757353
20220421_161316,0.017905922,0.061325457,2.94E-05,0.000753941,-0.003716284,0.045739654,0.046650711
20220421_161316,0.017905922,0.061325457,2.94E-05,0.000753941,-0.003716284,0.045739654,0.046650711
20220421_161316,0.019203512,0.104680859,7.59E-05,-0.002068942,-0.002790363,0.04266924,0.064661637
20220421_161316,0.019203512,0.104680859,7.59E-05,-0.002068942,-0.002790363,0.04266924,0.064661637
20220421_161316,0.020087593,0.058887705,2.63E-05,-0.003879763,-0.005818644,0.045337744,0.044529062
20220421_161316,0.020087593,0.058887705,2.63E-05,-0.003879763,-0.005818644,0.045337744,0.044529062
20220421_161316,0.020087593,0.058887705,2.63E-05,-0.003879763,-0.005818644,0.045337744,0.044529062
20220421_161317,0.023052419,0.081850044,7.38E-05,0.000732952,-0.009516859,0.049688205,0.081557259
20220421_161317,0.023052419,0.081850044,7.38E-05,0.000732952,-0.009516859,0.049688205,0.081557259
20220421_161317,0.024102935,0.068912089,9.17E-05,0.006892322,-0.013632027,0.05586556,0.054102663
20220421_161317,0.024102935,0.068912089,9.17E-05,0.006892322,-0.013632027,0.05586556,0.054102663
20220421_161317,0.024488971,0.067816846,2.05E-05,0.009651334,-0.013431255,0.0588478,0.029746598
20220421_161317,0.024488971,0.067816846,2.05E-05,0.009651334,-0.013431255,0.0588478,0.029746598
