time,mean,max,min,hor,ver,horabs,verabs
20220406_154144,0.04558658,0.354747683,7.39E-05,-0.00358168,0.002431554,0.030118302,0.027714627
20220406_154144,0.046205984,0.453928947,8.06E-05,-0.010882977,-0.000492299,0.031441085,0.027520955
20220406_154144,0.050424726,0.314144164,7.11E-05,0.002038755,0.015084161,0.029777043,0.033776175
20220406_154145,0.061861135,0.447925627,0.000147227,0.013607348,0.039818868,0.033606373,0.04554367
20220406_154145,0.060988436,0.310208708,0.000157191,6.65E-05,0.04125508,0.031574193,0.04588106
20220406_154146,0.047922611,0.33053872,6.71E-05,-0.015275048,-0.005871951,0.030193985,0.030227568
20220406_154146,0.05776933,0.550193787,0.000246536,-0.006992844,0.034694713,0.03102788,0.04247744
20220406_154146,0.048234774,0.291842431,4.67E-05,-0.010132944,-0.009050774,0.03167978,0.029815752
20220406_154147,0.062944763,0.457421064,0.000166196,-0.037137315,-0.024847435,0.045650605,0.034759242
20220406_154147,0.052373695,0.358948022,0.000131385,-0.019235471,0.015468452,0.034643814,0.03185749
20220406_154148,0.049756679,0.429869711,5.56E-05,-0.00941572,-0.018437838,0.030039432,0.033112735
20220406_154148,0.046346941,0.355003238,8.54E-05,-0.006936844,0.002699452,0.03128182,0.027483923
20220406_154149,0.058959249,0.517228961,3.75E-05,-0.026293546,-0.023423012,0.038777247,0.036435347
20220406_154149,0.06643545,0.288163453,8.85E-05,-0.046973262,-0.016740432,0.051567532,0.0327001
20220406_154149,0.060515121,0.462454766,4.37E-05,-0.040323228,-0.005578562,0.047546253,0.028718958
20220406_154150,0.05108367,0.322045088,0.000169997,-0.02125098,0.012707299,0.03412469,0.030877305
20220406_154150,0.052145269,0.380141467,0.000131668,-0.021885823,0.013117356,0.03540682,0.03083979
20220406_154150,0.060801187,0.351159185,8.84E-05,-0.015017129,0.039283156,0.03245715,0.044399563
20220406_154151,0.051654297,0.365557104,0.00010606,-0.013763437,0.01853135,0.032673277,0.03315149
20220406_154151,0.05373419,0.264086604,0.000123971,-0.006888346,0.0275477,0.031554837,0.03695543
20220406_154152,0.04771626,0.371550679,8.68E-05,-0.001477512,0.011148036,0.030480992,0.029888453
20220406_154152,0.04695304,0.316009462,3.75E-05,-0.006496665,0.008174192,0.029273113,0.030580742
20220406_154152,0.050694595,0.374352753,7.60E-05,-0.022007685,0.009760683,0.03511444,0.029040797
20220406_154153,0.054429085,0.367063135,0.000105201,-0.026437987,0.008147561,0.037509177,0.031027872
20220406_154153,0.054213947,0.446483403,1.45E-06,-0.03364805,-0.001514363,0.039883643,0.029093228
20220406_154154,0.055707647,0.349294066,7.70E-05,-0.029152414,0.012201177,0.03940767,0.03118842
20220406_154154,0.054486519,0.340640724,9.45E-05,-0.023817468,-0.000536465,0.036411032,0.032419078
20220406_154155,0.050666867,0.310368389,6.07E-05,-0.01801997,-0.014609156,0.03352463,0.031054141
20220406_154155,0.049649708,0.355427921,3.02E-05,-0.019742846,-0.013605768,0.03337489,0.029639328
20220406_154155,0.071879179,0.409879982,0.000129426,-0.04253517,-0.038708054,0.047804203,0.04480674
20220406_154156,0.055517455,0.297827393,7.97E-05,-0.029003926,-0.009579754,0.038276672,0.03266714
20220406_154156,0.048425129,0.374402702,0.00010229,-0.008286973,0.008104987,0.032363907,0.028894583
20220406_154157,0.050005387,0.366867542,0.000113513,-0.023446832,0.001443892,0.03612688,0.027155684
20220406_154157,0.054694713,0.519753337,4.50E-05,-0.025180887,0.014440356,0.037015423,0.032537453
20220406_154157,0.049716669,0.275455445,5.13E-05,0.002031608,0.019353887,0.030056873,0.033490073
20220406_154158,0.058816211,0.447986662,0.000140757,-0.014968757,0.036323197,0.03263275,0.042263974
20220406_154158,0.052206498,0.497894734,4.61E-05,-0.02535772,0.014609188,0.037091494,0.029836515
20220406_154159,0.051801997,0.285310984,0.000125706,-0.022045676,0.014440677,0.034653388,0.031437725
20220406_154159,0.06393779,0.293089539,0.000283404,-0.04273989,0.01958493,0.04891356,0.032452796
20220406_154200,0.04986823,0.283156812,9.22E-05,-0.019824805,0.013255737,0.034569792,0.028631007
20220406_154200,0.053973343,0.335552007,6.59E-05,-0.002893145,0.03182749,0.030225562,0.038451776
20220406_154201,0.055518614,0.299653709,8.69E-05,-0.031987898,-0.002516995,0.040837616,0.029724622
20220406_154201,0.052438478,0.333717346,0.000140624,-0.020054761,0.011113302,0.034030695,0.032614514
20220406_154201,0.070232282,0.359487981,0.000248316,0.008864677,0.053866927,0.031360798,0.057011392
20220406_154202,0.065078501,0.29455933,0.000207033,-0.046899576,-0.003903992,0.05199801,0.030076025
20220406_154202,0.051974491,0.386729091,6.29E-05,-0.00758375,0.02274721,0.030052515,0.035633672
20220406_154203,0.050389907,0.302059323,9.27E-05,-0.018938592,0.014004941,0.03409548,0.030126851
20220406_154203,0.052954963,0.342674255,0.000159492,-0.010206228,0.024932958,0.03084994,0.036363367
20220406_154203,0.046566704,0.309128135,6.23E-05,-0.01451867,0.008709542,0.029642737,0.029843131
20220406_154204,0.056113598,0.280430883,0.000165266,-0.00068943,0.03436769,0.030020287,0.041008793
20220406_154204,0.052908533,0.434854418,4.99E-05,-0.024383908,-0.006234057,0.03740747,0.029775934
20220406_154205,0.051929302,0.421359092,0.000161078,-0.006402092,-0.005977522,0.03519852,0.030523706
20220406_154205,0.052290617,0.342791677,0.000181959,-0.019220935,-0.017373536,0.03443915,0.031899255
20220406_154205,0.066464175,0.465979069,0.00011493,-0.044135094,-0.017394664,0.051411353,0.033234965
20220406_154206,0.089057935,0.595180213,8.26E-05,-0.054570433,-0.053699337,0.05820675,0.058579996
20220406_154206,0.048602889,0.394225031,0.000110361,-0.022083351,-0.005771892,0.03301082,0.028426848
20220406_154207,0.051801041,0.337045878,7.91E-05,-0.023820357,0.010235157,0.03612776,0.029993216
20220406_154207,0.047807124,0.318264782,7.42E-05,-0.009407387,-0.004725241,0.03257756,0.028105298
20220406_154208,0.056075733,0.485782474,6.93E-05,-0.031940553,-0.002500493,0.042859387,0.02810376
20220406_154208,0.057740069,0.369408458,0.000104176,-0.009154006,0.03255506,0.032115497,0.041242998
20220406_154209,0.048843962,0.36443916,5.97E-05,-0.015303378,0.012825565,0.03195682,0.030185536
20220406_154209,0.063387816,0.319844633,6.01E-05,-0.03910849,-0.018813353,0.04692166,0.03336986
20220406_154209,0.062064084,0.372662991,5.58E-05,-0.021386929,0.0385993,0.03428751,0.045191303
20220406_154210,0.055799168,0.527939379,6.17E-05,-0.011140846,0.03434509,0.029390577,0.041725412
20220406_154210,0.055397647,0.328494668,6.53E-05,-0.01391334,0.02987119,0.032103904,0.038212307
20220406_154211,0.059509735,0.286159754,0.000107523,-0.00353727,0.039468348,0.030175487,0.045687336
20220406_154211,0.050066566,0.435526252,0.000153423,0.000114161,0.014736524,0.02947422,0.034223545
20220406_154211,0.060071555,0.401899546,0.000159448,-0.023043813,0.029050905,0.036716364,0.0395479
20220406_154212,0.054125599,0.299543798,0.000129114,-0.030722016,0.014886694,0.03898671,0.029903967
20220406_154212,0.056701377,0.428191096,0.000200008,-0.032367874,0.009205309,0.041403715,0.030559815
20220406_154213,0.065329604,0.338150769,0.000218019,-0.0217716,0.043956082,0.033999417,0.04896621
20220406_154213,0.060649058,0.466637909,8.56E-05,-0.022015886,0.032000627,0.03464025,0.042630747
20220406_154213,0.055392213,0.310708821,0.000170074,-0.025181267,0.020521998,0.03778949,0.032621343
20220406_154214,0.076916577,0.482273906,0.000222913,-0.058985874,-0.016692968,0.06135956,0.0367714
20220406_154214,0.051088469,0.384981543,0.000146748,-0.008706599,0.010895153,0.03291334,0.03165328
20220406_154215,0.050987981,0.352482736,4.25E-05,-0.015241857,0.016753612,0.033155728,0.032124363
20220406_154215,0.053503974,0.39011988,0.000190298,-0.026937924,-0.00475624,0.037855525,0.029349044
20220406_154216,0.064678316,0.364830673,0.000120332,-0.016773332,0.040444545,0.03433835,0.048210703
20220406_154216,0.061777692,0.348314553,4.50E-05,-0.040698174,0.01587066,0.04665792,0.031520654
20220406_154216,0.049026557,0.310622901,6.24E-05,-0.01724533,0.018499091,0.03187033,0.03114902
20220406_154217,0.064192074,0.355498523,8.35E-05,-0.040301103,-0.023817744,0.04714014,0.035034034
20220406_154217,0.063076936,0.433248729,0.000119747,-0.04256926,0.019255083,0.04843789,0.032087054
20220406_154218,0.064635375,0.436061054,0.000106738,-0.04611646,-0.004271586,0.051156152,0.030393668
20220406_154218,0.052825769,0.442334116,8.77E-05,-0.021267088,0.016212933,0.03516025,0.03177483
20220406_154218,0.053066082,0.534947217,6.01E-05,-0.015660709,0.013718782,0.032318123,0.034944028
20220406_154219,0.050469786,0.81944555,5.69E-05,-0.013112273,0.017937528,0.031738188,0.032006945
20220406_154219,0.051923938,0.467120975,2.19E-05,-0.013669446,9.94E-05,0.03304918,0.032769874
20220406_154220,0.049512814,0.4687832,0.000114492,-0.017929697,0.01310447,0.032795303,0.030077584
20220406_154220,0.060602451,0.401078731,0.000230523,0.004521965,0.04116077,0.030292148,0.04588954
20220406_154221,0.057843491,0.274977356,5.53E-05,-0.002238165,0.039084587,0.029339816,0.044400577
20220406_154221,0.049978263,0.29632923,3.46E-05,-0.020039342,0.012703354,0.03406899,0.029065182
20220406_154222,0.049784798,0.650497079,8.81E-05,-0.0206583,0.01123724,0.03327663,0.030233942
20220406_154222,0.053489113,0.329609513,7.36E-05,-0.015658354,0.025011256,0.03178728,0.03620408
20220406_154222,0.054680336,0.371441543,0.00013627,-0.014911796,0.0244443,0.033538815,0.035847895
20220406_154223,0.057831965,0.384535193,8.64E-05,-0.016780082,0.031582784,0.034126975,0.03942858
20220406_154223,0.05893099,0.367642879,0.00016572,-0.039231658,0.00085711,0.046096884,0.028456165
20220406_154224,0.064397262,0.574155509,0.00011417,-0.04670799,0.009847118,0.050247923,0.030786036
20220406_154224,0.048159361,0.455693871,4.54E-05,-0.023495132,-0.003173314,0.034207392,0.026653038
20220406_154225,0.054150096,0.305032045,0.000101995,-0.028417075,0.007045223,0.039581914,0.028446825
20220406_154225,0.06486829,0.405650705,0.000121978,-0.04738402,-0.000592697,0.051802874,0.029773211
20220406_154225,0.068461353,0.301368982,0.000134707,-0.05279239,0.010426112,0.055636913,0.030554842
20220406_154226,0.061886418,0.353044391,5.96E-05,-0.04384238,-0.001688303,0.048915673,0.029120814
20220406_154226,0.067304322,0.326202661,0.000107776,-0.004635488,0.049589567,0.029392188,0.055124257
20220406_154227,0.06133021,0.350652784,6.49E-05,-0.009851425,0.038069367,0.03284515,0.044865847
20220406_154227,0.060970016,0.458072126,0.000181784,-0.018020473,0.035707876,0.033808846,0.04383828
20220406_154227,0.067139493,0.438369036,7.54E-05,-0.044474814,0.018822832,0.049384035,0.036512334
20220406_154228,0.067367256,0.313272834,6.41E-05,-0.037766524,0.03142154,0.04557037,0.040365707
20220406_154228,0.062809478,0.329179585,0.000161094,-0.008897346,0.04070602,0.032750625,0.046311717
20220406_154229,0.059645297,0.284839779,0.000124169,-0.001278417,0.039392445,0.031423558,0.044346336
20220406_154229,0.057323005,0.330867529,5.34E-05,0.004346351,0.037427664,0.029941075,0.042907394
20220406_154230,0.069937459,0.465573132,0.000182299,-0.030934984,0.04452462,0.04025505,0.04965004
20220406_154230,0.057638166,0.357599407,0.000123555,-0.016951956,0.031553473,0.03202284,0.040993437
20220406_154230,0.064047304,0.373960257,5.95E-05,-0.04631876,0.01443763,0.050729472,0.030992838
20220406_154231,0.058365183,0.44761622,0.000123646,-0.03363024,0.011910893,0.041925225,0.032176334
20220406_154231,0.066110348,0.367276937,6.10E-05,-0.047779948,-0.00633968,0.053411573,0.029694574
20220406_154232,0.056229389,0.369575113,9.81E-05,-0.02890306,0.013403259,0.04128255,0.029527139
20220406_154232,0.058551292,0.473294735,3.36E-05,-0.02443543,0.02852238,0.03589295,0.038827594
20220406_154232,0.053703801,0.414748251,0.000143873,-0.02872891,-0.008049943,0.03798835,0.030015452
20220406_154233,0.073264545,0.354066193,0.000131857,-0.056924175,-0.010733185,0.060530808,0.031573333
20220406_154233,0.048960121,0.344004184,6.60E-05,-0.015341708,-0.004396704,0.032000218,0.030627722
20220406_154234,0.063974224,0.359286606,0.000169938,-0.04747634,-0.006489497,0.051921487,0.028676918
20220406_154234,0.053919022,0.367986262,5.83E-05,-0.020090913,0.024567103,0.034052152,0.034317955
20220406_154234,0.05831263,0.357137859,6.80E-05,-0.019722123,0.030631024,0.036185622,0.03783235
20220406_154235,0.055303915,0.307912618,6.74E-05,-0.009861738,0.029861923,0.030805951,0.039091602
20220406_154235,0.060128695,0.474197656,0.000150748,-0.02790948,0.023166995,0.040266767,0.03632637
20220406_154236,0.05777149,0.416428238,6.68E-05,-0.03627447,0.00960136,0.043566246,0.029247617
20220406_154236,0.052967494,0.376458734,1.30E-05,-0.025712024,0.007810026,0.037020285,0.029891925
20220406_154237,0.056481715,0.30724296,7.19E-05,-0.025697704,0.022978893,0.03647388,0.035608336
20220406_154237,0.055940434,0.367890149,7.97E-05,-0.021079967,0.026606856,0.035474043,0.03628401
20220406_154237,0.057567087,0.539735198,0.000162605,-0.03036669,0.022125838,0.03933407,0.03427949
20220406_154238,0.050770708,0.34909606,6.52E-05,-0.023571262,-0.010459655,0.034295533,0.030156825
20220406_154238,0.059728256,0.346980751,0.00010395,-0.038251754,0.013128699,0.045421787,0.030405678
20220406_154239,0.072153781,0.327990741,0.000295319,-0.057531282,-0.002706195,0.06094091,0.029189268
20220406_154239,0.065126775,0.373033881,0.00022112,-0.047914807,0.009972548,0.05235452,0.030178996
20220406_154240,0.061427833,0.378030568,0.000263973,-0.034997463,0.027818047,0.041840117,0.036939964
20220406_154240,0.06039788,0.463252753,0.000122279,-0.036025178,0.012981859,0.044609748,0.03176741
20220406_154240,0.064516762,0.399757057,0.000287456,-0.031830866,0.03599445,0.04048308,0.042283855
20220406_154241,0.062968621,0.297896564,8.21E-05,-0.025652222,0.039500635,0.036452815,0.044888865
20220406_154241,0.057173663,0.315700322,0.000205829,-0.010579933,0.03198533,0.030800866,0.042297497
20220406_154242,0.06249981,0.41538471,0.000127469,-0.015234597,0.042964518,0.032291725,0.047539875
20220406_154242,0.05995809,0.475471556,5.56E-05,-0.03729813,0.009304192,0.04622402,0.029443394
20220406_154242,0.060721896,0.287217677,9.80E-05,-0.031779222,0.027701052,0.040843103,0.03629682
20220406_154243,0.052339455,0.335759491,0.000187214,-0.020344444,0.013845529,0.03557072,0.030508544
20220406_154243,0.074950087,0.374029785,0.000236733,-0.062201258,0.008040971,0.06448622,0.029037245
20220406_154244,0.052242514,0.374299169,0.000161242,-0.016378734,0.018626707,0.03301438,0.032954723
20220406_154244,0.057399817,0.353837788,8.13E-05,-0.03056598,0.025226988,0.038526487,0.0344401
20220406_154244,0.058029816,0.463595778,8.34E-05,-0.030664897,0.016862437,0.041240815,0.032368775
20220406_154245,0.054793977,0.41620943,0.000118916,-0.02152423,0.024825903,0.03396564,0.03559656
20220406_154245,0.065257927,0.30279398,9.09E-05,-0.036596257,0.031829976,0.04434333,0.039128467
20220406_154246,0.058978986,0.353089303,0.000112213,-0.036381744,0.011321343,0.042982645,0.03146602
20220406_154246,0.055626252,0.317319185,0.000116049,-0.026493525,0.013352556,0.03836856,0.032617953
20220406_154246,0.062254417,0.34135133,0.000155317,-0.03174585,0.02750796,0.042146083,0.03747811
20220406_154247,0.053883069,0.322107017,8.98E-05,-0.01695591,0.026438775,0.032229487,0.036338635
20220406_154247,0.0582707,0.494084388,9.85E-05,-0.037587494,0.004216238,0.044415917,0.029498026
20220406_154248,0.053604424,0.312604845,0.000207075,-0.026270367,0.004162386,0.038270637,0.029518276
20220406_154248,0.056916538,0.353833139,5.82E-05,-0.029245568,0.022313919,0.038159877,0.03389052
20220406_154248,0.062170278,0.279185414,0.000110318,-0.028400406,0.035663597,0.038099878,0.042049747
20220406_154249,0.05350989,0.523393989,8.21E-05,-0.022205137,0.015433505,0.034861606,0.033001225
20220406_154249,0.066133898,0.342276216,0.00011042,-0.03391198,0.036580406,0.041719142,0.043359064
20220406_154250,0.067214086,0.438423932,2.32E-05,-0.01368324,0.050934512,0.030754171,0.05431643
20220406_154250,0.066351678,0.313966393,0.000190077,-0.029746342,0.04197514,0.039401412,0.0465104
20220406_154251,0.052638914,0.370897204,0.000154288,-0.025762366,0.011809025,0.03768801,0.029259067
20220406_154251,0.066975345,0.356157362,8.59E-05,-0.03616645,0.035861086,0.044454556,0.042224485
20220406_154251,0.068118686,0.547555447,0.000281674,-0.03437073,0.040890805,0.04213636,0.045807578
20220406_154252,0.06175299,0.518929839,5.90E-05,-0.03159015,0.029023908,0.0409969,0.037749622
20220406_154252,0.065191231,0.34911868,0.00019727,-0.02321509,0.041681394,0.036595974,0.046922997
20220406_154253,0.053459493,0.425897598,0.000100592,-0.022142055,0.008579956,0.037166078,0.030561037
20220406_154253,0.058985711,0.362906784,0.000121397,-0.037077922,-0.011713056,0.04416555,0.030638266
20220406_154254,0.060827621,0.331812769,0.000142721,-0.04314714,0.00053067,0.0480954,0.028874408
20220406_154254,0.056702749,0.347556889,4.43E-05,-0.031209033,-0.000747092,0.041150358,0.03085235
20220406_154255,0.059395007,0.424004763,6.95E-05,-0.022859104,0.030792043,0.036153626,0.04030092
20220406_154255,0.058868889,0.416035801,5.06E-05,-0.03876607,0.006483811,0.04468876,0.029685253
20220406_154255,0.055661181,0.390424788,0.000115367,-0.031756807,0.009267231,0.04016608,0.030899255
20220406_154256,0.060297849,0.500233769,0.00013094,-0.001900706,0.040508017,0.030389864,0.046242025
20220406_154256,0.062528444,0.454677373,3.04E-05,-0.006200828,0.043564074,0.030881757,0.048237097
20220406_154257,0.056206114,0.324717402,0.000144563,-0.018630236,0.028262218,0.033003066,0.03827362
20220406_154257,0.050693433,0.31170699,0.000100824,-0.023761766,0.002000911,0.034929007,0.029504443
20220406_154257,0.05505515,0.344112247,6.47E-05,-0.022282531,0.017828587,0.03600335,0.0341943
20220406_154258,0.059656291,0.453828782,0.000128439,-0.0324741,0.012100829,0.042345297,0.033305693
20220406_154258,0.060587662,0.284632981,0.000148243,-0.042627916,0.005637661,0.04738174,0.028997121
20220406_154259,0.062914384,0.324692398,0.000151026,-0.045421377,0.006166915,0.049816806,0.029206717
20220406_154259,0.06149062,0.335064769,0.00019723,-0.017511303,0.038353328,0.03479382,0.043687623
20220406_154259,0.053555079,0.364150375,9.51E-05,-0.025131473,0.020342227,0.035347436,0.032920476
20220406_154300,0.07069844,0.327438414,4.67E-05,-0.009667713,0.05391467,0.030994482,0.057586223
20220406_154300,0.059735681,0.411411613,7.83E-05,-0.037457433,0.018197447,0.04343346,0.032358404
20220406_154301,0.075633262,0.323134601,0.000439743,-0.059684306,-0.012165046,0.062704965,0.0322498
20220406_154301,0.067552972,0.37256524,0.000156864,-0.05019673,0.012464378,0.054865576,0.029718338
20220406_154301,0.059962152,0.293136448,0.00013073,-0.039479647,0.005743051,0.045836415,0.029620564
20220406_154302,0.057612827,0.433781296,0.000143558,-0.02125998,0.028491216,0.034476247,0.03849784
20220406_154302,0.071398017,0.342808545,0.000104535,-0.05413097,-0.002115116,0.05756343,0.031430088
20220406_154303,0.066565797,0.320458382,0.000174374,-0.024095329,0.04626882,0.03532143,0.049563263
20220406_154303,0.069152029,0.57291311,7.26E-05,-0.022996483,0.04566128,0.037252545,0.05048146
20220406_154303,0.068854862,0.465627581,8.43E-05,-0.015061099,0.050217155,0.032988083,0.054790538
20220406_154304,0.078619307,0.379308194,0.000146256,-0.020713909,0.061361384,0.035622794,0.06416794
20220406_154304,0.05728436,0.362438291,2.79E-05,-0.023137847,0.029780935,0.034686554,0.037940953
20220406_154304,0.067261652,0.354586035,8.54E-06,-0.03219128,0.04023648,0.039767485,0.046891473
20220406_154305,0.066952586,0.412046582,9.85E-05,-0.033197537,0.039380666,0.040882718,0.044616174
20220406_154305,0.076045403,0.492961943,0.000201681,-0.036414016,0.049151383,0.04481485,0.053559933
20220406_154306,0.068997394,0.309657365,6.65E-05,-0.050229613,0.017907921,0.055473875,0.030901792
20220406_154306,0.065604602,0.28738308,8.26E-05,-0.044686463,0.016627707,0.050626237,0.031542093
20220406_154306,0.068035424,0.386519432,0.00020623,-0.046264954,0.026712282,0.05086341,0.03648515
20220406_154307,0.069470917,0.412540138,6.45E-05,-0.013990193,0.0510249,0.032213613,0.055803828
20220406_154307,0.065840412,0.519593298,0.000151774,-0.04110353,0.02452734,0.04832778,0.03526589
20220406_154308,0.08944442,0.272343338,0.000479405,-0.07716172,-0.001012816,0.07901325,0.032249436
20220406_154308,0.055696117,0.398029506,0.000181172,-0.022087805,0.024975602,0.034593385,0.03618218
20220406_154308,0.056507687,0.359185606,0.000287875,-0.028700266,0.019584447,0.03874,0.033496425
20220406_154309,0.077449265,0.349795818,0.000139217,-0.03148709,0.055345386,0.041083243,0.058983505
20220406_154309,0.066147227,0.386588246,4.79E-05,-0.028822405,0.03527175,0.0426198,0.04206866
20220406_154310,0.064071311,0.385887414,0.000120961,-0.036619518,0.021092074,0.044236023,0.037448283
20220406_154310,0.057391965,0.351626635,3.38E-05,-0.03495502,0.014318992,0.04297233,0.029687433
20220406_154310,0.072550408,0.421523124,0.000277275,-0.054624494,0.014263286,0.057180785,0.03427292
20220406_154311,0.057166676,0.394701093,7.19E-05,-0.015269012,0.034366313,0.030767137,0.041700058
20220406_154311,0.08595086,0.464278638,0.000260807,-0.002158726,0.07404557,0.031122347,0.07582056
20220406_154312,0.075985426,0.328546882,0.000216295,-0.013991597,0.06280558,0.031812984,0.0641281
20220406_154312,0.064581061,0.388421446,2.36E-05,-0.036090743,0.029950874,0.044217966,0.038853116
20220406_154313,0.07032567,0.419140607,0.000365034,-0.0310942,0.04528976,0.04007557,0.050008446
20220406_154313,0.083010343,0.296743691,0.00019542,-0.023661707,0.067130774,0.037352476,0.06844879
20220406_154313,0.068336904,0.422884703,9.92E-05,-0.048929613,0.014671437,0.053525995,0.03257976
20220406_154314,0.073182466,0.403453529,7.08E-05,-0.043371618,0.04012826,0.0480835,0.04630003
20220406_154314,0.070042324,0.358797103,0.000110265,-0.037279963,0.040917125,0.043150343,0.048067264
20220406_154315,0.068942523,0.342076182,0.000236074,-0.033619046,0.041265577,0.0410983,0.047274716
20220406_154315,0.075142653,0.456518948,0.000334836,-0.05100306,0.036409426,0.054841317,0.04260923
20220406_154316,0.072411931,0.378890514,0.00016388,-0.057333007,0.012013502,0.06053405,0.030635612
20220406_154316,0.072892621,0.462585688,0.000135943,-0.03972969,0.04181711,0.047352146,0.047453485
20220406_154316,0.067081375,0.269536287,0.000102339,-0.043255985,0.028950244,0.04858921,0.037826963
20220406_154317,0.066310924,0.332575142,6.76E-05,-0.045398295,0.02058837,0.05086041,0.03354825
20220406_154317,0.067056495,0.398490399,0.000173574,-0.035258126,0.035722237,0.042963646,0.043611128
20220406_154318,0.069949578,0.305442482,0.000110881,-0.04304973,0.031262908,0.048285704,0.041153114
20220406_154318,0.074804759,0.322916865,0.000236165,-0.055660143,0.025490936,0.057938423,0.037706953
20220406_154318,0.064214498,0.314995468,0.000127621,-0.03462116,0.02998624,0.04293847,0.038947538
20220406_154319,0.067561457,0.287300736,0.000320101,-0.04205824,0.03381042,0.047451526,0.03954924
20220406_154319,0.060852972,0.297983468,0.000162127,-0.031810645,0.028794065,0.04017236,0.038013905
20220406_154319,0.062252128,0.370627671,0.000157025,-0.042276982,0.014889058,0.04812657,0.030192895
20220406_154320,0.077293847,0.44514814,0.000171957,-0.05979986,0.02178341,0.06315334,0.035254188
20220406_154320,0.064287735,0.333798289,0.000178794,-0.04613155,0.002596648,0.05032223,0.031342622
20220406_154321,0.077812435,0.344408959,5.84E-05,-0.06302728,0.008176354,0.06505763,0.032243468
20220406_154321,0.073632781,0.28643924,0.000366617,-0.046769265,0.036407117,0.052547958,0.042398557
20220406_154321,0.068698236,0.393309504,0.000168534,-0.042587303,0.033371963,0.047692448,0.04079535
20220406_154322,0.072214411,0.456142664,0.00020223,-0.04833087,0.031084115,0.052805133,0.039792266
20220406_154322,0.08129743,0.539687634,0.000225353,-0.04120932,0.0564149,0.046138562,0.05955212
20220406_154323,0.062316357,0.446187377,0.000127022,-0.039843593,0.016017016,0.047031693,0.032369133
20220406_154323,0.060185089,0.32020399,4.93E-05,-0.026443703,0.030878762,0.03684842,0.039936073
20220406_154323,0.058725655,0.337605655,0.000102267,-0.03597729,0.019783255,0.042816065,0.031996444
20220406_154324,0.065381772,0.474628836,0.000275631,-0.036766645,0.030480478,0.043323614,0.039958075
20220406_154324,0.060135036,0.319110781,3.10E-05,-0.028690705,0.029669566,0.03924175,0.03747543
20220406_154325,0.074783627,0.366545111,0.000142062,-0.049609557,0.035334922,0.054459266,0.04204834
20220406_154325,0.079418263,0.431372225,0.000165586,-0.045152556,0.050625566,0.049459953,0.054232854
20220406_154325,0.069204975,0.463217974,0.000184583,-0.04887654,0.023504233,0.054108564,0.033316664
20220406_154326,0.083216007,0.333744884,0.000247675,-0.05983443,0.039255753,0.06283671,0.04505619
20220406_154326,0.070531568,0.287706584,0.000111188,-0.05264568,0.019329524,0.057820663,0.03186843
20220406_154327,0.071018877,0.366615593,0.000112105,-0.054206975,0.018134512,0.057467707,0.032556314
20220406_154327,0.075004598,0.298739105,0.000142171,-0.058423076,0.020155128,0.060724407,0.034110498
20220406_154328,0.06628134,0.402371973,0.000193485,-0.039354682,0.026945384,0.046980854,0.037725475
20220406_154328,0.063423208,0.372213095,0.000114592,-0.045495987,0.013618211,0.050436515,0.029899849
20220406_154328,0.077242514,0.399700195,0.000244072,-0.04469434,0.046432137,0.05009479,0.050596736
20220406_154329,0.082859283,0.411747605,0.000219097,-0.06958329,0.005808605,0.07228001,0.030211184
20220406_154329,0.076920271,0.335881263,0.000394202,-0.06412843,0.001343248,0.066435255,0.02943231
20220406_154330,0.083226186,0.354530126,0.000201752,-0.063374765,0.032405004,0.06552814,0.040766794
20220406_154330,0.064001335,0.395697057,0.000181995,-0.03058884,0.03504198,0.04006606,0.042598158
20220406_154331,0.071200104,0.300391346,0.000140708,-0.03299948,0.047558613,0.04128625,0.050739244
20220406_154331,0.09083328,0.570034683,0.000337241,-0.03479477,0.072549246,0.04171313,0.07496668
20220406_154332,0.072446714,0.306083262,0.000240971,-0.05133714,0.024719687,0.056822974,0.034544636
20220406_154332,0.070608998,0.30585587,9.58E-05,-0.03947433,0.038071502,0.04598292,0.04484771
20220406_154333,0.091122106,0.427758157,0.000203527,-0.035854455,0.06958587,0.045384802,0.07247013
20220406_154333,0.080457834,0.429624408,0.000215916,-0.053594876,0.040047266,0.057289343,0.04692861
20220406_154333,0.071809038,0.430763066,0.000219715,-0.050427858,0.02911249,0.05418084,0.03812191
20220406_154334,0.060537057,0.356137753,0.000118834,-0.041637048,0.011599657,0.047775522,0.028566152
20220406_154334,0.069317097,0.252957314,0.000130394,-0.039984316,0.03608494,0.046716202,0.042280547
20220406_154335,0.077626328,0.335834444,6.49E-05,-0.063815236,3.29E-05,0.066857375,0.028874429
20220406_154335,0.076479872,0.430356294,0.00026495,-0.054073196,0.030531406,0.059026483,0.039139945
20220406_154336,0.069151021,0.362888932,0.000181629,-0.05031728,0.020728162,0.05391471,0.033651084
20220406_154336,0.081272735,0.329522371,6.45E-05,-0.067894705,0.015778398,0.07012635,0.031431112
20220406_154337,0.076788973,0.349758357,0.000138237,-0.056335848,0.0296245,0.05963667,0.038566593
20220406_154337,0.091683972,0.290920913,0.00020538,-0.081840724,-0.002529329,0.08373437,0.02770968
20220406_154338,0.08768041,0.310765237,8.46E-05,-0.07749155,0.000659253,0.079041496,0.028122833
20220406_154338,0.07819938,0.341778934,0.000161315,-0.043091934,0.049212437,0.049485285,0.0529381
