time,magmean,magmax,magmin,hor,ver,horabs,verabs
20220216_112914,0.126430233,0.46411413,0.000130497,-0.076066025,0.029613141,0.09143111,0.07057052
20220216_112915,0.119413691,0.649515748,0.000279625,-0.06200938,0.023917912,0.08212599,0.0694576
20220216_112915,0.116624908,0.621086001,0.00016786,-0.02558209,0.053432457,0.06629583,0.082237996
20220216_112916,0.130753092,0.597813487,9.41E-05,-0.03240365,0.07354247,0.072323255,0.094159566
20220216_112917,0.131078396,0.689719677,0.000305956,-0.03904796,0.07656163,0.07322889,0.09418297
20220216_112917,0.146050347,0.685900986,0.000399045,-0.03396389,0.10722641,0.068050526,0.11702949
20220216_112918,0.136407923,0.680790007,0.000174123,-0.041149586,0.08458652,0.074955285,0.09956243
20220216_112918,0.125661628,0.613331378,0.00031396,-0.031900674,0.07137259,0.07050036,0.090425126
20220216_112919,0.138522702,0.730723381,0.000275615,-0.041807175,0.09439194,0.07121883,0.10483282
20220216_112919,0.128260291,0.531408846,0.0001696,-0.03082891,0.0801707,0.06774147,0.09542004
20220216_112920,0.126903949,0.626000106,0.000121409,-0.016703088,0.07486727,0.06673489,0.09383119
20220216_112920,0.149847481,0.714066505,0.000120822,-0.032399576,0.10856066,0.07095316,0.11887094
20220216_112921,0.120553942,0.519632101,0.000151802,-0.021526374,0.06836434,0.066124596,0.08719514
20220216_112922,0.125599213,0.468505174,0.000194936,-0.015057253,0.0796097,0.06348726,0.09616174
20220216_112922,0.137373839,0.569984496,0.000267872,-0.01940387,0.08903033,0.070181824,0.10438488
20220216_112923,0.127323022,0.566073358,0.000187854,-0.029763384,0.081557915,0.06730549,0.0949741
20220216_112923,0.121394003,0.551985085,0.000407804,-0.011338531,0.07498556,0.062833235,0.090841785
20220216_112924,0.124498712,0.66146791,0.000257032,-0.06999995,0.02425433,0.08943682,0.06910454
20220216_112924,0.128227128,0.625217974,0.000267418,-0.05691378,0.05109957,0.085182875,0.08012178
20220216_112925,0.115631429,0.672027946,0.000243256,-0.03018523,0.040165916,0.07423186,0.071694635
20220216_112925,0.114081746,0.59908092,0.000110963,-0.03982935,0.039195906,0.07279592,0.0726257
20220216_112926,0.119091176,0.549597263,0.000313166,-0.010866758,0.063863546,0.06392895,0.086952254
20220216_112927,0.126749916,0.672653019,0.000204496,-0.048040066,0.06631924,0.078534484,0.083485894
20220216_112927,0.132626233,0.549747229,0.000287186,-0.032388687,0.07855333,0.07207777,0.096287
20220216_112928,0.11905337,0.545195758,0.000492561,-0.023192542,0.06284115,0.068026975,0.08441472
20220216_112928,0.119513765,0.597144544,0.000124209,-0.029379107,0.06143592,0.065621935,0.08618326
20220216_112929,0.148231024,0.521523535,0.000295403,-0.009779294,0.111805625,0.06356901,0.122294754
20220216_112929,0.132414054,0.572148502,0.000682231,-0.019580217,0.08904262,0.06412149,0.1041382
20220216_112930,0.150821782,0.607850254,0.000802178,0.00353342,0.11706255,0.061385054,0.1260974
20220216_112931,0.138793706,0.551260471,0.000219483,-0.005014231,0.10115161,0.063541695,0.11122697
20220216_112931,0.130146046,1.057647347,0.000192035,-0.025146754,0.077814125,0.064615935,0.10000733
20220216_112932,0.143818564,0.697768092,0.000203453,-0.028190715,0.10193688,0.068054914,0.11419992
20220216_112932,0.138577226,0.702095151,0.000881785,-0.018275581,0.09267089,0.069109544,0.10713072
20220216_112933,0.131784919,0.591870904,0.000159397,0.002687521,0.08562147,0.06406914,0.101450086
20220216_112933,0.136317049,0.541342378,0.000227219,0.008161278,0.09698175,0.06206329,0.10957068
20220216_112934,0.139056871,0.552403331,0.000425481,-0.003172898,0.095981464,0.06468773,0.110297464
20220216_112935,0.116893628,0.691506445,8.23E-05,-0.021540072,0.060029853,0.06559394,0.08235167
20220216_112935,0.115256421,1.418985724,0.000178064,-0.029391628,0.04652796,0.07211801,0.074161954
20220216_112936,0.111974426,0.736468554,9.49E-05,-0.041006252,0.03620292,0.0728825,0.06956615
20220216_112937,0.118959511,0.685722172,6.15E-05,-0.039388515,0.059560925,0.06773011,0.08506245
20220216_112938,0.131568424,0.536044538,0.000193645,-0.041901838,0.07639989,0.07275654,0.09528255
20220216_112938,0.124390385,0.608778536,0.000355422,-0.01416951,0.075372435,0.06345689,0.094576925
20220216_112939,0.139365014,0.521026015,0.00059242,-0.009465924,0.10152912,0.063035496,0.112760775
20220216_112940,0.150985205,0.540335238,0.000182443,0.009505441,0.10759173,0.067527026,0.121702746
20220216_112940,0.138773813,0.656278849,0.000130557,0.004284933,0.10209712,0.05809589,0.11610186
20220216_112941,0.128947161,0.518195212,0.000101218,-0.029025858,0.08155053,0.067865044,0.09678731
20220216_112942,0.124089626,0.640177846,0.000343401,-0.015884774,0.070473835,0.06598074,0.09169993
20220216_112943,0.109114689,0.595717072,0.000256635,-0.03832999,0.035416983,0.06795139,0.071174346
20220216_112943,0.111020714,0.506141007,0.000216916,-0.042607848,0.026346225,0.07300225,0.06765112
20220216_112944,0.112436321,0.483290344,0.000182953,-0.015150666,0.0404366,0.06690847,0.076129965
20220216_112945,0.118488305,0.57883656,0.000241623,-0.036733553,0.052352473,0.07475617,0.07678195
20220216_112945,0.124251458,0.465846062,0.00016864,-0.0301963,0.07192528,0.06887716,0.090021364
20220216_112946,0.127985589,0.73142755,0.000266213,-0.03942921,0.07371052,0.06961264,0.09363512
20220216_112947,0.130256294,0.642052233,0.000220368,-0.042777177,0.06734113,0.07371503,0.09301522
20220216_112948,0.12234832,0.793093622,0.000241975,-0.058233604,0.043914456,0.083023675,0.07362592
20220216_112948,0.128624357,0.559299111,6.37E-05,-0.004049853,0.08395906,0.06455269,0.09738093
20220216_112949,0.124722434,0.581412733,0.000282164,-0.019988215,0.07555653,0.066199325,0.09261012
20220216_112950,0.129813019,0.549382091,0.000188266,0.005205357,0.087132305,0.06305986,0.10027584
20220216_112951,0.135489955,0.849386454,0.000106117,-0.004208469,0.09600378,0.06226236,0.108627245
20220216_112951,0.163469359,0.743141353,0.000377959,0.007020897,0.13114227,0.060946416,0.14078563
20220216_112952,0.142632343,0.564280331,0.000241712,0.011781622,0.101894565,0.067406796,0.11329537
20220216_112953,0.149584584,0.613972664,0.000410907,-0.03835731,0.10753773,0.067881346,0.1212681
20220216_112953,0.139480164,0.648003042,0.000249651,-0.014042174,0.09762823,0.066888034,0.1103878
20220216_112954,0.13247603,0.517528951,0.000304949,-0.013638361,0.084977746,0.06454541,0.103185
20220216_112955,0.129200077,0.544332564,0.000183423,-0.025315639,0.08153581,0.06706056,0.09765645
20220216_112956,0.148535098,0.659216106,0.000346909,-0.01245639,0.10895133,0.0688738,0.11885168
20220216_112956,0.136996365,0.552682519,0.00047036,-0.039156407,0.08422229,0.07377832,0.10008059
20220216_112957,0.134220484,0.518029332,0.000165066,-0.039490595,0.084451154,0.07224511,0.0986803
20220216_112958,0.137596828,0.594617605,6.20E-05,-0.020513415,0.08972288,0.06742385,0.10629173
20220216_112959,0.135102003,0.524618506,0.000359258,-0.04947243,0.06479712,0.082207106,0.09029566
20220216_112959,0.119657267,0.585833609,0.000153488,-0.046971556,0.04540801,0.076552555,0.076094
20220216_113000,0.12681996,0.643282533,0.00017275,-0.003771953,0.078988865,0.06556323,0.09514981
20220216_113001,0.123487367,0.563195169,0.00023848,-0.019313805,0.067819506,0.06790332,0.08958228
20220216_113002,0.127930953,0.837184608,0.000400239,-0.020444294,0.06816455,0.06989939,0.09372498
20220216_113002,0.135041523,0.779931366,0.000411913,0.005545884,0.08956274,0.0648776,0.10562136
20220216_113003,0.116704023,0.645137906,0.000308481,-0.02886045,0.06261545,0.06710041,0.08163149
20220216_113004,0.135174451,0.540911734,0.000416862,-0.043706115,0.0830188,0.07506886,0.09781799
20220216_113005,0.128582997,0.556277514,0.000318045,-0.018945104,0.07856556,0.06941795,0.09391956
20220216_113005,0.149615176,0.654358387,0.000207722,-0.03988402,0.09326269,0.076058656,0.113785096
20220216_113006,0.121256374,0.583143234,0.00011813,-0.004687572,0.06427613,0.06787463,0.086107224
20220216_113007,0.127485251,0.572997987,0.000301867,-0.023960866,0.081199445,0.065260485,0.096840024
20220216_113007,0.145944456,0.56757623,6.48E-05,-0.004284285,0.10401347,0.06615755,0.11745236
20220216_113008,0.125381875,0.577346742,0.000226296,-0.010400939,0.07609687,0.06466571,0.094597235
20220216_113009,0.14581199,0.751650572,0.000446432,0.008488421,0.10308115,0.06504291,0.117883325
20220216_113010,0.176240295,0.702108085,0.000599588,0.001552546,0.1426538,0.07088408,0.1504446
20220216_113010,0.179383946,0.66317606,0.00011765,0.002434295,0.14925924,0.0656969,0.15616238
20220216_113011,0.166605271,0.635461986,0.00099194,0.017304575,0.13651726,0.06474967,0.1425296
20220216_113012,0.138698382,0.683909833,0.000391396,0.015403912,0.101162955,0.06398608,0.11180283
20220216_113012,0.149761471,0.532953203,0.000381283,-0.016854892,0.1081181,0.07156658,0.11883578
20220216_113013,0.14965297,0.618002832,0.000692859,-0.004020528,0.11603926,0.06551977,0.12271879
20220216_113014,0.148482013,0.902482748,0.000629507,-0.008495638,0.11289158,0.06526187,0.12221938
20220216_113014,0.177842746,0.729188323,0.000431212,0.0468543,0.13793933,0.08153435,0.14434694
20220216_113015,0.165222245,0.627238572,0.000133249,0.016581533,0.13669804,0.06405191,0.14091949
20220216_113016,0.189322619,0.853576243,0.000699696,0.014949736,0.16256905,0.06293088,0.16911013
20220216_113017,0.17086253,0.514764488,0.000751744,0.003110703,0.13602225,0.06776752,0.1448767
20220216_113017,0.15620849,0.557084739,0.000270472,-0.007260279,0.123991184,0.064035,0.13091204
20220216_113018,0.136266915,0.54145062,0.000568598,-0.011465107,0.096863605,0.061066903,0.11011376
20220216_113019,0.139275019,0.607949913,0.000418906,-0.030405344,0.09067287,0.07142562,0.10665944
20220216_113020,0.14829971,0.776619792,0.000253131,-0.00492257,0.11313275,0.06703693,0.12049406
20220216_113020,0.152793312,0.523428619,0.000175651,-0.002403572,0.11715824,0.06659181,0.1256248
20220216_113021,0.187297013,0.785217702,0.000510426,0.012213761,0.15933953,0.064651735,0.1666961
20220216_113022,0.163670228,0.783840716,0.000279376,-0.012452818,0.12951049,0.06846489,0.13700229
20220216_113022,0.142231322,0.612345695,0.000410285,0.000899412,0.09921898,0.06433029,0.11403902
20220216_113023,0.145270475,0.535485268,0.000407264,0.005966326,0.10418475,0.06751637,0.115113884
20220216_113024,0.129397219,0.698702991,0.000538744,-0.002721973,0.083656855,0.063330606,0.09991657
20220216_113025,0.1571286,0.6211133,0.000197968,0.005002424,0.12236018,0.066331595,0.1299001
20220216_113025,0.148709501,0.794507384,0.000570643,-0.00623748,0.11416018,0.0644677,0.1230367
20220216_113026,0.146612624,0.86168921,0.000535905,0.019151615,0.10601484,0.06733216,0.11794459
20220216_113027,0.155221584,1.362881184,0.000306461,0.014320064,0.12138189,0.066093154,0.12903741
20220216_113028,0.133327453,0.615480304,0.000392463,-0.02941966,0.084848925,0.070574634,0.09977185
20220216_113028,0.14886112,0.887650311,0.00015227,-0.008431955,0.11127362,0.06471835,0.12206937
20220216_113029,0.150102639,0.644631207,0.000223678,-0.019708233,0.11066974,0.06617654,0.122579314
20220216_113030,0.161285464,0.609141409,0.000492073,0.02183427,0.12584977,0.064744,0.13657577
20220216_113031,0.127558412,0.612330496,0.000204151,-0.04288157,0.06986632,0.07344946,0.08925855
20220216_113031,0.141589744,0.770781696,0.000768751,-0.017692715,0.092217915,0.07157359,0.10812857
20220216_113032,0.153164836,0.703677714,0.000286999,-0.01724801,0.11496866,0.06691157,0.12546717
20220216_113033,0.169919941,0.727176666,0.00030294,-0.001714691,0.13789403,0.066795066,0.1449391
20220216_113033,0.153061643,0.496113926,0.00031392,-0.009539223,0.11651768,0.06702924,0.124817915
20220216_113034,0.140305594,0.791487038,0.00012851,-0.03422387,0.092252165,0.07225788,0.105216846
20220216_113035,0.129628045,0.587782979,0.000497582,-0.030521307,0.078673355,0.070002094,0.09570062
20220216_113036,0.157982015,0.609975398,0.000115584,0.025147242,0.121946484,0.06875046,0.12966192
20220216_113036,0.149655462,0.884058177,0.00058048,-0.019825475,0.110500656,0.06694151,0.12158273
20220216_113037,0.164384255,0.53898102,0.000627732,-0.017110217,0.13441522,0.06372093,0.14099132
20220216_113038,0.162631683,0.601614118,6.50E-05,-0.021384912,0.12655178,0.06831605,0.13588727
20220216_113039,0.138670639,0.828689158,0.00023907,-0.023607299,0.09443092,0.068025164,0.10887451
20220216_113039,0.167048671,0.614114463,0.000920682,0.012041589,0.1382972,0.06005821,0.14613478
20220216_113040,0.187350175,0.639436245,0.000158723,0.020400595,0.15756185,0.07051305,0.16200005
20220216_113041,0.166645086,0.588284314,0.00031852,0.03371621,0.13384542,0.069456235,0.13991165
20220216_113042,0.15130104,0.75189364,0.000558645,-0.005136615,0.113077424,0.065123715,0.12481766
20220216_113042,0.167130504,0.57988584,0.000423376,0.019006496,0.13636757,0.06631004,0.14220704
20220216_113043,0.143584461,0.450452209,0.000472892,-0.019488273,0.10456792,0.065198556,0.11628376
20220216_113044,0.173356541,0.581121564,0.000356336,0.02199369,0.13896424,0.0656774,0.14875005
20220216_113044,0.125412141,0.569045722,0.000217346,-0.011939764,0.07023674,0.06744836,0.09158693
20220216_113045,0.130544449,0.640797317,0.00017731,-0.013787096,0.07619418,0.0687241,0.09726935
20220216_113046,0.115384591,0.556108356,0.000397305,0.013093311,0.062072743,0.061643846,0.08411869
20220216_113047,0.169421246,0.667214572,2.10E-05,0.051378593,0.12736328,0.079914294,0.13579872
20220216_113047,0.1421518,0.634835899,0.000311272,0.011168486,0.09814886,0.06713591,0.11213868
20220216_113048,0.145762064,0.542877018,0.000114172,0.036951482,0.0992435,0.07251763,0.111545675
20220216_113049,0.137838249,0.961492121,0.000305856,0.005561824,0.10234499,0.062045038,0.1106438
20220216_113049,0.145768743,0.723648131,0.000127955,-0.004555347,0.10672822,0.06484925,0.118497185
20220216_113050,0.181724668,0.547591507,0.000521396,0.006056872,0.15191188,0.07000997,0.15650886
20220216_113051,0.164626762,0.509235084,0.000647189,0.016745564,0.13135444,0.069179565,0.13634154
20220216_113052,0.172224101,0.67412889,0.000754711,0.007254313,0.14010662,0.06718583,0.1472705
20220216_113052,0.198673679,0.81324476,0.000269617,-0.005117836,0.1757119,0.06356644,0.17973939
20220216_113053,0.171933304,0.522538424,8.95E-05,0.006526366,0.14118989,0.06769037,0.14721891
20220216_113054,0.19449174,0.557009637,0.000590735,0.026342299,0.16175257,0.06848699,0.17165287
20220216_113055,0.214640994,0.787917435,0.000933277,0.034571644,0.18359861,0.07743255,0.1888876
20220216_113055,0.184450098,0.626855969,0.000660336,0.004656833,0.15189995,0.0708347,0.15809606
20220216_113056,0.173536993,0.730231404,0.000795665,-0.009371799,0.14211015,0.06723706,0.14824608
20220216_113057,0.157181756,0.496647745,0.000256923,-0.010971635,0.119154185,0.06558138,0.12994799
20220216_113058,0.176829083,0.594347775,0.000731742,-0.009513658,0.14584558,0.064386144,0.15416008
20220216_113058,0.180787471,0.576784253,0.000396494,-0.002016797,0.15319493,0.06514036,0.15839526
20220216_113059,0.160598767,0.585752785,0.000155597,-0.020164633,0.12414924,0.06796107,0.13354085
20220216_113100,0.147292459,0.605740011,0.000605829,-0.001225698,0.10761255,0.065229066,0.1195846
20220216_113101,0.157338768,0.623149335,0.000778372,0.007741344,0.11646762,0.06908288,0.12821442
20220216_113101,0.159199893,0.59908402,0.000555652,0.00782558,0.11842755,0.069603324,0.12967592
20220216_113102,0.152585879,0.643675387,0.00079286,0.009198988,0.11233312,0.0667135,0.12543738
20220216_113103,0.169064359,0.615456402,0.000331097,0.047867812,0.12444127,0.07963092,0.13458098
20220216_113104,0.150658462,0.622119725,0.000185616,0.004231605,0.11396927,0.06577899,0.12385541
20220216_113104,0.124079827,1.042387247,0.000250522,0.002892222,0.06952431,0.06241746,0.09341237
20220216_113105,0.127880866,0.873406291,2.82E-05,-0.007275369,0.07909162,0.061891172,0.099600375
20220216_113106,0.135688735,0.555268109,0.000112447,-0.011662362,0.086847596,0.06724088,0.10415334
20220216_113106,0.1621298,0.812410474,0.000510699,0.018614843,0.12709269,0.06894696,0.13454688
20220216_113107,0.140127009,0.562401056,0.000184288,0.006548371,0.08998697,0.06876326,0.108215906
20220216_113108,0.139338443,0.617352307,9.52E-05,0.008102891,0.09549931,0.067387775,0.1089221
20220216_113109,0.139362095,0.53331244,0.000208914,-0.023496114,0.088044256,0.07023054,0.10565135
20220216_113109,0.150366839,0.526197314,0.000438955,0.012201897,0.1074291,0.070764266,0.119553484
20220216_113110,0.164861359,1.131434679,0.00034504,0.004830386,0.12839514,0.067304455,0.13782828
20220216_113111,0.170065584,0.547624588,0.000430265,0.03301941,0.13496217,0.07193188,0.14232929
20220216_113112,0.181553178,0.654320955,0.000646828,0.02642586,0.14306392,0.0731653,0.1539934
20220216_113112,0.155313434,0.609665394,0.00043729,0.010205617,0.1150867,0.06786522,0.12674804
20220216_113113,0.168832477,0.87497282,0.000583896,-0.003412101,0.13669585,0.064488724,0.14497602
20220216_113114,0.20197704,0.755239546,0.000395254,0.047228947,0.1645129,0.07755754,0.17574066
20220216_113115,0.208916731,0.713265896,0.001647498,0.06511615,0.17356291,0.08675561,0.17847516
20220216_113115,0.307870464,0.772670329,0.001206402,0.16597047,0.23856664,0.17038527,0.24187706
20220216_113116,0.191738381,0.679988801,0.000822284,0.03867329,0.15467367,0.07832584,0.16194667
20220216_113117,0.203531389,0.642036557,0.000638963,0.068562016,0.16412091,0.08958277,0.16939963
20220216_113118,0.170458724,0.53610301,5.74E-05,0.04037495,0.12865154,0.07995569,0.1364508
20220216_113118,0.189779961,0.667160332,0.000549872,0.04944079,0.15324174,0.082310066,0.1576597
20220216_113119,0.183892973,0.548809528,0.00037354,0.05937476,0.13708179,0.090417676,0.14573789
20220216_113120,0.179139887,0.900305867,0.000498763,0.041899208,0.13053748,0.08592853,0.14162618
20220216_113121,0.185070583,0.638772905,0.000138929,0.04097395,0.14726728,0.07469462,0.1572517
20220216_113121,0.181238451,0.680133104,0.000414638,0.039014854,0.14182988,0.07870175,0.14997806
20220216_113122,0.183400927,0.808361053,0.000701019,0.026849823,0.14539328,0.07656987,0.1528056
20220216_113123,0.143705672,0.62135452,0.000133265,0.002051005,0.101591654,0.06729311,0.11422751
20220216_113123,0.152119728,0.725153804,0.000396437,-0.005801126,0.1122744,0.06636728,0.124627024
20220216_113124,0.158000007,0.499724805,0.000163249,-0.004112594,0.122454144,0.06791747,0.13034225
20220216_113125,0.15316019,0.653913617,0.00051005,-0.013291284,0.1090366,0.069945455,0.124224
20220216_113126,0.17089074,0.606098115,0.000236884,0.013707156,0.12886487,0.07616684,0.13926332
20220216_113126,0.172306371,0.723700941,0.000561343,0.028724423,0.13619477,0.07484707,0.14324896
20220216_113127,0.180878909,0.734847009,0.000207234,0.026196266,0.14336137,0.07299233,0.15190709
20220216_113128,0.184465589,0.864115238,0.000363019,0.050959766,0.13592963,0.08840581,0.14663781
20220216_113129,0.195939146,0.625138104,0.001222708,0.018467776,0.15852802,0.07307634,0.16952564
20220216_113130,0.181349413,0.589438021,0.000663055,0.035859622,0.14442135,0.07754049,0.15133844
20220216_113130,0.176494782,0.5250386,0.000971848,0.033781763,0.13545845,0.07458438,0.1466356
20220216_113131,0.186247854,0.805170238,0.000478106,0.044876445,0.14841934,0.07955352,0.15571268
20220216_113132,0.195662808,0.721599221,0.000749705,0.047575552,0.15772878,0.083660334,0.16286889
20220216_113132,0.196740035,0.668833911,0.000222477,0.04069065,0.16563366,0.07756675,0.16989066
20220216_113133,0.218763912,0.606517315,0.000463213,0.05820602,0.1793537,0.08716656,0.18705909
20220216_113134,0.213653586,0.640496492,0.001518451,0.042975795,0.17754613,0.0863903,0.18288182
20220216_113135,0.191480035,0.600050211,0.000190007,0.04786039,0.1539445,0.08163102,0.15946394
20220216_113135,0.161251802,0.568834126,9.00E-05,0.020622458,0.11667593,0.07512583,0.1280098
20220216_113136,0.192355244,0.574225068,0.000608605,0.03563722,0.15897048,0.07585879,0.16373357
20220216_113137,0.169467301,0.906297803,0.000434517,0.038770497,0.12770371,0.0790692,0.13652197
20220216_113138,0.180956513,0.855317712,0.000364503,0.048076376,0.13717772,0.0861583,0.14501931
20220216_113138,0.184314805,0.821064472,0.00058888,0.05360884,0.13884628,0.08548937,0.14865872
20220216_113139,0.141845475,0.707828522,0.000166732,0.013860162,0.089689806,0.07204179,0.106811546
20220216_113140,0.144094454,0.653796375,0.000132538,0.014567988,0.092438355,0.0742667,0.109115005
20220216_113140,0.209469333,0.684311211,0.000641787,0.05338777,0.17454556,0.08327156,0.17939404
20220216_113141,0.180922868,0.701149106,0.000108525,0.039500806,0.13786688,0.08300862,0.14625286
20220216_113142,0.202278525,0.750811219,0.00054652,0.058714353,0.16113839,0.091616526,0.1670371
20220216_113143,0.191625014,0.728336692,0.000531317,0.049095444,0.14694017,0.08389036,0.1569244
20220216_113143,0.18993067,0.61195004,0.000355867,0.043583814,0.15215299,0.07997685,0.15803471
20220216_113144,0.180498501,0.984020948,0.000330145,0.033231467,0.1455022,0.07544945,0.15204552
20220216_113145,0.213733488,0.829061866,0.000704004,0.06043735,0.1731072,0.08986689,0.18113248
20220216_113145,0.187875161,0.665704787,0.000364937,0.02780045,0.1486079,0.07979645,0.15675491
20220216_113146,0.208687407,0.650752664,0.000117663,0.058096234,0.17241253,0.08717363,0.17657542
20220216_113147,0.201968029,0.541994929,0.000806535,0.036101148,0.16669168,0.07811851,0.1726625
20220216_113148,0.237164017,0.642674685,4.20E-05,0.07338279,0.198604,0.0964795,0.2024445
20220216_113148,0.166360623,0.727419853,0.000301313,0.014002105,0.124063574,0.07550781,0.13288231
20220216_113149,0.159005903,0.708783209,0.000765676,0.001651291,0.12055877,0.07063425,0.129186
20220216_113150,0.160468254,0.631400049,6.35E-05,0.025950542,0.11530872,0.07240208,0.1295787
20220216_113150,0.171381476,0.721856713,0.00038332,0.015313622,0.13250163,0.07609566,0.13987882
20220216_113151,0.175857348,0.760318637,0.000267269,0.040036723,0.13188411,0.081326745,0.14103675
20220216_113152,0.164873205,0.758620143,0.000754099,0.027445452,0.11675473,0.077895835,0.13029769
20220216_113153,0.177091811,0.591814518,0.000218131,0.004464055,0.1429314,0.07059588,0.15080911
20220216_113153,0.212901797,0.629083097,9.84E-05,0.06923617,0.17145376,0.09327484,0.17674884
20220216_113154,0.177523722,0.732157052,0.000148766,0.04088811,0.1293373,0.08886583,0.13720463
20220216_113155,0.195654221,0.634566903,5.26E-05,0.03163782,0.15737808,0.079912215,0.16562496
20220216_113156,0.19781549,0.711082637,0.000578061,0.03084639,0.1553171,0.08573434,0.16246833
20220216_113156,0.196604385,0.639498115,0.0004694,0.023813203,0.15451638,0.0841907,0.16297175
20220216_113157,0.212063806,0.624463618,0.00048094,0.056582842,0.16636671,0.09302921,0.17514473
20220216_113158,0.236598004,0.682578802,0.000583018,0.07793651,0.1918172,0.1057855,0.19638638
20220216_113159,0.206864416,0.672099352,0.000477588,0.046913456,0.16089794,0.09024532,0.17070895
20220216_113159,0.240126848,0.747771442,0.001113072,0.055785324,0.19959024,0.09951084,0.20352222
20220216_113200,0.239412917,0.76092577,0.002161321,0.06435299,0.19777542,0.09495264,0.20448948
20220216_113201,0.213597053,0.756981969,0.000552684,0.06168318,0.15660985,0.10389018,0.16742347
20220216_113202,0.234461353,0.697130084,0.000703766,0.08732025,0.1784827,0.11458025,0.18467677
20220216_113202,0.268917194,0.758949041,0.000363289,0.08017175,0.22570704,0.11356072,0.22852772
20220216_113203,0.282878043,0.82417953,0.000472861,0.09638682,0.24027908,0.119547434,0.24269447
20220216_113204,0.311339479,0.833947718,0.00059488,0.11843727,0.26376075,0.1348528,0.2660739
20220216_113205,0.285823442,0.73022747,0.000472643,0.10302775,0.23833239,0.12644409,0.24099767
20220216_113205,0.289685005,0.73343575,0.001019226,0.12191276,0.23336457,0.13707416,0.23793328
20220216_113206,0.296577733,0.727765203,0.00011629,0.12179309,0.24241133,0.13864693,0.24511541
20220216_113207,0.280241147,0.862163723,0.001122037,0.11379544,0.22189401,0.13365379,0.22895056
20220216_113207,0.270031674,0.689744413,0.00056719,0.10439001,0.21685551,0.12765609,0.220606
20220216_113208,0.294433565,0.805576384,0.00100332,0.12528539,0.23826453,0.14245977,0.24081244
20220216_113209,0.262196173,0.700348914,0.001533765,0.10820123,0.19995752,0.13253716,0.2065012
20220216_113210,0.268565742,0.872196794,0.000417403,0.114830524,0.20438442,0.13516201,0.21309039
20220216_113210,0.285666667,0.879327834,6.52E-05,0.11967581,0.2240653,0.13930915,0.22939622
20220216_113211,0.255588957,0.729452133,0.000219508,0.10858614,0.1881637,0.1339248,0.19728352
20220216_113212,0.240853966,0.633993387,0.000945999,0.07448753,0.18130438,0.1137034,0.19307545
20220216_113213,0.28638499,0.726146221,0.000680252,0.11692542,0.22543243,0.1399888,0.22992955
20220216_113213,0.28471849,1.118708253,0.001089117,0.11688263,0.22533971,0.1370897,0.22960946
20220216_113214,0.301573223,0.858303487,0.000568631,0.13325982,0.23548873,0.14956674,0.2391663
20220216_113215,0.297261864,1.008314013,0.000269013,0.119279385,0.23619755,0.1413855,0.24060903
20220216_113216,0.312134257,0.826342642,0.000837836,0.13231523,0.24576434,0.15360822,0.2503517
20220216_113216,0.301393664,0.856966257,0.000926122,0.13562015,0.2304791,0.15402623,0.23556472
20220216_113217,0.284815502,0.685834706,0.00085788,0.12997642,0.21608949,0.14873382,0.21969621
20220216_113218,0.291718796,0.793016434,0.000869839,0.11367385,0.22718391,0.14268383,0.23502158
20220216_113219,0.255944255,0.800159574,0.000273669,0.088204026,0.19648355,0.12544659,0.20233144
20220216_113219,0.328549914,0.764532566,0.001441901,0.14552571,0.25848645,0.16372655,0.2621852
20220216_113220,0.335564614,0.940892458,0.001840413,0.12651646,0.2795234,0.14911723,0.28208542
20220216_113221,0.318826901,0.846061051,0.00176491,0.12618089,0.2568801,0.14808781,0.26159927
20220216_113222,0.340548392,1.05700624,0.000434527,0.16536787,0.2640881,0.17879757,0.26719704
20220216_113222,0.335688067,0.89999032,0.000933474,0.15233356,0.26850107,0.16464135,0.2720319
20220216_113223,0.334767075,1.016552567,0.000562502,0.16881919,0.25308418,0.17950441,0.25889406
20220216_113224,0.362256472,0.818113744,0.000401692,0.16805485,0.29092026,0.18190596,0.2925913
20220216_113225,0.380539808,0.862891078,0.001991442,0.2080544,0.28902817,0.21338351,0.29231262
20220216_113225,0.372900745,0.902984381,0.002746011,0.18662259,0.2928067,0.19810085,0.29396385
20220216_113226,0.372142656,0.879039705,0.002061991,0.18560578,0.28934637,0.19435781,0.29288217
20220216_113227,0.341003349,0.990140498,0.001186233,0.17137802,0.26078278,0.18238683,0.2640798
20220216_113227,0.354765631,0.884634674,0.001036745,0.18009034,0.2732713,0.18692118,0.27889097
20220216_113228,0.360856309,0.753256917,0.001167449,0.1760386,0.28652906,0.18394369,0.2891482
20220216_113229,0.368240597,0.757441521,0.000624699,0.17063221,0.29299626,0.18260705,0.29571736
20220216_113230,0.358085958,0.791349411,0.001245923,0.18277939,0.27395546,0.19488588,0.27625835
20220216_113230,0.337857598,0.81565094,0.000797453,0.15221865,0.26405776,0.16969354,0.26780993
20220216_113231,0.333441072,0.742370903,0.000415676,0.14486349,0.25952834,0.16840164,0.26340455
20220216_113232,0.327131149,0.775169075,0.001221188,0.1628545,0.23950644,0.18205506,0.24359655
20220216_113233,0.330036521,0.745788634,0.000274727,0.15134771,0.2495522,0.17174122,0.254114
20220216_113233,0.31053947,0.86357528,0.000805091,0.15328716,0.22049148,0.17178497,0.22950687
20220216_113234,0.320411766,1.284203172,0.000213543,0.17259072,0.22048429,0.18607199,0.23248029
