time,magmean,max,min,hor,ver,horabs,verabs
20220125_140727,0.222347149,0.653285027,0.001988788,-0.02606955,0.21181491,0.04913062,0.21276598
20220125_140728,0.214384143,0.515111387,4.05E-05,-0.024541961,0.20343901,0.04809819,0.20480041
20220125_140728,0.240041148,0.789751709,0.000237957,-0.020491978,0.23080008,0.048574112,0.23125634
20220125_140729,0.242241851,0.534814477,0.000808485,-0.010129759,0.23318651,0.04691116,0.23425375
20220125_140729,0.226550325,0.566891372,0.000269385,-0.013420334,0.2166125,0.04607481,0.2181668
20220125_140730,0.246240388,0.841550767,0.000600742,-0.01158309,0.23703319,0.04880482,0.23740073
20220125_140730,0.245916952,0.836075902,0.000337491,-0.002878183,0.2394536,0.04048925,0.23982273
20220125_140731,0.24099071,0.700935066,0.002000509,-0.004860684,0.23275498,0.045507174,0.23306583
20220125_140731,0.246294363,0.648512185,0.000691507,0.00599309,0.23634408,0.050108943,0.23653513
20220125_140732,0.250168797,0.813523293,0.001352319,0.00036904,0.24140294,0.048370514,0.24172704
20220125_140732,0.238932074,0.68751663,0.001848855,-0.012911906,0.23048405,0.046367135,0.23073387
20220125_140733,0.229862981,0.774074256,0.000625837,-0.013579229,0.22118793,0.04523185,0.22181211
20220125_140733,0.225871413,0.954415619,0.000111811,-0.027831752,0.21480373,0.051801868,0.21521227
20220125_140733,0.185523059,0.467630059,0.000769004,-0.0523351,0.16585316,0.06553322,0.16732325
20220125_140734,0.217659284,0.612454295,0.001471558,-0.047152687,0.20330796,0.060233083,0.20367238
20220125_140734,0.198244055,0.605193555,0.001942834,-0.05426741,0.1774069,0.06610176,0.18072484
20220125_140735,0.199510205,0.873415232,0.001988912,-0.04327841,0.1828253,0.061026964,0.18423223
20220125_140735,0.227297578,1.069949269,0.001164558,-0.018574331,0.21713594,0.04869726,0.21737127
20220125_140736,0.224927592,1.12747252,0.000485393,-0.014878235,0.21652114,0.044576168,0.21661492
20220125_140736,0.226555068,0.780174553,0.000641165,-0.023069711,0.2164438,0.050040152,0.21660744
20220125_140737,0.223204248,0.638696134,0.00026512,-0.043803535,0.20982651,0.05742939,0.21018904
20220125_140737,0.241118772,1.449215651,0.001395161,-0.01612689,0.23135647,0.04830053,0.23168227
20220125_140738,0.236856618,0.58239156,0.001327751,-0.009720897,0.22919305,0.04397907,0.2293297
20220125_140738,0.258576997,0.533947349,0.002300723,-0.008320296,0.2513048,0.04457129,0.25144035
20220125_140739,0.261943398,1.0320611,0.000400311,-0.012950215,0.253276,0.048816543,0.25362378
20220125_140739,0.234305467,0.567258656,0.00030916,-0.017096763,0.22601245,0.04576351,0.22645259
20220125_140739,0.216647465,0.732141256,0.000332489,-0.024946522,0.20617586,0.04692325,0.20722324
20220125_140740,0.21961267,0.810052276,0.000194953,-0.03342438,0.2068185,0.055708796,0.20726894
20220125_140740,0.193515387,0.647686899,0.001633391,-0.04753391,0.17592762,0.062915556,0.176677
20220125_140741,0.179356061,0.676047802,0.000335345,-0.05922745,0.15169246,0.07416448,0.15500934
20220125_140741,0.197281684,0.676298201,0.00070742,-0.058889084,0.17556956,0.07103389,0.17790367
20220125_140742,0.197873374,0.804869533,0.000716962,-0.062788665,0.1737039,0.07314582,0.17696948
20220125_140742,0.215242372,0.521631479,0.000461156,-0.02407237,0.20471416,0.049413964,0.20507361
20220125_140743,0.211900195,1.402121186,0.000749563,-0.031658422,0.19962612,0.05314865,0.2000119
20220125_140743,0.205104812,0.826705635,0.000439693,-0.017569995,0.19476904,0.04653821,0.195123
20220125_140743,0.21377597,1.501929045,0.000667245,-0.033272855,0.20063138,0.055188913,0.20090854
20220125_140744,0.220522601,0.53299284,0.001297159,-0.04053321,0.20772067,0.056824233,0.20791563
20220125_140744,0.221632573,0.509014368,0.000683006,-0.043923236,0.20896742,0.057249364,0.20944595
20220125_140745,0.252404879,0.588511765,0.000643028,-0.044153906,0.24062383,0.05922451,0.24099168
20220125_140745,0.241513604,0.559689343,0.002958502,-0.037329067,0.23062481,0.055094898,0.23104241
20220125_140746,0.240213447,0.591749549,0.000237729,-0.03679475,0.22855267,0.05509202,0.22957973
20220125_140746,0.238199605,0.583945096,0.000492632,-0.045930505,0.22471876,0.059761927,0.2260376
20220125_140747,0.226102184,0.566884756,0.000785611,-0.045921743,0.21250051,0.060410302,0.21311177
20220125_140747,0.222426504,0.503664792,0.001592183,-0.03154212,0.20991749,0.055422366,0.21092619
20220125_140748,0.218517555,0.520703793,0.00092433,-0.04727003,0.20278655,0.06288184,0.2033459
20220125_140748,0.196267041,0.777675092,0.000953855,-0.055996783,0.17785661,0.065910555,0.17888977
20220125_140748,0.201097188,0.641572714,0.001396405,-0.053408697,0.18286254,0.065460935,0.18415791
20220125_140749,0.199116327,0.556308329,0.000179156,-0.04627328,0.18205069,0.062159505,0.18292879
20220125_140749,0.20292777,0.475049019,0.001085561,-0.050358023,0.18542632,0.061000213,0.18826436
20220125_140750,0.216411823,0.811682642,7.74E-05,-0.057404924,0.19957604,0.068026945,0.20004632
20220125_140750,0.208271084,0.678607643,0.000861717,-0.055891894,0.19080949,0.06785132,0.1912578
20220125_140751,0.200729172,0.577312768,0.000683271,-0.06454192,0.17994876,0.073724255,0.18013604
20220125_140751,0.207040728,0.73419553,0.000103628,-0.06902329,0.18587892,0.07593479,0.1861714
20220125_140752,0.239932158,0.614982426,0.000720712,-0.043102287,0.22736381,0.060080726,0.2277745
20220125_140752,0.227775907,0.668070376,0.000343688,-0.035474606,0.21740055,0.05182621,0.2178565
20220125_140752,0.220752757,0.645872116,0.001399332,-0.029942524,0.20895652,0.051278733,0.20980789
20220125_140753,0.200817014,0.822318077,0.000876636,-0.045133337,0.18583024,0.058611672,0.18679604
20220125_140753,0.219774998,0.625440717,0.000446056,-0.027201775,0.20883344,0.05202019,0.2090512
20220125_140754,0.218653628,0.636571825,0.000392858,-0.020333396,0.2068382,0.047214855,0.20916903
20220125_140754,0.237768016,0.543436289,0.000806666,-0.029034777,0.2280097,0.05057453,0.22844382
20220125_140755,0.27015983,0.676600218,0.000892101,-0.003423068,0.26168036,0.045166783,0.2633978
20220125_140755,0.255393742,0.850333989,0.001449081,0.002248401,0.24746883,0.04512249,0.24781896
20220125_140756,0.264519949,0.63476938,0.000160555,0.0135866,0.256545,0.045674466,0.25709844
20220125_140756,0.242497459,0.568414152,0.002372974,0.003880167,0.23448914,0.04361634,0.2345072
20220125_140756,0.213266269,0.568851352,0.000158095,-0.029456947,0.19902848,0.051879592,0.20186692
20220125_140757,0.226887571,0.885221958,0.000204851,-0.021715518,0.2174877,0.04672741,0.21813636
20220125_140757,0.218964713,0.703995585,0.001303611,-0.02508272,0.20900951,0.05030287,0.20913051
20220125_140758,0.25104838,0.891623199,0.001073993,-0.020733876,0.24266493,0.04938302,0.2428412
20220125_140758,0.224093153,0.830129623,0.000137323,-0.02541971,0.21339935,0.05220477,0.21373531
20220125_140759,0.220272919,1.144582272,0.000638854,-0.027727962,0.20909405,0.05265727,0.20929302
20220125_140759,0.212617261,0.543511868,0.001075862,-0.028767893,0.2013335,0.05080131,0.20186469
20220125_140800,0.202886762,0.786669672,0.000881044,-0.05005173,0.18542929,0.06387655,0.18602234
20220125_140800,0.215999293,0.66803652,0.001652674,-0.042562388,0.20148514,0.06084638,0.2017599
20220125_140801,0.213078395,0.540763676,0.000918315,-0.03988258,0.19911966,0.059200164,0.19973414
20220125_140801,0.224561584,0.656477332,0.000896639,-0.017967544,0.21478677,0.047980223,0.21531199
20220125_140801,0.227719338,0.56673336,5.53E-05,-0.02304064,0.21765399,0.048876487,0.21825469
20220125_140802,0.225496493,0.812903821,0.000250699,-0.018839337,0.21666935,0.04614456,0.21703205
20220125_140802,0.222306329,0.521564543,0.000471818,-0.018023986,0.21102129,0.04897993,0.21200995
20220125_140803,0.221290842,0.594105959,0.001907908,-0.017875183,0.21168216,0.048436455,0.21202385
20220125_140804,0.220149322,0.590887487,0.001285008,-0.023752041,0.20754842,0.04993413,0.20946446
20220125_140804,0.206690843,1.127496481,0.000686421,-0.03440013,0.19447899,0.0530988,0.19499855
20220125_140805,0.197563478,0.553223312,0.000720012,-0.026396228,0.18521579,0.0511204,0.1860893
20220125_140805,0.211336802,0.841130555,0.000484274,-0.04727907,0.19490674,0.06272743,0.19584289
20220125_140806,0.217444733,0.811734259,0.000405744,-0.019386793,0.20587927,0.04990119,0.2071612
20220125_140806,0.216965101,1.069057584,0.000582797,-0.027899126,0.20559627,0.051936787,0.20571283
20220125_140807,0.216599397,0.600000739,0.001534486,-0.0286498,0.20510107,0.05077838,0.20576014
20220125_140807,0.218449294,0.607476115,0.000409838,-0.03652225,0.20572054,0.053424507,0.20745927
20220125_140808,0.224024182,0.82328254,0.0008834,-0.035253186,0.21194814,0.054322466,0.21227916
20220125_140808,0.235380209,0.609570563,0.00067076,-0.049467884,0.22124021,0.06423308,0.22171344
20220125_140808,0.237868405,0.89852488,0.003631128,-0.03122702,0.22758012,0.052746486,0.22765204
20220125_140809,0.236216224,0.847103179,0.001890928,-0.018802028,0.2275867,0.048078686,0.22762926
20220125_140809,0.253311152,0.648001134,0.001896036,-0.024188451,0.24389246,0.0509623,0.24413735
20220125_140810,0.244277571,0.615739882,0.000882636,-0.034559328,0.23497213,0.051637102,0.23507722
20220125_140810,0.247661887,0.568305671,0.001349307,-0.01884161,0.23837219,0.0494001,0.23887183
20220125_140811,0.23768727,0.534460664,0.001324685,-0.014847866,0.22413744,0.049764168,0.22805744
20220125_140811,0.234505353,0.639091313,0.000806532,-0.03614221,0.22316559,0.05493794,0.22379996
20220125_140811,0.235533329,0.55255872,0.000203699,0.001654246,0.22573817,0.0452095,0.22723524
20220125_140812,0.227463902,0.618722439,0.001072578,-0.029038385,0.21753235,0.05035354,0.2178651
20220125_140812,0.219230125,0.586138785,0.000616969,-0.03236223,0.20719767,0.05371263,0.20827968
20220125_140813,0.220334882,0.555787623,0.00042803,-0.011715471,0.21274723,0.041840497,0.21303831
20220125_140813,0.206915416,0.604797244,0.000665478,-0.03352865,0.19434631,0.05358307,0.19503075
20220125_140814,0.205517418,0.536410511,0.00091839,-0.037571955,0.19226739,0.0556833,0.19271429
20220125_140814,0.244774194,0.79354322,0.000149776,-0.003130783,0.23606803,0.047058877,0.23622294
20220125_140814,0.219803946,0.561751544,0.000456126,-0.02855294,0.20938446,0.050408844,0.20982128
20220125_140815,0.216141857,1.178619623,0.00028482,-0.040429622,0.19871776,0.05991745,0.20217103
20220125_140815,0.212599667,0.88223213,0.001018342,-0.043606713,0.19816217,0.059706125,0.19888179
20220125_140816,0.18004181,0.728154659,0.000629108,-0.053359408,0.15931116,0.06611221,0.16075979
20220125_140816,0.19913786,0.502160609,0.000534159,-0.04060723,0.18335755,0.0585188,0.18405586
20220125_140817,0.205197165,0.524637163,0.000534709,-0.028612586,0.192917,0.053212672,0.19335167
20220125_140817,0.200697708,0.666956484,0.00015653,-0.046239845,0.18440832,0.060531817,0.18575552
20220125_140818,0.22870526,1.022794962,0.001047494,-0.028979827,0.21837947,0.050730262,0.21852969
20220125_140818,0.231424441,0.506109178,0.001570157,-0.03400163,0.22186102,0.052080326,0.22197114
20220125_140818,0.221840882,0.583996892,0.000171451,-0.030660065,0.21099173,0.05138094,0.21169549
20220125_140819,0.22867019,0.814728856,0.000484893,-0.02529255,0.21871866,0.050723527,0.21880539
20220125_140819,0.218243799,0.603743255,0.001328416,-0.023497295,0.20767927,0.047813058,0.20865865
20220125_140820,0.255799472,0.541377306,0.001965534,-0.013494804,0.24748261,0.047467705,0.24785647
20220125_140820,0.230327029,0.547279179,3.49E-05,-0.011454213,0.2199041,0.046970163,0.22154073
20220125_140821,0.230519946,0.584002137,0.001263087,-0.027648786,0.22035936,0.050205924,0.22076617
20220125_140821,0.25065599,0.680510461,0.001013112,-0.02783924,0.24192722,0.049137585,0.24226955
20220125_140821,0.244836401,0.84313637,0.000238756,-0.024446828,0.23459642,0.050805658,0.23558609
20220125_140822,0.249650426,0.637027979,0.001251571,-0.026830388,0.23916656,0.05245795,0.23988461
20220125_140822,0.228964695,0.536732793,0.000411119,-0.030109202,0.2183754,0.050841022,0.21911684
20220125_140823,0.222814705,0.725176752,0.001092213,-0.025194714,0.21206518,0.05005447,0.2125586
20220125_140823,0.218354827,0.474366695,0.000464337,-0.026884614,0.20677012,0.050732706,0.20720448
20220125_140824,0.229570255,0.536093652,0.000766602,-0.03445941,0.21922831,0.05300992,0.21942452
20220125_140824,0.252380247,0.671316087,0.002136059,-0.027582724,0.23914316,0.052819233,0.24300471
20220125_140824,0.253926546,0.790709913,0.000784076,-0.0340544,0.24444383,0.05421945,0.24456072
20220125_140825,0.22566347,0.97585088,0.002809289,-0.03141503,0.21426329,0.053412598,0.2152625
20220125_140825,0.249821924,0.590110183,0.001716565,-0.03097797,0.23983,0.052821293,0.23996066
20220125_140826,0.219066182,0.661960423,0.000800066,-0.038066685,0.20540583,0.055388857,0.20713304
20220125_140826,0.239959827,0.692469656,0.001317723,-0.013046494,0.23084497,0.047528595,0.23121165
20220125_140827,0.205667147,0.636833727,0.000688273,-0.05288054,0.1882352,0.06475795,0.18908907
20220125_140827,0.203701213,0.590575218,0.002058119,-0.053429026,0.18582708,0.065823294,0.18667786
20220125_140827,0.218790068,0.545161247,0.000951098,-0.046404455,0.20419973,0.06256708,0.20465064
20220125_140828,0.225538187,0.498771548,0.000503656,-0.03478281,0.21211037,0.055417404,0.21368127
20220125_140828,0.238051973,0.750178993,0.00121407,-0.029524188,0.22664474,0.05611063,0.22725116
20220125_140829,0.251366987,0.798067033,0.002937816,-0.025484644,0.24101411,0.05072857,0.24219804
20220125_140829,0.236507052,0.659123302,0.002773867,-0.024822246,0.2272865,0.04826007,0.22755174
20220125_140830,0.20674563,0.521659493,0.000638203,-0.028839063,0.19347964,0.05241002,0.1946403
20220125_140830,0.203015922,0.847322345,0.000506155,-0.046531457,0.1887759,0.059117757,0.18914773
20220125_140830,0.229734438,0.564066052,0.000656282,-0.02418632,0.21951704,0.050391637,0.21976338
20220125_140831,0.230264293,0.69279927,0.000879187,-0.013944873,0.22219834,0.04354797,0.22232476
20220125_140831,0.226522983,0.59073782,0.001688861,-0.033977285,0.2124242,0.055225894,0.21502323
20220125_140832,0.244503787,0.598659635,0.000591687,-0.034941655,0.2326819,0.055210285,0.23371844
20220125_140832,0.228084961,0.576092541,0.000477578,-0.031458814,0.2167773,0.052970115,0.21706714
20220125_140833,0.228734803,0.492642879,0.001099285,-0.032634716,0.21667539,0.054434262,0.21778487
20220125_140833,0.220632592,0.70214963,0.001050827,-0.008909426,0.21125337,0.043959726,0.21184109
20220125_140834,0.219678771,0.611126125,0.000656424,-0.03494702,0.2082017,0.052312825,0.20907171
20220125_140834,0.226529285,0.867599785,0.00156558,-0.02512475,0.21604224,0.051088277,0.21612595
20220125_140834,0.223940794,0.511790812,0.001517834,-0.027330823,0.21295926,0.051813334,0.2134064
20220125_140835,0.206799899,0.569342136,0.000531209,-0.05828271,0.18746573,0.06929771,0.1885638
20220125_140835,0.22972246,0.968914926,0.000168234,-0.053633623,0.21443623,0.065663055,0.21479295
20220125_140836,0.231335786,0.729044557,0.000881877,-0.02945503,0.22076759,0.052011285,0.22098544
20220125_140836,0.250231012,0.602934539,0.001517027,-0.03550749,0.24006112,0.05424287,0.2405438
20220125_140837,0.253378039,0.51767236,0.001567694,-0.025588294,0.24397641,0.049654406,0.24450652
20220125_140837,0.230074768,0.739605844,0.000376188,-0.055130582,0.21466139,0.065966815,0.21503326
20220125_140838,0.232557074,1.264536381,0.00102678,-0.044672087,0.21788377,0.062124595,0.21884978
20220125_140838,0.225743053,0.567933381,0.000707063,-0.035481803,0.21308883,0.054606732,0.21472959
20220125_140838,0.22778589,0.72744149,0.001146693,-0.04300067,0.21439743,0.057571344,0.21547331
20220125_140839,0.233609629,0.682397962,0.001160492,-0.038904622,0.22040688,0.058270372,0.2209173
20220125_140839,1.778726408,3.057624578,0.020343123,-1.1287245,-1.3728833,1.1287245,1.3728833
20220125_140840,3.493494036,3.933031321,0.038849827,-1.9753541,-2.8806329,1.9753541,2.8806329
20220125_140840,4.928061479,6.952325344,0.024761381,-2.4278767,-4.287979,2.4278767,4.287979
20220125_140841,6.477431556,9.700333595,0.132295087,-2.929612,-5.7765145,2.929612,5.7765145
20220125_140841,8.177222832,11.69832516,0.048921783,-3.3905828,-7.440752,3.3905828,7.440752
20220125_140841,9.832707095,13.57787418,0.138809577,-3.8990655,-9.026158,3.8990655,9.026158
20220125_140842,11.38494788,14.93031216,0.11403732,-4.3669157,-10.513765,4.3669157,10.513765
20220125_140842,13.01612315,15.62252712,0.206859291,-4.841163,-12.081783,4.841163,12.081783
20220125_140843,14.4120967,15.80083179,0.133138418,-5.2655087,-13.41333,5.2655087,13.41333
20220125_140843,11.66740611,17.78007126,0.079368599,-4.948279,-10.4945,4.949101,10.4945
20220125_140844,9.655527341,14.20780277,0.086228631,-4.4290104,-8.409511,4.455799,8.409511
20220125_140844,7.658365346,13.40536308,0.095991366,-3.7918165,-6.3324475,3.870865,6.3324475
20220125_140844,5.808536208,11.82715893,0.083278634,-3.2772343,-4.3395615,3.3732712,4.3395615
20220125_140845,5.402145166,14.44018745,0.022957386,3.957739,3.1191232,4.008292,3.241912
20220125_140845,1.187086228,7.456829548,0.001780215,-0.025676388,0.013664076,0.57567173,0.91232663
20220125_140846,1.217413126,7.33625555,0.001573394,0.11874117,0.099998586,0.63868505,0.891577
20220125_140846,4.454572303,16.22522545,0.004231185,2.90174,2.106982,3.2310848,2.6899016
20220125_140847,5.008993874,16.74554253,0.001364866,3.6709034,2.3914368,3.8639202,2.7615302
20220125_140847,3.293714448,8.830511093,0.008060309,2.310575,1.3951412,2.4921474,1.7685729
20220125_140847,8.01693354,16.26193428,0.000483435,6.754846,3.1610763,6.8194447,3.2818713
20220125_140848,8.580567562,15.64941406,0.035239417,7.4546356,2.6563766,7.5090055,3.0996966
20220125_140848,9.028593717,16.05497932,0.007249175,8.0600815,1.9800754,8.08242,3.0540411
20220125_140849,9.234317381,16.19531441,0.054188658,8.455406,0.9853511,8.462526,2.916991
20220125_140849,9.265848471,16.15941048,0.041197307,8.573151,-0.17004785,8.575321,2.8441145
20220125_140850,9.279829375,15.96039391,0.034560729,8.528869,-1.3415911,8.533902,2.9614606
20220125_140850,9.075623712,15.71751881,0.073567748,8.362056,-1.249474,8.37435,2.836535
20220125_140851,8.829661683,15.81009769,0.061103672,8.1316805,-1.1559875,8.144391,2.7624729
20220125_140851,8.780259216,15.6880331,0.039113384,8.0685,-1.2544303,8.084254,2.7662394
20220125_140851,8.765812368,15.75157738,0.019192103,8.054079,-1.3098997,8.073028,2.7580009
20220125_140852,8.786449684,15.62319851,0.042608488,8.076558,-1.1632403,8.09186,2.7688696
20220125_140852,8.780201287,15.68414688,0.084203698,8.077229,-1.1584028,8.092442,2.7598615
20220125_140853,8.790772319,15.61549759,0.071197353,8.087406,-1.1749567,8.101877,2.763178
20220125_140853,8.776235351,15.62991714,0.043352667,8.060221,-1.1686648,8.075427,2.7668445
20220125_140854,8.824563944,15.88121891,0.080162108,8.109197,-1.2130717,8.12635,2.795005
20220125_140854,8.811667135,15.64474583,0.029244514,8.107623,-1.2069068,8.1215925,2.7670112
20220125_140855,8.778556085,15.70209599,0.047329281,8.072678,-1.1917504,8.0869665,2.7623844
20220125_140855,8.783392323,15.66757298,0.038991872,8.06686,-1.1948719,8.084329,2.7658334
20220125_140855,8.811367167,15.70708561,0.033735778,8.108625,-1.1775798,8.1258745,2.7466636
20220125_140856,8.773538261,15.65721703,0.062897108,8.077435,-1.147351,8.091234,2.7465572
20220125_140856,8.780144391,15.63980007,0.033609197,8.069397,-1.1793252,8.086429,2.7559142
20220125_140857,8.744053649,15.63681221,0.046894487,8.03631,-1.1635548,8.049711,2.7515602
20220125_140857,8.791643843,15.84898949,0.078047559,8.099069,-1.1656494,8.11276,2.7428622
20220125_140858,8.781764405,15.62861538,0.017140832,8.074782,-1.1918614,8.087568,2.7778516
20220125_140858,8.844432167,15.76122284,0.104881197,8.138363,-1.1775644,8.152881,2.772248
20220125_140859,8.742566293,15.60111046,0.049293343,8.031849,-1.1982616,8.047992,2.7643912
20220125_140859,8.783297743,15.70420265,0.077049121,8.07484,-1.2075313,8.088511,2.7715049
20220125_140900,8.756853823,15.65894604,0.056504276,8.054287,-1.2045172,8.066465,2.7643173
20220125_140900,8.765214905,15.91210938,0.049057964,8.049768,-1.2114748,8.06751,2.7623641
20220125_140900,8.787416406,15.631073,0.023765875,8.075283,-1.2078826,8.092375,2.7683938
20220125_140901,8.758961443,15.60029221,0.034025431,8.052469,-1.1665096,8.068812,2.768478
20220125_140901,8.802081989,15.65400887,0.042743158,8.104334,-1.1723039,8.118612,2.7530835
20220125_140902,8.749018687,15.61569214,0.05103907,8.044141,-1.1593609,8.063187,2.7449036
20220125_140902,8.777293573,15.70473862,0.035167556,8.076522,-1.19257,8.095484,2.748186
20220125_140903,8.801075426,15.64637566,0.037287816,8.092689,-1.2058711,8.106973,2.7787454
20220125_140903,8.794149973,15.59247398,0.03796177,8.083587,-1.183874,8.104447,2.754878
20220125_140904,8.788288886,15.85749626,0.044871118,8.073606,-1.1761453,8.089092,2.7712398
20220125_140904,8.779086572,15.64906311,0.033507176,8.0841,-1.1708128,8.09786,2.748398
20220125_140904,8.788911889,15.59516621,0.042653341,8.088361,-1.181955,8.104206,2.7487757
20220125_140905,8.766672568,15.68346119,0.048457175,8.058796,-1.1956137,8.073895,2.7651205
20220125_140905,8.80433261,15.65848827,0.054548379,8.09472,-1.2012144,8.112808,2.7647877
20220125_140906,8.803151838,15.80562019,0.055751737,8.106348,-1.1934013,8.120871,2.7525682
20220125_140906,8.813594808,15.70834064,0.045926664,8.091402,-1.2214144,8.107717,2.7874322
20220125_140907,8.783512899,15.68456554,0.034650344,8.075516,-1.2156065,8.092512,2.756671
20220125_140907,8.748257241,15.66615582,0.083994403,8.036266,-1.2109647,8.053742,2.756945
20220125_140908,8.786269851,15.67937565,0.071786217,8.0768795,-1.220762,8.092711,2.764311
20220125_140908,8.807384876,15.64051533,0.040775649,8.10331,-1.2019598,8.118697,2.764028
20220125_140909,8.790835516,15.70986938,0.058641154,8.07919,-1.1772071,8.094379,2.7736099
20220125_140909,8.781523284,15.65194225,0.049520668,8.073542,-1.2040137,8.089409,2.7597663
20220125_140910,8.771651811,15.78545189,0.049106408,8.066726,-1.173086,8.081002,2.759149
20220125_140910,8.773949286,15.69377708,0.043918427,8.063992,-1.1797751,8.081675,2.7676136
20220125_140910,8.781589308,15.60235119,0.064076871,8.077601,-1.1568465,8.096807,2.74994
20220125_140911,8.789773639,15.6730442,0.039966326,8.0799265,-1.2049226,8.098877,2.7647536
20220125_140911,8.79145558,15.72465515,0.029499268,8.079497,-1.1934363,8.097337,2.7697613
20220125_140912,8.786872501,15.60532856,0.046865702,8.0801935,-1.2093138,8.092535,2.7647839
20220125_140912,8.788173369,15.64594746,0.052082688,8.080388,-1.1754701,8.097392,2.7552874
20220125_140913,8.75646681,15.57645607,0.038841546,8.047989,-1.1980017,8.062701,2.772332
20220125_140913,8.802107519,15.6097374,0.048432767,8.099712,-1.1666783,8.115424,2.7506588
20220125_140914,8.795935569,15.61038685,0.021338394,8.088599,-1.1604502,8.108608,2.7601397
20220125_140914,8.824457517,15.8702774,0.031363133,8.113672,-1.1692836,8.12924,2.7728987
20220125_140915,8.811736422,15.65881729,0.07616172,8.107974,-1.1711936,8.124351,2.7571282
20220125_140915,8.774053791,15.59607506,0.038359966,8.070088,-1.1640258,8.089616,2.7495341
20220125_140915,8.817083771,15.60877991,0.046550978,8.111384,-1.1813107,8.124418,2.7672572
20220125_140916,8.80038218,15.70855236,0.038951062,8.093273,-1.173729,8.109952,2.7526593
20220125_140916,8.771717151,15.57054329,0.084877253,8.061356,-1.1553533,8.077382,2.7646515
20220125_140917,8.81339047,15.59232998,0.075316533,8.103069,-1.174809,8.120253,2.7620952
20220125_140917,8.770005644,15.72151947,0.084612928,8.056408,-1.1618434,8.074653,2.7518766
20220125_140918,8.809740443,15.91823578,0.032028578,8.104358,-1.2239226,8.123418,2.7637372
20220125_140918,8.804810147,15.67193508,0.032694552,8.103723,-1.1856568,8.119361,2.7562225
20220125_140919,8.786744204,15.65528297,0.057457261,8.06716,-1.1848241,8.08891,2.768912
20220125_140919,8.806716882,15.61512566,0.034524266,8.104386,-1.2165365,8.119811,2.7656844
20220125_140920,8.811139148,15.57409286,0.021220293,8.091866,-1.2103992,8.11001,2.7839913
20220125_140920,8.796711426,15.62568188,0.041529953,8.095315,-1.1869586,8.110072,2.7584078
20220125_140921,8.782476759,15.63010788,0.053559154,8.073457,-1.1921802,8.088663,2.7570374
20220125_140921,8.772854806,15.59364414,0.063026667,8.074455,-1.1956877,8.091959,2.7415016
20220125_140921,8.765856939,15.58628464,0.048292443,8.060006,-1.1934757,8.080073,2.7453978
20220125_140922,8.784773849,15.66996861,0.030698178,8.074269,-1.1856126,8.092647,2.748666
20220125_140922,8.795943201,15.75317764,0.065274246,8.083378,-1.2018521,8.103705,2.7734675
20220125_140923,8.789924627,15.64128876,0.05268468,8.084951,-1.1735375,8.101016,2.7546408
20220125_140923,8.794139401,15.85087299,0.021234339,8.096176,-1.1976588,8.110905,2.7443895
20220125_140924,8.80226715,15.55677891,0.032889552,8.1048,-1.1833593,8.120033,2.747468
20220125_140924,8.806741582,15.8327055,0.090976819,8.106314,-1.1827353,8.121551,2.7549248
20220125_140925,8.776992602,15.56925964,0.062398229,8.073162,-1.1820142,8.092548,2.747498
20220125_140925,8.834866228,15.93561172,0.116451129,8.124092,-1.2367278,8.140668,2.778272
20220125_140926,8.818753808,15.67272091,0.058269847,8.102361,-1.1929433,8.124118,2.7754333
20220125_140926,8.80815424,15.63516903,0.055962719,8.098221,-1.2078736,8.118778,2.7743134
20220125_140927,8.785431907,15.56785011,0.025583262,8.07672,-1.1916863,8.09901,2.760854
20220125_140927,8.815115766,15.62225246,0.028524021,8.095929,-1.2116159,8.1119,2.7828887
20220125_140928,8.806722242,15.71810627,0.076550178,8.093844,-1.2122748,8.112883,2.771665
20220125_140928,8.781872398,15.95206165,0.087070853,8.0748415,-1.1842756,8.091073,2.7538075
20220125_140928,8.796462734,15.7426548,0.041052982,8.092242,-1.1777008,8.108953,2.74925
20220125_140929,8.771667798,15.57352924,0.053769134,8.073025,-1.1441624,8.091315,2.7410853
20220125_140929,8.810933418,15.57072163,0.083302572,8.101936,-1.1674232,8.118867,2.7682652
20220125_140930,8.781497337,15.70381737,0.039706551,8.072421,-1.1462892,8.087287,2.7665
20220125_140930,8.795424286,15.63441372,0.075776301,8.088159,-1.1620002,8.104248,2.7619717
20220125_140931,8.798078406,15.61853981,0.031592771,8.096548,-1.1713029,8.111594,2.7570593
20220125_140931,8.766051926,15.5748539,0.048666727,8.065044,-1.1468657,8.081742,2.7372153
20220125_140932,8.781327359,15.59395218,0.055097129,8.07208,-1.187283,8.087089,2.7666209
20220125_140932,8.827572492,15.53914642,0.031780668,8.10867,-1.1990964,8.129639,2.784105
20220125_140933,8.782787416,15.6665802,0.049653627,8.068071,-1.1928927,8.089039,2.7688098
20220125_140933,8.775119702,15.63604259,0.036036789,8.071196,-1.1754864,8.085314,2.7532296
20220125_140934,8.813345248,15.67422295,0.065452777,8.108914,-1.1978127,8.122223,2.7613301
20220125_140934,8.785891397,15.67606449,0.069809772,8.073909,-1.1776726,8.092186,2.7719572
20220125_140935,8.757044576,15.62932587,0.04644135,8.050066,-1.2106743,8.063119,2.7607381
20220125_140935,8.837449745,15.70028973,0.06879051,8.137824,-1.1842927,8.151303,2.7593496
