time,mean,max,,hor,ver,hormax,vermax
20220421_151333,6.95E-05,0.02706998,0,-4.48E-05,-1.10E-05,0.001106453,0.005660893
20220421_151333,0.000109326,0.030882243,0,-4.09E-05,2.86E-05,0.010729281,0.026477616
20220421_151334,0.000105862,0.02694492,0,-2.67E-05,2.25E-05,0.013953063,0.025285766
20220421_151334,6.84E-05,0.025883207,0,-4.35E-05,-1.15E-05,0.000789089,0.005850555
20220421_151334,0.000120053,0.033911496,0,-3.85E-05,3.56E-05,0.010699313,0.033557441
20220421_151334,0.000125967,0.036873851,0,-4.03E-05,4.04E-05,0.010460663,0.036474485
20220421_151334,0.000107984,0.029926084,0,-3.92E-05,2.24E-05,0.009958674,0.022980049
20220421_151335,0.000115646,0.034377154,0,-3.50E-05,3.68E-05,0.010156668,0.033906665
20220421_151335,0.000125166,0.037196033,0,-3.98E-05,4.03E-05,0.010804294,0.036776438
20220421_151335,0.000128377,0.037648804,0,-4.31E-05,4.10E-05,0.010543531,0.037302177
20220421_151335,7.21E-05,0.029367087,0,-4.66E-05,-1.10E-05,0.001527968,0.005827457
20220421_151335,8.35E-05,0.032497328,0,-3.89E-05,-2.47E-06,0.00575257,0.006408027
20220421_151335,0.00011404,0.030616753,0,-4.01E-05,3.14E-05,0.008086168,0.030435422
20220421_151336,0.000106206,0.028287077,0,-3.23E-05,2.07E-05,0.013205901,0.022459168
20220421_151336,0.000117844,0.034728222,0,-3.80E-05,3.59E-05,0.009467386,0.034387771
20220421_151336,9.39E-05,0.028712602,0,-4.33E-05,1.77E-05,0.004139102,0.021284448
20220421_151336,0.000123594,0.036969073,0,-4.44E-05,4.41E-05,0.008789718,0.036863249
20220421_151336,0.000106659,0.028986042,0,-3.16E-05,2.59E-05,0.011348789,0.025327303
20220421_151336,0.000126474,0.033643432,0,-4.68E-05,5.10E-05,0.008966281,0.033472303
20220421_151336,7.95E-05,0.026768023,0,-4.54E-05,7.57E-06,0.001653957,0.00617187
20220421_151336,0.000109729,0.029518168,0,-4.00E-05,2.79E-05,0.009127282,0.026579069
20220421_151337,0.000118071,0.03436067,0,-3.72E-05,3.73E-05,0.00949292,0.034108292
20220421_151337,0.000116702,0.03319573,0,-3.99E-05,3.30E-05,0.010331942,0.031135393
20220421_151337,0.000109571,0.029764965,0,-3.88E-05,3.36E-05,0.008636866,0.029491551
20220421_151337,0.000114336,0.032518215,0,-3.48E-05,2.24E-05,0.015167633,0.023727566
20220421_151337,0.000114336,0.032518215,0,-3.48E-05,2.24E-05,0.015167633,0.023727566
20220421_151337,0.000121083,0.037964597,0,-3.31E-05,4.05E-05,0.010299176,0.037566453
20220421_151337,8.77E-05,0.028451579,0,-3.98E-05,8.55E-06,0.004633482,0.016876686
20220421_151337,0.00011721,0.032588661,0,-3.58E-05,4.49E-05,0.010116708,0.032151848
20220421_151338,0.000115108,0.0335862,0,-4.16E-05,3.22E-05,0.008514657,0.030199809
20220421_151338,7.25E-05,0.026195807,0,-3.86E-05,-6.28E-06,0.001794252,0.00562604
20220421_151338,7.25E-05,0.026195807,0,-3.86E-05,-6.28E-06,0.001794252,0.00562604
20220421_151338,0.000123482,0.033908159,0,-5.16E-05,3.96E-05,0.00793441,0.033320498
20220421_151338,9.78E-05,0.026755942,0,-3.23E-05,1.61E-05,0.009061486,0.022357564
20220421_151338,0.000110648,0.030890871,0,-3.70E-05,2.59E-05,0.011113913,0.025661716
20220421_151338,0.000105922,0.027769752,0,-2.85E-05,2.32E-05,0.013888518,0.024256524
20220421_151338,7.50E-05,0.033652365,0,-5.48E-05,-5.69E-06,0.000664796,0.006223014
20220421_151339,8.73E-05,0.030084508,0,-4.55E-05,1.09E-05,0.00359841,0.014789504
20220421_151339,0.000113434,0.029005745,0,-2.95E-05,2.23E-05,0.015037975,0.025035458
20220421_151339,0.00011469,0.029431092,0,-2.99E-05,3.13E-05,0.01730415,0.023013907
20220421_151339,0.000114128,0.032977123,0,-4.38E-05,2.96E-05,0.008164681,0.028181929
20220421_151339,9.20E-05,0.028647387,0,-3.57E-05,1.53E-05,0.008109091,0.015338223
20220421_151339,0.000116102,0.032462195,0,-3.83E-05,3.32E-05,0.009772339,0.031982906
20220421_151339,7.32E-05,0.026900901,0,-3.48E-05,-9.70E-06,0.005597264,0.005817888
20220421_151339,7.44E-05,0.032849535,0,-4.95E-05,-1.02E-05,0.001016099,0.006376746
20220421_151340,7.44E-05,0.032849535,0,-4.95E-05,-1.02E-05,0.001016099,0.006376746
20220421_151340,0.000121001,0.033016253,0,-4.56E-05,3.70E-05,0.007996312,0.032959022
20220421_151340,0.000121001,0.033016253,0,-4.56E-05,3.70E-05,0.007996312,0.032959022
20220421_151340,0.000114406,0.033212461,0,-3.62E-05,3.43E-05,0.008754777,0.033037808
20220421_151340,0.000123814,0.033274084,0,-4.76E-05,3.50E-05,0.008696067,0.032687016
20220421_151340,0.00010598,0.027677186,0,-3.98E-05,2.33E-05,0.00805693,0.024011122
20220421_151340,0.00010598,0.027677186,0,-3.98E-05,2.33E-05,0.00805693,0.024011122
