time,magmean,magmax,magmin,hor,ver,horabs,verabs
20220125_131601,8.612864293,16.26727104,0.085328713,7.923687,-0.5768014,7.956694,2.6315746
20220125_131601,8.587315554,16.22686386,0.035514481,7.8797865,-0.5772398,7.929136,2.6251724
20220125_131602,8.631817494,16.25043106,0.010323272,7.940234,-0.57332045,7.980874,2.6302962
20220125_131602,8.645066059,16.10394669,0.056256749,7.9598036,-0.58755267,7.9933195,2.63751
20220125_131603,8.658018477,16.18179703,0.104434423,7.9642234,-0.573294,7.9991927,2.6468847
20220125_131603,8.622959907,16.13345528,0.062024232,7.929784,-0.57860273,7.9683332,2.6330557
20220125_131603,8.652885135,16.32963181,0.103645645,7.948713,-0.60963863,7.9927287,2.647629
20220125_131604,8.660573541,15.97874451,0.002753165,7.9773374,-0.6085958,8.006205,2.64956
20220125_131604,8.81430544,15.62851715,0.040016755,8.128242,-0.6151908,8.146748,2.7025566
20220125_131605,8.959572824,15.83864021,0.172182858,8.264376,-0.63388276,8.277225,2.7572296
20220125_131605,9.277866719,16.17687416,0.157236084,8.564612,-0.6832899,8.570431,2.8672159
20220125_131606,9.553802292,15.54591942,0.062967747,8.809058,-0.72455823,8.811046,3.007378
20220125_131606,9.756590776,15.95086384,0.079129726,8.957813,-0.829533,8.959153,3.171627
20220125_131607,9.799283094,16.50310135,0.073304988,8.973542,-0.90150607,8.974305,3.2550032
20220125_131607,9.792354065,16.18124008,0.087814383,8.929644,-0.9213245,8.929644,3.346056
20220125_131607,9.843429858,17.34454918,0.060139552,8.948184,-0.9221873,8.948184,3.4562914
20220125_131608,9.671364347,16.79338264,0.138177276,8.712118,-0.94489115,8.712118,3.526547
20220125_131608,9.418171978,16.09663582,0.119420223,8.381374,-0.99909544,8.381374,3.574618
20220125_131609,9.167550596,15.62362576,0.145143524,8.035388,-0.97619677,8.035388,3.6193268
20220125_131609,8.666318714,15.22442055,0.170057759,7.3871303,-1.0021006,7.3871303,3.655438
20220125_131610,7.961053357,14.38512802,0.185594082,6.4896507,-1.0337863,6.4919066,3.6591582
20220125_131610,6.942003437,13.25328445,0.003440553,5.0983005,-1.3091627,5.206026,3.6925707
20220125_131610,6.188282382,12.46178913,0.03660886,3.769302,-1.3594182,4.276085,3.70692
20220125_131611,5.918965472,12.33171272,0.008256854,3.060323,-0.9312747,3.9986172,3.6480124
20220125_131611,5.557340781,11.50016022,0.000382693,2.080595,-0.99615526,3.5463152,3.6520438
20220125_131612,5.348858512,11.02715683,0.004748202,1.2457795,-0.9136139,3.3161776,3.6245606
20220125_131612,5.25886352,11.41125298,0.022305794,0.2992407,-0.9408393,3.1741009,3.6467316
20220125_131613,5.241546735,12.04544067,0.005802008,-0.69322115,-1.1275843,3.1158798,3.659392
20220125_131613,5.368791478,12.5988884,0.02169963,-1.5312957,-1.033741,3.2783036,3.6529539
20220125_131614,5.612047137,13.21530628,0.056445047,-2.500255,-1.0447943,3.5884192,3.646312
20220125_131614,5.949315937,13.68439293,0.001054859,-3.365303,-0.9935275,4.0135064,3.6319861
20220125_131614,6.413986258,14.06474495,0.013461905,-4.287486,-0.98186696,4.5964785,3.6360703
20220125_131615,7.007345778,14.08007717,0.004763606,-5.231273,-0.99144036,5.3207245,3.64791
20220125_131615,7.761621513,14.30468082,0.085550144,-6.276255,-1.1797625,6.2796664,3.6444645
20220125_131616,8.260082817,14.78388309,0.18214938,-6.9186697,-1.0949488,6.9186697,3.6195874
20220125_131616,8.55368062,15.52688122,0.105547309,-7.3070364,-0.9988053,7.3070364,3.5916462
20220125_131616,8.855458164,15.30415344,0.125032783,-7.675418,-0.9781203,7.675418,3.5894551
20220125_131617,9.093687796,15.64543247,0.132792875,-7.9857335,-0.8784925,7.9857335,3.5551898
20220125_131617,9.406463958,15.3762064,0.153819636,-8.350464,-1.0689306,8.350464,3.561139
20220125_131618,9.572844931,15.37943649,0.106627271,-8.594897,-1.0245023,8.594897,3.4634306
20220125_131618,9.624306812,15.20310879,0.142639697,-8.677949,-1.1337847,8.677949,3.4324841
20220125_131619,9.650854781,15.37788868,0.138260096,-8.732121,-1.0521182,8.732121,3.3931024
20220125_131619,9.763196891,15.53640747,0.145814389,-8.852521,-1.1297045,8.852521,3.4004996
20220125_131619,9.806553403,15.54785728,0.157985732,-8.920575,-1.1611274,8.920575,3.346601
20220125_131620,9.915305969,15.38747597,0.134783179,-9.056555,-1.1797305,9.056555,3.3137374
20220125_131620,9.926059147,15.51089668,0.155349761,-9.08064,-1.3263657,9.080863,3.2464688
20220125_131621,9.910243988,15.25325871,0.112154886,-9.081738,-1.1662859,9.082446,3.2161698
20220125_131621,9.827617034,15.45826149,0.033486906,-9.012278,-1.1362998,9.013943,3.1717172
20220125_131621,9.627904232,16.15693665,0.054547366,-8.810261,-1.2898673,8.815469,3.121324
20220125_131622,9.456781537,16.14638901,0.032839745,-8.654475,-1.2627357,8.66552,3.03475
20220125_131622,9.107812806,15.69849014,0.006712678,-8.331861,-1.1090028,8.345757,2.91433
20220125_131623,8.651141829,15.69719887,0.094722107,-7.891159,-1.0148563,7.9045663,2.8063855
20220125_131623,7.972579938,16.08800888,0.075832419,-7.229381,-0.8687422,7.2428675,2.5650194
20220125_131624,7.209472183,16.17688942,0.014144255,-6.4686656,-0.71163064,6.4782186,2.425631
20220125_131624,6.17527259,15.23168278,0.030120721,-5.4395084,-0.588477,5.445209,2.2366302
20220125_131624,5.36008246,14.3878336,0.037920356,-4.6222486,-0.4703148,4.6322026,2.0655878
20220125_131625,4.671077268,13.62896347,0.029807957,-3.9345171,-0.38751197,3.9502335,1.9490386
20220125_131625,4.184344855,11.35216522,0.017026775,-3.4315505,-0.3308843,3.4545362,1.8568767
20220125_131626,3.94468125,10.67821598,0.010593945,-3.175499,-0.26918495,3.2047036,1.8081586
20220125_131626,3.626662042,9.396707535,0.015967747,-2.836648,-0.20254484,2.8833494,1.7293732
20220125_131627,3.424171624,8.367718697,0.02087535,-2.6323555,-0.18542132,2.6983669,1.6769876
20220125_131627,3.267507711,8.713705063,0.054424565,-2.5084455,-0.3013664,2.5691724,1.6110263
20220125_131627,3.131707956,8.406999588,0.071637124,-2.380829,-0.23319069,2.4314947,1.5633425
20220125_131628,3.014609048,8.516834259,0.012802203,-2.2564518,-0.18633503,2.3097136,1.5450989
20220125_131628,2.937594637,8.266824722,0.0048488,-2.1703022,-0.23119356,2.239406,1.4956571
20220125_131629,2.975347387,7.918937683,0.008335331,-2.2202365,-0.25167593,2.2944446,1.4817079
20220125_131629,2.98163901,7.953024387,0.011002247,-2.234683,-0.23840652,2.3012953,1.4734689
20220125_131630,3.006052415,7.57230854,0.002680589,-2.281128,-0.20818628,2.3460572,1.461772
20220125_131630,2.994493557,8.082060814,0.007312649,-2.2751584,-0.17083375,2.338064,1.4567306
20220125_131630,3.043609627,7.617273331,0.011244884,-2.3316216,-0.20020396,2.3865929,1.4760271
20220125_131631,3.052466012,7.876652718,0.006334735,-2.3260562,-0.1627976,2.382658,1.4984736
20220125_131631,3.029855831,7.775053978,0.00212739,-2.310794,-0.12906435,2.3717618,1.4814174
20220125_131632,3.034317485,7.808577061,0.001648742,-2.3223214,-0.15753846,2.3771,1.4859622
20220125_131632,3.004728658,7.99216032,0.016410008,-2.2843783,-0.21979533,2.3411782,1.4744128
20220125_131633,2.996300438,7.958498001,0.014923306,-2.239952,-0.21959178,2.3069782,1.4999876
20220125_131633,3.015381675,8.57195282,0.013989409,-2.2505493,-0.2589043,2.308684,1.5518106
20220125_131633,3.316964053,8.331166267,0.04379962,-2.5562832,-0.3124376,2.6092217,1.6430528
20220125_131634,3.674857795,9.163275719,0.001814382,-2.8856542,-0.28600535,2.9324112,1.7578284
20220125_131634,4.287868319,11.86634827,0.01885676,-3.530124,-0.3298028,3.55416,1.8902835
20220125_131635,5.36690087,15.05286694,0.012363435,-4.6101203,-0.3978669,4.6234903,2.101505
20220125_131635,7.012648473,15.84341145,0.009318291,-6.269021,-0.63677156,6.276617,2.4073327
20220125_131636,8.59279351,15.84097767,0.140488297,-7.8408475,-0.93567866,7.853894,2.7773135
20220125_131636,9.704424829,16.05070114,0.020643067,-8.911118,-1.212391,8.915899,3.0895314
20220125_131636,9.940055914,15.8450985,0.108608484,-9.097517,-1.147071,9.097517,3.2918622
20220125_131637,9.629870823,15.13600922,0.136455193,-8.67733,-1.0624462,8.67733,3.440416
20220125_131637,7.906568571,13.56533432,0.090431929,-6.6509404,-0.5747257,6.6509404,3.5110419
20220125_131638,8.206380532,14.81617451,0.068055175,-6.7977934,-1.1457913,6.7977934,3.6806023
20220125_131638,6.828062071,14.0949564,0.047835991,-4.845789,-1.1230737,4.9994106,3.7037485
20220125_131639,5.827959883,13.48169708,0.071089365,-2.81381,-1.1212782,3.7851815,3.7075932
20220125_131639,5.354126954,12.10184956,0.048403267,-0.7577447,-1.0963888,3.250248,3.687897
20220125_131639,5.438463774,10.91619682,0.001258276,1.2685893,-1.0605701,3.401139,3.681409
20220125_131640,6.038359381,12.36131573,0.005040512,3.289253,-1.030322,4.1360493,3.6693482
20220125_131640,7.105247869,13.56059456,0.042156342,5.269174,-0.9987858,5.413311,3.6680393
20220125_131641,8.445992555,14.93332386,0.235899597,7.118531,-0.9462296,7.1185336,3.6486611
20220125_131641,9.355172952,15.93083763,0.105642743,8.310448,-0.9131394,8.310448,3.5670416
20220125_131642,9.783257645,17.16867065,0.064600013,8.892681,-0.8485865,8.892681,3.423277
20220125_131642,9.71964447,16.13189697,0.053964432,8.916488,-0.6662535,8.918098,3.1587412
20220125_131642,9.363171195,15.84080505,0.055102464,8.64529,-0.50857925,8.64896,2.9030564
20220125_131643,9.437781522,16.07439995,0.087390043,8.715689,-0.53543276,8.720409,2.9225426
20220125_131643,9.398699093,15.86267376,0.064148463,8.68489,-0.5126112,8.689867,2.8974843
20220125_131644,9.42603967,16.18524361,0.08141426,8.713561,-0.51806235,8.716457,2.8928382
20220125_131644,9.395201299,16.00131607,0.116425104,8.670183,-0.53523487,8.673502,2.9172227
20220125_131644,9.407453338,16.03989983,0.074953124,8.684448,-0.5439147,8.687695,2.917162
20220125_131645,9.42271286,16.27819633,0.048240434,8.7067175,-0.53431183,8.710795,2.9063075
20220125_131645,9.359438089,16.30967903,0.064593852,8.650033,-0.525675,8.65447,2.8737736
20220125_131646,9.388370919,16.34280586,0.079153292,8.673307,-0.5324444,8.677897,2.8890579
20220125_131646,9.349942088,16.40785789,0.104207747,8.637266,-0.54481095,8.64424,2.881523
20220125_131647,9.349513834,16.36788177,0.088690616,8.646061,-0.5345557,8.652342,2.8555098
20220125_131647,9.286181807,16.37727165,0.099127091,8.576618,-0.50004154,8.583023,2.8548775
20220125_131647,9.34501251,16.46990013,0.089337468,8.634622,-0.51808244,8.639617,2.870812
20220125_131648,9.309722985,16.401474,0.102663681,8.61156,-0.48945174,8.616951,2.8370068
20220125_131648,9.300176984,16.53431702,0.058177751,8.596098,-0.5164466,8.600962,2.846909
20220125_131649,9.326978557,16.39601707,0.087379485,8.6171465,-0.52885556,8.62298,2.8469336
20220125_131649,9.326709862,16.55139351,0.076638006,8.619673,-0.5164692,8.6268425,2.8520916
20220125_131649,9.299822058,16.37155724,0.073643565,8.58276,-0.51384085,8.590411,2.868012
20220125_131650,9.290656623,16.45973206,0.090604417,8.589195,-0.5256072,8.595945,2.8363857
20220125_131650,9.325333772,16.5340004,0.082453661,8.616977,-0.53844416,8.624614,2.858043
20220125_131651,9.246571148,16.48891449,0.078248158,8.5370865,-0.5010964,8.545263,2.8429801
20220125_131651,9.280887752,16.4877491,0.092423983,8.564547,-0.5306886,8.572929,2.864243
20220125_131651,9.272507889,16.64821053,0.064758182,8.565306,-0.5278771,8.571596,2.851225
20220125_131652,9.309587401,16.37911034,0.153024331,8.607627,-0.5138563,8.611973,2.8507252
20220125_131652,9.270734969,16.50232887,0.057290461,8.5581455,-0.50208604,8.565623,2.845467
20220125_131653,9.236395449,16.57487297,0.060961775,8.534308,-0.50751746,8.539566,2.8367887
20220125_131653,9.260201483,16.61179161,0.081512071,8.548504,-0.48539674,8.556045,2.8439674
20220125_131654,9.238760161,16.56755829,0.053795639,8.530191,-0.5088001,8.538671,2.8409564
20220125_131654,9.256052015,16.39794922,0.085759848,8.5532875,-0.5213298,8.558562,2.837025
20220125_131654,9.245414281,16.35108566,0.079499245,8.546773,-0.5180058,8.554596,2.8223956
20220125_131655,9.258074797,16.29629135,0.076409578,8.557498,-0.49323052,8.562734,2.843423
20220125_131655,9.21182063,16.34364128,0.042517703,8.504879,-0.5474865,8.5098295,2.8289268
20220125_131656,9.242797826,16.48903656,0.091241844,8.539449,-0.49642548,8.546696,2.8455782
20220125_131656,9.272746423,16.51226425,0.077577375,8.562981,-0.48897442,8.573868,2.8449798
20220125_131656,9.253601437,16.48918152,0.065907806,8.540198,-0.53944016,8.545318,2.8496084
20220125_131657,9.297304776,16.48864937,0.072277538,8.580466,-0.6161148,8.586512,2.8723598
20220125_131657,9.667544319,16.19091606,0.141909927,8.882832,-0.9616327,8.884659,3.1176498
20220125_131658,9.739946853,16.41623306,0.065533273,8.839313,-1.3724307,8.839487,3.4204764
20220125_131658,9.597577975,16.74400902,0.135304794,8.544498,-1.6242536,8.544498,3.6806226
20220125_131658,9.141171003,15.91732883,0.147401676,7.8823895,-1.7963743,7.8823895,3.7870464
20220125_131659,7.88174177,14.79910278,0.257326514,6.195633,-1.9431657,6.2062745,3.8704386
20220125_131659,6.71426372,13.79328346,0.02980558,4.291255,-2.1398888,4.716521,3.9273734
20220125_131700,5.937519,12.30175114,0.016333429,2.3346057,-2.3405352,3.7094085,3.9862838
20220125_131700,5.651066243,13.08258629,0.015596393,-0.13580486,-2.5551422,3.220823,4.068734
20220125_131700,6.049036172,14.28000641,0.015037291,-2.3757527,-2.6994855,3.6084836,4.1223807
20220125_131701,7.118524469,14.8047657,0.004227401,-4.649031,-2.8421648,4.8437495,4.1864834
20220125_131701,8.75546484,16.04345512,0.052767582,-7.003056,-2.974843,7.003056,4.2009273
20220125_131702,9.774345909,16.15340042,0.05541325,-8.351687,-3.0533848,8.351687,4.140707
20220125_131702,10.03558411,15.27194977,0.05370805,-8.746405,-3.1874373,8.746405,4.0336676
20220125_131702,8.53993267,14.88430119,0.058624674,-7.6267304,-2.3237758,7.627597,3.0824873
20220125_131703,7.810548939,15.74369049,0.005689403,-6.9136066,-1.9800209,6.9242697,2.831824
20220125_131703,5.476820189,14.8351469,0.021958373,-4.6730146,-1.3977448,4.6788545,2.2389078
20220125_131704,4.284359388,12.50942516,0.033972058,-3.5645583,-1.0165144,3.574741,1.9067291
20220125_131704,3.523677454,9.06789875,0.007619655,-2.8199446,-0.80990803,2.862104,1.6797587
20220125_131705,3.119563218,8.022890091,0.00600416,-2.4449403,-0.7164446,2.4912302,1.5177479
20220125_131705,2.867581662,7.725716114,0.003760553,-2.1709356,-0.64013994,2.239901,1.4548934
20220125_131705,2.890608982,7.731274605,0.008336393,-2.205191,-0.56324315,2.2706883,1.4678713
20220125_131706,2.875574384,6.64587307,0.002975457,-2.1788492,-0.4269937,2.2308908,1.4992869
20220125_131706,2.990133853,6.771388531,0.003228744,-2.249425,-0.2712424,2.295541,1.5800595
20220125_131707,3.185256376,8.469872475,0.006368505,-2.35921,-0.14703722,2.4962206,1.6236845
20220125_131707,3.199154039,8.908068657,0.003429269,-2.252956,-0.030009016,2.427387,1.712251
20220125_131707,3.196388611,8.274560928,0.009667107,-2.235871,0.057736102,2.3967123,1.7319998
20220125_131708,3.192021135,8.254120827,0.005591589,-2.221712,0.063046224,2.380307,1.7357193
20220125_131708,3.182266806,8.504464149,0.006449544,-2.1825986,0.091097474,2.3534775,1.7619116
20220125_131709,3.202350725,8.184103012,0.011745103,-2.2182944,0.07263177,2.3839011,1.7537382
20220125_131709,3.198310126,8.766572952,0.003712691,-2.2595012,0.054373536,2.4212747,1.7162566
20220125_131709,3.198632535,8.557817459,0.009401903,-2.2540498,0.036059104,2.4221082,1.7203947
20220125_131710,3.193028013,9.00470829,0.001099919,-2.2448034,0.012749049,2.4114976,1.7271125
20220125_131710,3.13710679,9.094172478,0.005554956,-2.2036846,-0.018608538,2.3781066,1.6992246
20220125_131711,3.083681874,8.870511055,0.00951587,-2.2226732,-0.08824479,2.3696544,1.6295818
20220125_131711,3.032495586,8.189103127,0.006236389,-2.2343853,-0.16020161,2.31967,1.608864
20220125_131711,2.990118548,7.202816963,0.004142946,-2.2110212,-0.25679606,2.2800899,1.6008959
20220125_131712,2.950076151,6.354544163,0.007549916,-2.2131011,-0.32054937,2.2696548,1.5589501
20220125_131712,2.881647137,6.763272762,0.009682623,-2.185815,-0.44142973,2.2294176,1.5158093
20220125_131713,2.881895159,7.117088318,0.005151218,-2.1891549,-0.5129354,2.2518222,1.4869742
20220125_131713,2.846727062,7.809503555,0.003790641,-2.1571326,-0.5624026,2.2392142,1.4546324
20220125_131713,2.811006117,7.637095451,0.005138069,-2.1044812,-0.6589805,2.1864755,1.4529468
20220125_131714,2.783885375,7.785050869,0.004569404,-2.0810323,-0.7208099,2.1417527,1.4542481
20220125_131714,2.895135018,8.030260086,0.005951242,-2.2389371,-0.75930744,2.2778647,1.4594885
20220125_131715,3.112260152,8.389373779,0.002171875,-2.4550288,-0.8421648,2.499293,1.5040452
20220125_131715,3.244128213,8.672515869,0.001566083,-2.5724883,-0.88522685,2.6227539,1.5503209
20220125_131715,3.489319263,9.494952202,0.002587447,-2.81009,-0.91918826,2.8465376,1.6419612
20220125_131716,3.777439639,11.09163761,0.00928391,-3.0940523,-1.0551494,3.109964,1.7337362
20220125_131716,4.354175616,13.48211002,0.008165073,-3.6311407,-1.2311443,3.641123,1.8956926
20220125_131717,5.165181388,13.64644241,0.002801677,-4.356015,-1.5995919,4.364062,2.1916668
20220125_131717,6.673598015,16.37810516,0.010730945,-5.760097,-2.0754173,5.773801,2.6261146
20220125_131717,8.130650111,16.06885147,0.009463339,-7.0817866,-2.6456158,7.0950575,3.118713
20220125_131718,9.119756455,16.25164032,0.018359335,-7.9271655,-3.1838906,7.9385247,3.5994234
20220125_131718,9.870879137,16.35760689,0.018885443,-8.55966,-3.5206106,8.561471,3.9861057
20220125_131719,10.16130312,15.90165615,0.056742851,-8.707123,-3.768166,8.707123,4.2797246
20220125_131719,10.21575213,15.92884064,0.095262788,-8.645164,-3.9431622,8.645164,4.480043
20220125_131719,10.08731586,15.30636406,0.09582673,-8.407145,-4.032426,8.407145,4.608487
20220125_131720,9.893816471,16.45406532,0.040440697,-8.095356,-4.040563,8.095356,4.66212
20220125_131720,9.448904834,16.93615723,0.059504118,-7.4884744,-4.0589347,7.4884744,4.701538
20220125_131721,8.827850232,16.38626289,0.025426473,-6.6386895,-4.003946,6.63906,4.700022
20220125_131721,7.950354626,15.09665108,0.015991362,-5.474663,-3.751855,5.535514,4.595144
20220125_131722,7.371329083,14.68335819,0.015004795,-4.475612,-3.8157153,4.7219462,4.6279125
20220125_131722,6.825844811,14.83944798,0.014469964,-3.4142585,-3.7794862,4.0282283,4.6096582
20220125_131722,6.35533535,14.65548325,0.020914597,-2.2193937,-3.6654174,3.5153167,4.553094
20220125_131723,6.10906007,14.17265797,0.071550094,-1.124704,-3.6456532,3.2327092,4.5576386
20220125_131723,5.98289242,13.71424484,0.058255855,-0.008411869,-3.5635006,3.157801,4.508684
20220125_131724,6.028386371,13.10754013,0.071586765,1.0365416,-3.4884741,3.2831569,4.4752913
20220125_131724,6.177584179,13.01426506,0.081072651,1.9902924,-3.4236612,3.5317068,4.437114
20220125_131724,6.447488417,13.53995895,0.029264254,2.9244213,-3.3630157,3.9105062,4.411144
20220125_131725,6.786969044,14.09601879,0.037792396,3.8140342,-3.2875786,4.3775964,4.368394
20220125_131725,7.231393065,14.68457127,0.001116649,4.727015,-3.1664212,4.993561,4.3071494
20220125_131726,7.696433257,15.05613422,0.004592999,5.501767,-3.1509483,5.5807886,4.307165
20220125_131726,8.119379884,15.40175629,0.154869705,6.1596646,-3.0744572,6.167354,4.261919
20220125_131726,8.339921624,15.58260441,0.278478742,6.47996,-3.0236661,6.4815717,4.23917
20220125_131727,8.575707743,15.83943367,0.294411004,6.8182454,-2.940932,6.818367,4.2044263
20220125_131727,8.72481798,15.88363552,0.249963894,7.0224323,-2.9216692,7.022433,4.1998987
20220125_131728,8.939619694,15.82078075,0.191122577,7.3189654,-2.8896983,7.3189654,4.1747055
20220125_131728,9.132129138,16.07694244,0.254714876,7.571739,-2.8533196,7.571739,4.160317
20220125_131728,9.241668356,16.29179764,0.174852222,7.748151,-2.824681,7.748151,4.128286
20220125_131729,9.377122878,16.25684547,0.209431678,7.9277244,-2.8270671,7.9277244,4.1168795
20220125_131729,9.466156848,16.35256958,0.113973841,8.062352,-2.8210504,8.062352,4.1025357
20220125_131730,9.516452436,16.66645432,0.114549942,8.15892,-2.7917407,8.15892,4.084263
20220125_131730,9.582746668,16.97721863,0.137707785,8.273427,-2.7366283,8.273427,4.0410438
20220125_131731,9.660371515,17.12837601,0.111115426,8.371867,-2.7248578,8.371867,4.0410204
20220125_131731,9.660495533,17.26712227,0.117356271,8.416935,-2.6518235,8.416935,3.9763122
20220125_131731,9.692522766,17.31079483,0.123417065,8.468669,-2.6550896,8.468669,3.9628596
20220125_131732,9.725435175,17.36898994,0.066325165,8.525234,-2.6158812,8.525234,3.938926
20220125_131732,9.70874489,17.09924507,0.066147998,8.52955,-2.5775642,8.52955,3.9015543
20220125_131733,9.716328787,17.141119,0.186989233,8.556596,-2.5301769,8.556596,3.877458
20220125_131733,9.714735537,16.37307549,0.104217738,8.583832,-2.48995,8.583832,3.8233688
20220125_131733,9.698117492,16.41293907,0.082475692,8.598735,-2.418399,8.598735,3.7715158
20220125_131734,9.726547259,16.2345562,0.111705624,8.637597,-2.396873,8.637597,3.756826
20220125_131734,9.707887145,16.35170174,0.055629738,8.6568985,-2.2861667,8.6568985,3.6700504
20220125_131735,9.688123057,16.42637062,0.051306974,8.651026,-2.257519,8.651295,3.628073
20220125_131735,9.634978442,15.60137081,0.094131909,8.617535,-2.2147624,8.618445,3.5745385
20220125_131736,9.648650645,15.7220726,0.069289997,8.6436615,-2.1787336,8.645485,3.5374591
20220125_131736,9.616929483,15.61484909,0.066358656,8.649565,-2.082036,8.650759,3.474673
20220125_131736,9.671485206,15.79760456,0.032077115,8.719683,-2.0804133,8.721201,3.441928
20220125_131737,9.63624093,15.97875118,0.056597434,8.714166,-1.9928646,8.715206,3.3829045
20220125_131737,9.610208789,16.05857658,0.060379338,8.694394,-1.964397,8.696046,3.3703587
20220125_131738,9.623700294,16.15299988,0.067417629,8.714078,-1.954007,8.715927,3.3557782
20220125_131738,9.623495637,16.46736526,0.082775965,8.730693,-1.897673,8.732378,3.3168867
20220125_131738,9.624888058,16.43113899,0.034031227,8.758579,-1.8152301,8.759499,3.278015
20220125_131739,9.52873369,16.19698334,0.054937813,8.666819,-1.7943354,8.670383,3.2400591
20220125_131739,9.552230779,15.8575201,0.055877291,8.695519,-1.7861468,8.696799,3.2412825
20220125_131740,9.495466554,15.76701927,0.060122106,8.654771,-1.7026438,8.656327,3.1927881
20220125_131740,9.535442136,15.72850323,0.054632105,8.702262,-1.7014184,8.704049,3.185375
20220125_131741,9.45375306,15.94061947,0.036714427,8.633794,-1.6425092,8.635122,3.14013
20220125_131741,9.476984494,15.59949017,0.047024097,8.663681,-1.6275461,8.667384,3.1275458
20220125_131741,9.398943131,15.87274265,0.051083587,8.602685,-1.57444,8.606482,3.0745673
20220125_131742,9.398333878,15.88283539,0.07480374,8.596798,-1.5519551,8.600485,3.0878007
20220125_131742,9.36663708,16.13671875,0.030837663,8.582943,-1.501894,8.589531,3.0413783
20220125_131743,9.318412581,16.14286995,0.062988363,8.527658,-1.5275556,8.534353,3.0392447
20220125_131743,9.329997881,16.2926178,0.060419295,8.545558,-1.4952053,8.550879,3.0259922
20220125_131743,9.336374966,16.17572403,0.059105717,8.555198,-1.4756775,8.560317,3.0240312
20220125_131744,9.330064529,16.24439812,0.081539422,8.554128,-1.4911914,8.557762,3.0154343
20220125_131744,9.334733591,16.17400932,0.055527736,8.561827,-1.4881899,8.565871,3.0148945
20220125_131745,9.324550616,16.27129936,0.045940422,8.557656,-1.4869561,8.561037,3.0039268
20220125_131745,9.315382959,16.31402969,0.061456416,8.536319,-1.4865086,8.540467,3.0101874
20220125_131746,9.297062628,16.29264069,0.078416117,8.517288,-1.4860928,8.522679,3.0141168
20220125_131746,9.33028167,16.33978462,0.10339576,8.551167,-1.4725696,8.555676,3.0180967
20220125_131746,9.311478501,16.4066143,0.089246929,8.533808,-1.4977376,8.539725,3.0158052
20220125_131747,9.299493213,16.42116737,0.060743012,8.519195,-1.4993811,8.526958,3.0187273
20220125_131747,9.295395091,16.34819412,0.041307006,8.518941,-1.5127603,8.527011,3.0019057
20220125_131748,9.289707609,16.27777672,0.045403142,8.513369,-1.4823235,8.521409,2.999497
20220125_131748,9.308304803,16.14743996,0.089822426,8.536753,-1.5367458,8.540116,3.0063496
20220125_131749,9.319761424,16.172966,0.092065677,8.553859,-1.5411451,8.558492,2.992899
20220125_131749,9.295247385,16.14791107,0.111219622,8.525642,-1.4778597,8.5321455,2.9895308
20220125_131749,9.249484447,16.1513176,0.094866157,8.469008,-1.4823921,8.476065,3.0018122
20220125_131750,9.282448033,16.18233871,0.033172268,8.50812,-1.4870132,8.513041,2.9947226
20220125_131750,9.272745741,16.09095383,0.075409569,8.498637,-1.4634084,8.50376,2.9984305
20220125_131751,9.29146484,16.32334328,0.082322806,8.517905,-1.485839,8.524546,2.9971585
20220125_131751,9.263187165,15.93933296,0.089439854,8.486376,-1.4925624,8.491768,2.9976368
20220125_131751,9.237560035,15.68493938,0.054286055,8.463927,-1.4928323,8.471811,2.9827511
20220125_131752,9.298622442,15.76087093,0.05327158,8.518285,-1.5257268,8.525117,3.0125644
20220125_131752,9.230960124,15.59872341,0.091479972,8.461127,-1.4962269,8.469023,2.973718
20220125_131753,9.247279918,15.54916,0.052389015,8.468873,-1.5371525,8.47558,3.0072486
20220125_131753,9.235154613,15.73059273,0.049231566,8.464153,-1.4836621,8.468862,2.9834862
20220125_131754,9.275821402,15.69670486,0.074184813,8.4984455,-1.5435832,8.505467,3.0028007
20220125_131754,9.223338919,15.62850285,0.068044312,8.449089,-1.5277708,8.455654,2.9876149
20220125_131754,9.225789122,15.56809807,0.090850599,8.451504,-1.5357498,8.458875,2.9804196
20220125_131755,9.240185276,15.61756706,0.045199592,8.467521,-1.5145837,8.474398,2.9822257
20220125_131755,9.236999753,15.6103363,0.07105016,8.469228,-1.4938313,8.4741955,2.976624
20220125_131756,9.235250073,15.58489799,0.088576443,8.460845,-1.5078188,8.472665,2.9839985
20220125_131756,9.240857808,15.61296368,0.050184436,8.467469,-1.5026613,8.473696,2.99306
20220125_131757,9.218217549,15.60228348,0.069313057,8.438296,-1.5124812,8.446131,2.9869568
20220125_131757,9.216704811,15.73832893,0.042443715,8.438891,-1.5070759,8.4486265,2.9845216
20220125_131757,9.232354879,15.76680756,0.062632136,8.452955,-1.5118227,8.462532,2.9898136
20220125_131758,9.216338822,15.65653038,0.14380677,8.442466,-1.5119926,8.45324,2.9810362
20220125_131758,9.266489076,15.58509636,0.102742426,8.480624,-1.5548882,8.490146,3.0078208
20220125_131759,9.221180261,15.59122467,0.067911394,8.457536,-1.5019226,8.4630785,2.9718566
20220125_131759,9.201083387,15.58428478,0.094008058,8.427706,-1.5026217,8.436957,2.9701393
20220125_131800,9.232299714,15.68302917,0.081694059,8.460844,-1.5243028,8.467309,2.9796612
20220125_131800,9.202410407,15.61916924,0.031521305,8.432483,-1.5131333,8.440783,2.9833195
