time,mean,max,,hor,ver,hormax,vermax
20220420_164305,0.021436702,0.090478376,3.13E-05,0.014133578,-0.002507902,0.080221571,0.037029147
20220420_164305,0.021436702,0.090478376,3.13E-05,0.014133578,-0.002507902,0.080221571,0.037029147
20220420_164305,0.021149752,0.075475164,6.76E-05,0.013607952,-0.001634173,0.067226835,0.036293268
20220420_164305,0.019102169,0.061969969,0.00012861,0.007670033,-0.00226707,0.061681569,0.038459938
20220420_164305,0.018281119,0.104233235,8.98E-05,0.009749958,-0.000548493,0.054124955,0.041227221
20220420_164305,0.017629656,0.054938201,7.80E-05,0.002788231,-0.000857704,0.04687804,0.03827602
20220420_164305,0.017629656,0.054938201,7.80E-05,0.002788231,-0.000857704,0.04687804,0.03827602
20220420_164305,0.017442438,0.055263836,0.000103809,0.002167406,0.000342496,0.048585378,0.045413397
20220420_164305,0.017442438,0.055263836,0.000103809,0.002167406,0.000342496,0.048585378,0.045413397
20220420_164305,0.017074165,0.066216931,5.41E-05,0.000357686,-0.002198642,0.03921463,0.048143156
20220420_164305,0.016189221,0.051907875,4.29E-05,-0.001367417,9.35E-05,0.033422645,0.049245752
20220420_164305,0.016363223,0.07109993,6.66E-05,-0.000482111,0.001737113,0.047523052,0.050318535
20220420_164305,0.016363223,0.07109993,6.66E-05,-0.000482111,0.001737113,0.047523052,0.050318535
20220420_164305,0.016513351,0.058050539,5.73E-05,-0.000672223,0.001239001,0.044021759,0.04795834
20220420_164305,0.016727292,0.070035301,1.44E-05,-0.003205072,-0.000447816,0.050152462,0.043028604
20220420_164305,0.016727292,0.070035301,1.44E-05,-0.003205072,-0.000447816,0.050152462,0.043028604
20220420_164305,0.017275904,0.059327394,1.96E-05,-0.004093038,0.003192053,0.042790852,0.058731303
20220420_164305,0.01752566,0.05614895,9.38E-05,-0.005900823,-0.001872333,0.032983549,0.053690773
20220420_164306,0.01752566,0.05614895,9.38E-05,-0.005900823,-0.001872333,0.032983549,0.053690773
20220420_164306,0.018202255,0.077916548,5.97E-05,-0.004061914,-0.005482978,0.051369146,0.037994888
20220420_164306,0.020689378,0.054829083,3.46E-05,-0.006618108,-0.009156236,0.043020032,0.029194279
20220420_164306,0.020689378,0.054829083,3.46E-05,-0.006618108,-0.009156236,0.043020032,0.029194279
20220420_164306,0.022311645,0.066156641,0.000137569,-0.006389672,-0.012600608,0.037619025,0.029883981
20220420_164306,0.024240913,0.075392023,3.46E-05,-0.003820253,-0.015057586,0.040556282,0.043059167
20220420_164306,0.024240913,0.075392023,3.46E-05,-0.003820253,-0.015057586,0.040556282,0.043059167
20220420_164306,0.022099128,0.080829129,7.37E-05,-0.00445998,-0.01297472,0.055655055,0.04133201
20220420_164306,0.019562223,0.071151927,3.16E-05,7.49E-05,-0.007901484,0.049052935,0.039984223
20220420_164306,0.019562223,0.071151927,3.16E-05,7.49E-05,-0.007901484,0.049052935,0.039984223
20220420_164306,0.016920114,0.054032911,1.85E-05,-0.000998827,-0.004452013,0.034989808,0.048425712
20220420_164306,0.018241667,0.055976167,3.44E-05,-0.002143153,-0.005019522,0.038579639,0.038666531
20220420_164306,0.018241667,0.055976167,3.44E-05,-0.002143153,-0.005019522,0.038579639,0.038666531
20220420_164306,0.016902696,0.048135936,4.03E-05,-0.003742758,-0.000801639,0.037036475,0.038763836
20220420_164306,0.016598357,0.055646945,5.00E-05,-0.001713312,-0.000716843,0.037362754,0.051127307
20220420_164306,0.016598357,0.055646945,5.00E-05,-0.001713312,-0.000716843,0.037362754,0.051127307
20220420_164306,0.016280271,0.06297911,6.87E-05,-0.003019635,0.001179362,0.039103739,0.045517795
20220420_164306,0.017230508,0.058007386,2.51E-05,-0.000946706,-0.000415556,0.049941663,0.056371309
20220420_164306,0.017230508,0.058007386,2.51E-05,-0.000946706,-0.000415556,0.049941663,0.056371309
20220420_164306,0.018659021,0.053313777,0.000151107,-0.001330225,-0.000132975,0.04368316,0.052021116
20220420_164306,0.018022662,0.062770613,2.63E-06,-0.000807207,-0.002139314,0.047804546,0.058066823
20220420_164306,0.018022662,0.062770613,2.63E-06,-0.000807207,-0.002139314,0.047804546,0.058066823
20220420_164306,0.017366289,0.060946815,5.15E-05,0.002523472,0.000812167,0.042560846,0.059065733
20220420_164307,0.017366289,0.060946815,5.15E-05,0.002523472,0.000812167,0.042560846,0.059065733
20220420_164307,0.016524401,0.065874897,7.34E-05,0.000491247,-0.000366392,0.045290716,0.065753236
20220420_164307,0.016544812,0.052307926,7.22E-05,0.001595113,-0.000275763,0.041366167,0.047902454
20220420_164307,0.016544812,0.052307926,7.22E-05,0.001595113,-0.000275763,0.041366167,0.047902454
20220420_164307,0.017445761,0.059991509,1.76E-05,0.003038764,-0.000900312,0.046748828,0.054731935
20220420_164307,0.016291887,0.048514992,6.15E-05,0.003659366,-0.002318504,0.048499264,0.045839582
20220420_164307,0.018492943,0.059982125,4.74E-05,0.004756146,-0.002701719,0.051533341,0.041508842
20220420_164307,0.018492943,0.059982125,4.74E-05,0.004756146,-0.002701719,0.051533341,0.041508842
20220420_164307,0.02029205,0.056453235,5.35E-05,0.009087481,0.000508236,0.051391147,0.044304162
20220420_164307,0.02029205,0.056453235,5.35E-05,0.009087481,0.000508236,0.051391147,0.044304162
20220420_164307,0.021100605,0.068421915,0.00011025,0.013744377,0.002536186,0.059212781,0.054935746
20220420_164307,0.021747224,0.069361418,0.000122181,0.014387942,0.001064657,0.069007896,0.059169155
20220420_164307,0.021747224,0.069361418,0.000122181,0.014387942,0.001064657,0.069007896,0.059169155
20220420_164307,0.021279385,0.061891161,6.86E-05,0.014972868,-0.001845166,0.061501544,0.036053516
20220420_164307,0.020688444,0.072079353,3.71E-05,0.012621399,-0.004176171,0.066091277,0.032045815
20220420_164307,0.020688444,0.072079353,3.71E-05,0.012621399,-0.004176171,0.066091277,0.032045815
20220420_164307,0.019369221,0.063257299,8.61E-05,0.009534316,-0.00244785,0.047840115,0.03718289
20220420_164307,0.019280019,0.067785122,0.000115566,0.009445334,-0.002705905,0.053937815,0.040254653
20220420_164307,0.019280019,0.067785122,0.000115566,0.009445334,-0.002705905,0.053937815,0.040254653
20220420_164307,0.017730078,0.058298167,3.99E-05,0.007203744,-0.000533667,0.047341146,0.039220128
20220420_164307,0.018907643,0.071081795,8.95E-05,0.00938653,-0.003956596,0.0666885,0.039180472
20220420_164307,0.018907643,0.071081795,8.95E-05,0.00938653,-0.003956596,0.0666885,0.039180472
20220420_164308,0.018870444,0.061776806,5.82E-05,0.008105736,-0.002968457,0.056655489,0.041297417
20220420_164308,0.019166417,0.054962184,8.92E-05,0.009107695,-0.005146085,0.051338039,0.031967223
20220420_164308,0.019166417,0.054962184,8.92E-05,0.009107695,-0.005146085,0.051338039,0.031967223
20220420_164308,0.019731484,0.064788766,1.84E-05,0.008013804,-0.006326804,0.048502896,0.044913948
20220420_164308,0.019739845,0.054302987,1.18E-05,0.00675166,-0.005970805,0.047263104,0.036296632
20220420_164308,0.019739845,0.054302987,1.18E-05,0.00675166,-0.005970805,0.047263104,0.036296632
20220420_164308,0.018854595,0.054018062,9.36E-05,0.005850656,-0.006456812,0.049150959,0.047660749
20220420_164308,0.018854595,0.054018062,9.36E-05,0.005850656,-0.006456812,0.049150959,0.047660749
20220420_164308,0.020690819,0.076270744,7.86E-05,0.00400699,-0.010367745,0.054819599,0.05330025
20220420_164308,0.020760357,0.07004755,9.20E-05,0.00490214,-0.010262859,0.064640649,0.05607757
20220420_164308,0.020997472,0.051438738,2.40E-05,0.003673794,-0.014228835,0.04622351,0.02482748
20220420_164308,0.020997472,0.051438738,2.40E-05,0.003673794,-0.014228835,0.04622351,0.02482748
20220420_164308,0.023227642,0.068524115,0.000151745,0.00283449,-0.016562022,0.056150034,0.033954106
20220420_164308,0.024371912,0.089754835,4.37E-05,-0.000346034,-0.018300679,0.039648958,0.02176379
20220420_164308,0.024371912,0.089754835,4.37E-05,-0.000346034,-0.018300679,0.039648958,0.02176379
20220420_164308,0.028310213,0.070006713,0.000181796,-0.001354926,-0.02368499,0.047549136,0.022622058
20220420_164308,0.030745922,0.083052307,0.000148822,-0.00795977,-0.025199022,0.039505944,0.03425131
20220420_164308,0.030745922,0.083052307,0.000148822,-0.00795977,-0.025199022,0.039505944,0.03425131
20220420_164308,0.027619628,0.075001821,9.43E-05,-0.004676023,-0.02194917,0.039838217,0.021479387
20220420_164308,0.02690119,0.079277836,0.000125982,-0.002391596,-0.021510163,0.049207851,0.023661433
20220420_164308,0.02690119,0.079277836,0.000125982,-0.002391596,-0.021510163,0.049207851,0.023661433
20220420_164308,0.024124172,0.060562905,9.15E-05,-1.09E-05,-0.01540821,0.04948603,0.03203807
20220420_164308,0.019569653,0.072227061,6.41E-05,0.004589741,-0.00439719,0.044588454,0.048366603
20220420_164309,0.019569653,0.072227061,6.41E-05,0.004589741,-0.00439719,0.044588454,0.048366603
20220420_164309,0.021690121,0.07262253,0.000115912,0.009101297,0.005372203,0.056659941,0.052846592
20220420_164309,0.021690121,0.07262253,0.000115912,0.009101297,0.005372203,0.056659941,0.052846592
20220420_164309,0.026031069,0.088920303,4.50E-05,0.014699237,0.008333227,0.070660777,0.06343054
20220420_164309,0.028830561,0.119898543,3.73E-05,0.016236885,0.011622497,0.100097597,0.103625514
20220420_164309,0.02853835,0.14739655,0.000123957,0.016906373,0.010999335,0.127398521,0.082673408
20220420_164309,0.02853835,0.14739655,0.000123957,0.016906373,0.010999335,0.127398521,0.082673408
20220420_164309,0.032471481,0.16019845,0.000139438,0.017095935,0.000611696,0.123861805,0.158401012
20220420_164309,0.032471481,0.16019845,0.000139438,0.017095935,0.000611696,0.123861805,0.158401012
20220420_164309,0.030773156,0.152731106,9.85E-05,0.013783778,-0.000479767,0.114141792,0.14052324
20220420_164309,0.029714335,0.149551302,7.56E-05,0.010265389,-0.000875908,0.115579322,0.143793806
20220420_164309,0.029714335,0.149551302,7.56E-05,0.010265389,-0.000875908,0.115579322,0.143793806
20220420_164309,0.02854747,0.156518534,2.99E-05,0.008353462,-0.002298929,0.134024128,0.123165227
20220420_164309,0.02884516,0.150490135,0.000171839,0.009755195,-0.002633075,0.132566035,0.101438351
20220420_164309,0.02884516,0.150490135,0.000171839,0.009755195,-0.002633075,0.132566035,0.101438351
20220420_164309,0.027970271,0.147054151,0.000117135,0.012844713,0.001127916,0.116754219,0.126125947
20220420_164309,0.030213826,0.136237398,9.09E-05,0.016511705,-0.001540044,0.113130122,0.107382655
20220420_164309,0.030213826,0.136237398,9.09E-05,0.016511705,-0.001540044,0.113130122,0.107382655
20220420_164309,0.030925574,0.122174822,4.57E-05,0.019068407,-0.001057882,0.111185804,0.102095693
20220420_164309,0.031900975,0.130499139,0.000148498,0.01619013,-0.010915414,0.10940741,0.106976166
20220420_164309,0.031900975,0.130499139,0.000148498,0.01619013,-0.010915414,0.10940741,0.106976166
20220420_164309,0.030582487,0.140974119,0.000171009,0.013593898,-0.010737945,0.129182413,0.087230675
20220420_164309,0.029520215,0.114690006,0.000119166,0.010071124,-0.012346806,0.102792688,0.113306783
20220420_164310,0.029520215,0.114690006,0.000119166,0.010071124,-0.012346806,0.102792688,0.113306783
20220420_164310,0.029220635,0.131011412,8.07E-05,0.007193073,-0.012136552,0.112496644,0.090558864
20220420_164310,0.027920368,0.123116367,0.000129595,0.009221252,-0.011719579,0.109710895,0.111932464
20220420_164310,0.027920368,0.123116367,0.000129595,0.009221252,-0.011719579,0.109710895,0.111932464
20220420_164310,0.029052414,0.128269538,9.93E-05,0.012007197,-0.011544787,0.10537827,0.114478365
20220420_164310,0.027050045,0.127880558,0.000100077,0.0095825,-0.006737353,0.115041636,0.109946705
20220420_164310,0.027050045,0.127880558,0.000100077,0.0095825,-0.006737353,0.115041636,0.109946705
20220420_164310,0.027070435,0.123347007,6.48E-05,0.008596969,-0.009635149,0.10695713,0.08553648
20220420_164310,0.027070435,0.123347007,6.48E-05,0.008596969,-0.009635149,0.10695713,0.08553648
20220420_164310,0.026378473,0.116461717,0.000108975,0.002755511,-0.011831207,0.102515064,0.113873236
20220420_164310,0.026499902,0.117807947,7.86E-05,0.002174626,-0.01114049,0.101128168,0.095673487
20220420_164310,0.026499902,0.117807947,7.86E-05,0.002174626,-0.01114049,0.101128168,0.095673487
20220420_164310,0.02901748,0.130965739,6.25E-05,0.00046606,-0.013044802,0.102771051,0.087189198
20220420_164310,0.02901748,0.130965739,6.25E-05,0.00046606,-0.013044802,0.102771051,0.087189198
20220420_164310,0.026959246,0.111292973,6.47E-05,-0.000171032,-0.013369987,0.088117294,0.085637562
20220420_164310,0.02730796,0.105548173,9.17E-05,-0.003545099,-0.010503167,0.087278515,0.095683903
20220420_164310,0.02730796,0.105548173,9.17E-05,-0.003545099,-0.010503167,0.087278515,0.095683903
20220420_164310,0.028063747,0.104782268,1.82E-05,-0.00641309,-0.012732275,0.066707596,0.083382286
20220420_164310,0.027264569,0.121418029,7.07E-05,-0.005942326,-0.014693298,0.064837389,0.088495955
20220420_164310,0.027264569,0.121418029,7.07E-05,-0.005942326,-0.014693298,0.064837389,0.088495955
20220420_164310,0.027123739,0.109523959,0.000107486,-0.007902073,-0.013069232,0.049622696,0.099682756
20220420_164310,0.024281935,0.107135303,5.86E-05,-0.006236468,-0.008891644,0.064517267,0.106502816
20220420_164310,0.024281935,0.107135303,5.86E-05,-0.006236468,-0.008891644,0.064517267,0.106502816
20220420_164310,0.025267092,0.107223853,0.000132368,-0.004708884,-0.011037266,0.065292284,0.09213192
20220420_164311,0.025267092,0.107223853,0.000132368,-0.004708884,-0.011037266,0.065292284,0.09213192
20220420_164311,0.025377932,0.112246469,0.0001901,-0.002605359,-0.009103604,0.073846519,0.082865864
20220420_164311,0.023999869,0.09785971,9.24E-05,-0.000425082,-0.007520386,0.090488985,0.074085847
20220420_164311,0.023999869,0.09785971,9.24E-05,-0.000425082,-0.007520386,0.090488985,0.074085847
20220420_164311,0.02554298,0.100465685,8.86E-05,0.000552232,-0.010525976,0.063061632,0.076621674
20220420_164311,0.026124264,0.102620497,0.000111986,0.000800273,-0.015819548,0.067387678,0.077234156
20220420_164311,0.026124264,0.102620497,0.000111986,0.000800273,-0.015819548,0.067387678,0.077234156
20220420_164311,0.031570947,0.115477227,0.000233528,0.000112246,-0.023648202,0.066999905,0.045760062
20220420_164311,0.032000425,0.107394166,0.00010092,0.000968622,-0.023215182,0.072034337,0.068182647
20220420_164311,0.032000425,0.107394166,0.00010092,0.000968622,-0.023215182,0.072034337,0.068182647
20220420_164311,0.030555837,0.115586244,0.000161206,0.001798427,-0.022828303,0.069768153,0.067574009
20220420_164311,0.027097467,0.098061442,2.67E-05,0.001331828,-0.017273923,0.08469522,0.073463395
20220420_164311,0.027097467,0.098061442,2.67E-05,0.001331828,-0.017273923,0.08469522,0.073463395
20220420_164311,0.02856331,0.102081873,2.77E-05,0.003028827,-0.018208297,0.061214987,0.087131716
20220420_164311,0.02856331,0.102081873,2.77E-05,0.003028827,-0.018208297,0.061214987,0.087131716
20220420_164311,0.031311548,0.127923369,7.95E-05,0.00466973,-0.02110591,0.089166537,0.08247944
20220420_164311,0.031311548,0.127923369,7.95E-05,0.00466973,-0.02110591,0.089166537,0.08247944
20220420_164311,0.032870077,0.121621169,0.000232822,0.006708812,-0.019893575,0.088277869,0.10063263
20220420_164311,0.032541229,0.120359391,4.13E-05,0.00472196,-0.021188363,0.085971601,0.095700823
20220420_164311,0.032541229,0.120359391,4.13E-05,0.00472196,-0.021188363,0.085971601,0.095700823
20220420_164311,0.029353203,0.099829987,8.78E-05,0.002360855,-0.020696918,0.060764853,0.061595682
20220420_164311,0.0274903,0.078495644,0.000308075,-0.00116552,-0.020885006,0.044945315,0.048505981
20220420_164311,0.0274903,0.078495644,0.000308075,-0.00116552,-0.020885006,0.044945315,0.048505981
20220420_164312,0.027492349,0.101988509,4.00E-05,-0.003163093,-0.019552248,0.063008748,0.07149405
20220420_164312,0.027835087,0.088055499,5.09E-05,-0.005434312,-0.019047042,0.050474424,0.065450877
20220420_164312,0.027835087,0.088055499,5.09E-05,-0.005434312,-0.019047042,0.050474424,0.065450877
20220420_164312,0.027692262,0.087466486,0.000125729,-0.005906096,-0.019485436,0.037956666,0.066391788
20220420_164312,0.027640292,0.107038505,0.000159227,-0.001931357,-0.020017182,0.054175634,0.09865804
20220420_164312,0.027640292,0.107038505,0.000159227,-0.001931357,-0.020017182,0.054175634,0.09865804
20220420_164312,0.02991469,0.109657794,5.84E-05,-0.001802112,-0.023070158,0.066665731,0.073868424
20220420_164312,0.02991469,0.109657794,5.84E-05,-0.001802112,-0.023070158,0.066665731,0.073868424
20220420_164312,0.028930968,0.088017561,2.48E-05,-0.002264148,-0.023317847,0.059788398,0.057898786
20220420_164312,0.031456511,0.084843695,6.84E-05,-0.001515637,-0.026483972,0.051925994,0.047086392
20220420_164312,0.031456511,0.084843695,6.84E-05,-0.001515637,-0.026483972,0.051925994,0.047086392
20220420_164312,0.031538155,0.088160463,0.000228778,3.17E-05,-0.026688304,0.05719433,0.059640445
20220420_164312,0.031538155,0.088160463,0.000228778,3.17E-05,-0.026688304,0.05719433,0.059640445
20220420_164312,0.029870494,0.094942398,0.000181704,0.000646016,-0.024254266,0.059407979,0.047292184
20220420_164312,0.030515044,0.072737046,0.000214747,0.004050847,-0.024985125,0.058529153,0.043646079
20220420_164312,0.028073295,0.084282257,1.20E-05,0.005456507,-0.020951865,0.052589834,0.049821962
20220420_164312,0.028073295,0.084282257,1.20E-05,0.005456507,-0.020951865,0.052589834,0.049821962
20220420_164312,0.026791882,0.071480475,3.87E-05,0.005769149,-0.020056684,0.047987051,0.046545874
20220420_164312,0.026614744,0.097454868,8.00E-05,0.00565597,-0.017684931,0.08150468,0.095321059
20220420_164312,0.026614744,0.097454868,8.00E-05,0.00565597,-0.017684931,0.08150468,0.095321059
20220420_164312,0.023994903,0.093150087,5.01E-05,0.007345729,-0.014497148,0.056451879,0.055535529
20220420_164312,0.023994903,0.093150087,5.01E-05,0.007345729,-0.014497148,0.056451879,0.055535529
20220420_164312,0.022619501,0.078885585,2.73E-05,0.007234548,-0.011952088,0.054452494,0.061074398
20220420_164312,0.022593777,0.087888502,4.42E-05,0.007818166,-0.011300105,0.059191365,0.070539452
20220420_164313,0.022593777,0.087888502,4.42E-05,0.007818166,-0.011300105,0.059191365,0.070539452
20220420_164313,0.022291212,0.09262573,0.000129635,0.005265518,-0.0112917,0.048087925,0.060894806
20220420_164313,0.022773699,0.098830208,0.000138767,0.005640948,-0.010232835,0.050278272,0.080050558
20220420_164313,0.022773699,0.098830208,0.000138767,0.005640948,-0.010232835,0.050278272,0.080050558
20220420_164313,0.022307922,0.085562862,6.28E-05,0.004274249,-0.009383783,0.066741683,0.060627837
20220420_164313,0.022167983,0.071784034,5.92E-05,-0.000184454,-0.009459042,0.059416097,0.066513866
20220420_164313,0.022167983,0.071784034,5.92E-05,-0.000184454,-0.009459042,0.059416097,0.066513866
20220420_164313,0.023268462,0.078847438,8.60E-05,-0.000522097,-0.013426918,0.052521225,0.064952083
20220420_164313,0.023268462,0.078847438,8.60E-05,-0.000522097,-0.013426918,0.052521225,0.064952083
20220420_164313,0.024551932,0.067767128,0.000117451,8.87E-05,-0.016344853,0.056374315,0.063976057
20220420_164313,0.025917776,0.085699588,1.69E-05,-0.00026503,-0.016813474,0.060141169,0.073138498
20220420_164313,0.025917776,0.085699588,1.69E-05,-0.00026503,-0.016813474,0.060141169,0.073138498
20220420_164313,0.025824526,0.072349273,0.000142904,0.000824062,-0.019008506,0.059968639,0.060383279
20220420_164313,0.028076473,0.095147245,0.000145951,-0.001862305,-0.021922179,0.049118675,0.053914536
20220420_164313,0.028076473,0.095147245,0.000145951,-0.001862305,-0.021922179,0.049118675,0.053914536
20220420_164313,0.027446008,0.105424568,9.63E-05,-0.001647266,-0.020518908,0.045363147,0.066311322
20220420_164313,0.027446008,0.105424568,9.63E-05,-0.001647266,-0.020518908,0.045363147,0.066311322
20220420_164313,0.025034174,0.083618216,0.00012574,-0.005187753,-0.017494814,0.048956219,0.043333355
20220420_164313,0.025417575,0.079714015,0.000128397,-0.007198786,-0.01714133,0.041649733,0.064354792
20220420_164313,0.025417575,0.079714015,0.000128397,-0.007198786,-0.01714133,0.041649733,0.064354792
20220420_164313,0.024979841,0.071202897,9.88E-05,-0.010661805,-0.013756033,0.051058754,0.053820129
20220420_164313,0.026543845,0.090144493,0.000210555,-0.011785866,-0.012435039,0.035742842,0.082985178
20220420_164313,0.026543845,0.090144493,0.000210555,-0.011785866,-0.012435039,0.035742842,0.082985178
20220420_164314,0.026951709,0.080332562,0.000115787,-0.013982464,-0.014616979,0.033819892,0.055206567
20220420_164314,0.027893684,0.084930971,5.93E-05,-0.014419962,-0.0151294,0.034282725,0.047964029
20220420_164314,0.027893684,0.084930971,5.93E-05,-0.014419962,-0.0151294,0.034282725,0.047964029
20220420_164314,0.029552772,0.110459276,0.000149927,-0.009051031,-0.01954077,0.050703011,0.072757348
20220420_164314,0.027363324,0.086582877,2.74E-05,-0.010236401,-0.01701199,0.044549409,0.077240221
20220420_164314,0.027363324,0.086582877,2.74E-05,-0.010236401,-0.01701199,0.044549409,0.077240221
20220420_164314,0.027211937,0.114113323,4.58E-05,-0.005300607,-0.018025227,0.054161604,0.06309697
20220420_164314,0.027618314,0.08319138,0.000139707,-0.00387558,-0.01921129,0.06095447,0.07486219
20220420_164314,0.027618314,0.08319138,0.000139707,-0.00387558,-0.01921129,0.06095447,0.07486219
20220420_164314,0.025804371,0.10600362,7.26E-05,-0.001232298,-0.019280685,0.049938072,0.037551284
20220420_164314,0.025804371,0.10600362,7.26E-05,-0.001232298,-0.019280685,0.049938072,0.037551284
20220420_164314,0.027644111,0.094992615,4.05E-05,-0.000222039,-0.020597044,0.076642282,0.046524093
20220420_164314,0.027510279,0.078657843,7.34E-05,0.002336168,-0.021602526,0.06577792,0.045575999
20220420_164314,0.027510279,0.078657843,7.34E-05,0.002336168,-0.021602526,0.06577792,0.045575999
20220420_164314,0.026716057,0.077448756,2.72E-05,0.000368906,-0.018773617,0.063860454,0.07238026
20220420_164314,0.026716057,0.077448756,2.72E-05,0.000368906,-0.018773617,0.063860454,0.07238026
20220420_164314,0.025924688,0.083802849,7.84E-05,-0.003136622,-0.01692038,0.063145787,0.056570366
20220420_164314,0.023880387,0.0829717,6.96E-05,-0.003465541,-0.016331002,0.056917783,0.072492279
20220420_164314,0.02562078,0.077735364,4.05E-06,-0.004548332,-0.01686547,0.056061842,0.062956281
20220420_164314,0.02562078,0.077735364,4.05E-06,-0.004548332,-0.01686547,0.056061842,0.062956281
20220420_164314,0.023424075,0.09305992,1.73E-05,-0.003748853,-0.013986685,0.044304587,0.061381482
20220420_164314,0.023424075,0.09305992,1.73E-05,-0.003748853,-0.013986685,0.044304587,0.061381482
20220420_164314,0.025127872,0.085737713,0.00022364,-0.005030055,-0.015828123,0.040454783,0.051926874
20220420_164314,0.024393297,0.08490172,2.97E-05,-0.004891065,-0.016267933,0.052307881,0.053679988
20220420_164315,0.024393297,0.08490172,2.97E-05,-0.004891065,-0.016267933,0.052307881,0.053679988
